T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00043	90.76063		0.1213625	
20.05438	90.77325		0.1162228	
20.10833	90.78609		0.1110807	
20.16228	90.7991		0.1059374	
20.21623	90.81224		0.100794	
20.27018	90.82549		0.09565172	
20.32413	90.83884		0.09051258	
20.37808	90.85224		0.08537815	
20.43203	90.8657		0.08025035	
20.48598	90.87914		0.0751313	
20.53993	90.89252		0.07002322	
20.59388	90.90576		0.06492851	
20.64783	90.91881		0.05984969	
20.70178	90.93165		0.05478923	
20.75573	90.94444		0.04975025	
20.80968	90.95755		0.04473548	
20.86363	90.97151		0.03974788	
20.91758	90.97869		0.03479055	
20.97153	90.98308		0.02986665	
21.02547	90.98507		0.02497944	
21.07942	90.98528		0.02013224	
21.13337	90.98439		0.01532847	
21.18732	90.98309		0.01057143	
21.24127	90.98184		0.005865018	
21.29522	90.98088		0.001212586	
21.34917	90.98023		-0.003382368	
21.40312	90.98007		-0.00791647	
21.45707	90.9805		-0.01238655	
21.51102	90.98209		-0.01678972	
21.56497	90.98513		-0.02112346	
21.61892	90.98928		-0.02538577	
21.67287	90.99377		-0.02957448	
21.72682	90.99796		-0.03368824	
21.78077	91.00119		-0.03772587	
21.83472	91.00307		-0.04168661	
21.88867	91.00362		-0.04557024	
21.94262	91.00349		-0.04937725	
21.99657	91.00362		-0.05310909	
22.05052	91.00489		-0.0567685	
22.10447	91.00763		-0.06035995	
22.15842	91.01142		-0.06388942	
22.21237	91.01539		-0.06736561	
22.26632	91.01852		-0.07079961	
22.32026	91.01997		-0.07420515	
22.37421	91.0192		-0.07759793	
22.42816	91.01591		-0.08099377	
22.48211	91.0099		-0.08440482	
22.53606	91.00103		-0.08783425	
22.59001	90.9894		-0.09127216	
22.64396	90.97513		-0.09022602	
22.69791	90.95848		-0.08887482	
22.75186	90.93963		-0.08724254	
22.80581	90.91865		-0.08535155	
22.85976	90.89567		-0.08322318	
22.91371	90.871		-0.08087797	
22.96766	90.84518		-0.07833623	
23.02161	90.81894		-0.07561809	
23.07556	90.79281		-0.0727438	
23.12951	90.7671		-0.06973293	
23.18346	90.74186		-0.06660488	
23.23741	90.71729		-0.06337905	
23.29136	90.69384		-0.06007532	
23.34531	90.67211		-0.05671372	
23.39926	90.65247		-0.05331314	
23.45321	90.63527		-0.04988976	
23.50716	90.62046		-0.04645627	
23.56111	90.60777		-0.04302084	
23.61506	90.59655		-0.0395878	
23.669	90.58639		-0.03615864	
23.72295	90.57745		-0.03273321	
23.7769	90.57023		-0.02931072	
23.83085	90.56564		-0.02589078	
23.8848	90.56455		-0.02247427	
23.93875	90.56765		-0.01906453	
23.9927	90.57523		-0.01566796	
24.04665	90.58702		-0.01229335	
24.1006	90.60231		-0.008951885	
24.15455	90.6205		-0.005656411	
24.2085	90.64107		-0.002422252	
24.26245	90.66353		0.0007314571	
24.3164	90.68726		0.003781134	
24.37035	90.71149		0.006698468	
24.4243	90.73554		0.009450581	
24.47825	90.75877		0.01200092	
24.5322	90.7804		0.01431172	
24.58615	90.79976		0.01634614	
24.6401	90.81642		0.01807001	
24.69405	90.83057		0.01945246	
24.748	90.84253		0.02046626	
24.80194	90.8529		0.02108829	
24.8559	90.86212		0.02129998	
24.90985	90.87066		0.0210889	
24.96379	90.87893		0.0204502	
25.01774	90.88696		0.01938748	
25.07169	90.89444		0.01791282	
25.12564	90.90086		0.01604591	
25.17959	90.90578		0.01381333	
25.23354	90.90914		0.01124804	
25.28749	90.91135		0.008388666	
25.34144	90.91293		0.005278278	
25.39539	90.914		0.001962713	
25.44934	90.91464		-0.001511544	
25.50329	90.91469		-0.005098002	
25.55724	90.914		-0.008750574	
25.61119	90.91277		-0.01242375	
25.66514	90.91154		-0.01607314	
25.71909	90.91103		-0.01965613	
25.77304	90.9118		-0.02313189	
25.82699	90.91353		-0.02646071	
25.88094	90.91521		-0.02960443	
25.93489	90.91574		-0.03252528	
25.98884	90.91418		-0.03518656	
26.04279	90.91021		-0.0375533	
26.09674	90.90389		-0.03959303	
26.15068	90.8955		-0.04127701	
26.20463	90.88515		-0.04258216	
26.25858	90.87291		-0.04349276	
26.31253	90.85893		-0.04400172	
26.36648	90.84351		-0.04411146	
26.42043	90.82719		-0.04383367	
26.47438	90.81004		-0.04318855	
26.52833	90.79191		-0.04220356	
26.58228	90.77264		-0.04091281	
26.63623	90.75214		-0.03935612	
26.69018	90.73051		-0.03757781	
26.74413	90.70834		-0.03562482	
26.79808	90.68629		-0.03354339	
26.85203	90.66484		-0.03137675	
26.90598	90.64417		-0.02916319	
26.95993	90.62417		-0.02693441	
27.01388	90.60448		-0.02471385	
27.06783	90.58537		-0.02251636	
27.12178	90.56734		-0.02034923	
27.17573	90.55137		-0.01821456	
27.22968	90.53832		-0.01611198	
27.28363	90.52851		-0.01404011	
27.33758	90.5221		-0.01199862	
27.39153	90.51894		-0.009989361	
27.44547	90.51883		-0.008017569	
27.49942	90.52212		-0.006092555	
27.55337	90.52927		-0.004227799	
27.60732	90.54077		-0.002440119	
27.66127	90.55638		-0.0007490401	
27.71522	90.57542		0.0008251231	
27.76917	90.59706		0.002262068	
27.82312	90.62068		0.003543567	
27.87707	90.64597		0.004654924	
27.93102	90.67258		0.005586489	
27.98497	90.69968		0.006333344	
28.03892	90.72626		0.006894006	
28.09287	90.75145		0.007269647	
28.14682	90.7747		0.007462488	
28.20077	90.79572		0.007474622	
28.25472	90.81426		0.007307	
28.30867	90.8304		0.006958472	
28.36262	90.84422		0.00642508	
28.41657	90.85584		0.005699242	
28.47052	90.86526		0.004768493	
28.52447	90.8726		0.003615455	
28.57842	90.87801		0.002219064	
28.63237	90.8821		0.0005564836	
28.68632	90.88571		-0.001394085	
28.74026	90.88946		-0.003650869	
28.79421	90.89373		-0.006225079	
28.84816	90.89809		-0.009118945	
28.90211	90.90173		-0.01232515	
28.95606	90.90386		-0.01582639	
29.01001	90.90378		-0.01959531	
29.06396	90.90154		-0.02359451	
29.11791	90.89758		-0.02777861	
29.17186	90.89194		-0.03209541	
29.22581	90.88461		-0.03648802	
29.27976	90.87532		-0.04089734	
29.33371	90.86422		-0.04526467	
29.38766	90.85168		-0.04953399	
29.44161	90.83815		-0.05365403	
29.49556	90.8239		-0.05757863	
29.54951	90.80909		-0.06126859	
29.60346	90.7941		-0.06469162	
29.65741	90.77945		-0.06782208	
29.71136	90.76524		-0.07064021	
29.76531	90.75137		-0.07313114	
29.81926	90.73762		-0.07528326	
29.87321	90.72373		-0.07708856	
29.92716	90.70961		-0.07854083	
29.98111	90.69507		-0.07963386	
30.03506	90.67986		-0.08036345	
30.089	90.66389		-0.0807258	
30.14295	90.64733		-0.08071737	
30.1969	90.63055		-0.0803349	
30.25085	90.61412		-0.07957705	
30.3048	90.59839		-0.07844566	
30.35875	90.58343		-0.07694907	
30.4127	90.56918		-0.07510155	
30.46665	90.55538		-0.072924	
30.5206	90.54199		-0.07044336	
30.57455	90.52887		-0.06769212	
30.6285	90.51594		-0.06470762	
30.68245	90.50356		-0.06153128	
30.7364	90.49202		-0.05820724	
30.79035	90.48173		-0.05477999	
30.8443	90.47289		-0.05129347	
30.89825	90.46545		-0.04778993	
30.9522	90.45965		-0.04430864	
31.00615	90.45592		-0.04088528	
31.0601	90.45463		-0.03755136	
31.11405	90.45615		-0.0343343	
31.168	90.46063		-0.03125825	
31.22194	90.46779		-0.02834458	
31.2759	90.47691		-0.02561238	
31.32985	90.4874		-0.0230799	
31.38379	90.49937		-0.02076411	
31.43774	90.51283		-0.01868144	
31.49169	90.52753		-0.01684802	
31.54564	90.54301		-0.0152793	
31.59959	90.55878		-0.01399011	
31.65354	90.57453		-0.01299528	
31.70749	90.59032		-0.01230757	
31.76144	90.60622		-0.01193777	
31.81539	90.62241		-0.01189474	
31.86934	90.6387		-0.01218234	
31.92329	90.65432		-0.01279911	
31.97724	90.66833		-0.01373703	
