T[°C]	330nm [counts / mm]	S.D.
20.00043	3171.698	
20.00071	3173.911	
20.00541	3164.798	
20.00809	3171.721	
20.02009	3171.077	
20.02561	3171.559	
20.04547	3162.332	
20.05314	3176.132	
20.08067	3168.826	
20.09048	3175.892	
20.12328	3161.07	
20.13513	3162.485	
20.17372	3163.972	
20.18767	3173.414	
20.2318	3160.216	
20.24781	3165.153	
20.29898	3156.11	
20.31775	3151.824	
20.37164	3154.173	
20.39128	3153.324	
20.45117	3153.659	
20.4719	3147.867	
20.53764	3149.423	
20.55992	3158.605	
20.6286	3150.683	
20.65262	3147.347	
20.72403	3147.399	
20.7485	3139.055	
20.82408	3125.228	
20.84914	3134.525	
20.92762	3122.859	
20.95445	3138.942	
21.03487	3126.868	
21.06204	3126.928	
21.14189	3119.959	
21.16867	3124.34	
21.25067	3109.783	
21.27849	3111.921	
21.35924	3106.078	
21.38668	3122.335	
21.47109	3108.358	
21.49836	3111.673	
21.58104	3104.523	
21.60741	3098.93	
21.68785	3093.849	
21.71514	3086.105	
21.79974	3089.113	
21.82694	3091.498	
21.90823	3085.716	
21.9359	3088.006	
22.01832	3081.948	
22.04611	3084.533	
22.12926	3077.209	
22.15647	3076.905	
22.23677	3068.542	
22.26396	3078.629	
22.34601	3066.516	
22.37345	3066.242	
22.4559	3066.721	
22.48332	3059.249	
22.5653	3059.07	
22.5923	3052.508	
22.67573	3057.887	
22.70297	3050.196	
22.78487	3053.751	
22.81269	3056.001	
22.89554	3046.684	
22.92257	3046.836	
23.0035	3052.405	
23.03124	3028.39	
23.11296	3031.475	
23.13971	3031.029	
23.21992	3024.848	
23.24755	3032.693	
23.33237	3017.472	
23.36001	3029.958	
23.44364	3019.622	
23.4704	3022.507	
23.55122	3021.679	
23.5789	3023.148	
23.66008	3008.517	
23.68747	3009.406	
23.77123	3008.692	
23.79869	3007.608	
23.88026	3002.897	
23.90733	3005.414	
23.98975	2995.252	
24.01745	3001.428	
24.09945	2994.824	
24.12639	2991.135	
24.20875	2995.375	
24.23678	2993.359	
24.31961	2997.715	
24.34651	2982.554	
24.42662	2983.491	
24.45436	2986.086	
24.53621	2978.814	
24.56355	2980.881	
24.64772	2970.75	
24.6749	2975.333	
24.75488	2966.556	
24.78285	2971.102	
24.86673	2972.253	
24.89385	2965.666	
24.97526	2955.246	
25.00179	2960.242	
25.08385	2944.815	
25.11211	2955.758	
25.1958	2950.97	
25.22338	2952.714	
25.30495	2942.06	
25.33233	2950.431	
25.41332	2943.165	
25.44035	2938.938	
25.52307	2934.023	
25.55046	2939.898	
25.63206	2933.803	
25.65946	2930.01	
25.74194	2923.984	
25.76905	2921.98	
25.84937	2918.793	
