T[°C]	Scattering [mAU]	S.D.
20.00082	91.60973	
20.00112	91.68547	
20.00765	91.66427	
20.00855	91.82936	
20.02031	91.95052	
20.02253	91.8924	
20.04812	91.74018	
20.05101	92.36239	
20.0838	91.89033	
20.08776	91.90846	
20.12689	92.18011	
20.13155	91.82405	
20.17727	92.03171	
20.18255	91.89795	
20.23679	91.47623	
20.24268	91.87924	
20.30414	91.67275	
20.31084	91.78928	
20.37855	91.99385	
20.38607	91.47066	
20.45669	92.05661	
20.46616	91.81181	
20.54214	91.52647	
20.55077	91.98458	
20.63294	91.49294	
20.64221	91.94561	
20.72898	91.82616	
20.73871	91.94529	
20.83029	91.86652	
20.8398	91.91342	
20.93583	91.72141	
20.94583	91.95624	
21.0395	91.94621	
21.04969	91.84782	
21.14756	91.73591	
21.15782	92.2986	
21.25884	91.17056	
21.26908	91.34773	
21.36763	91.40156	
21.37883	91.8031	
21.4778	91.13048	
21.48833	91.54002	
21.5878	91.23075	
21.59973	91.47765	
21.69782	91.22211	
21.70802	91.53536	
21.80521	91.6532	
21.81633	91.5734	
21.91418	91.31456	
21.92511	91.64197	
22.02545	91.34846	
22.03592	91.60983	
22.13421	91.98526	
22.14464	91.52445	
22.24416	91.5962	
22.25447	91.48767	
22.35545	91.5675	
22.36612	91.64696	
22.46525	91.17655	
22.47598	91.42905	
22.57288	91.44292	
22.58343	91.71456	
22.68207	91.78213	
22.69263	91.6358	
22.79117	91.47598	
22.80259	91.93095	
22.90092	91.56475	
22.91179	91.67741	
23.01217	91.53781	
23.02259	91.46085	
23.12228	91.75655	
23.13281	91.75513	
23.23046	91.54673	
23.24234	91.853	
23.33853	91.69653	
23.34898	92.28593	
23.44952	91.61224	
23.46008	91.59827	
23.55818	91.55956	
23.56873	91.58639	
23.66661	91.4333	
23.67709	91.48161	
23.77842	91.33331	
23.78896	91.66079	
23.88649	91.56332	
23.89728	91.43314	
23.99678	91.55296	
24.00826	91.30493	
24.10757	91.36743	
24.11798	91.67897	
24.21525	91.41702	
24.2263	91.65626	
24.3256	91.57782	
24.3356	91.59068	
24.4345	91.5318	
24.44679	91.2403	
24.54335	91.38499	
24.55433	91.28044	
24.6545	90.97797	
24.66497	91.43184	
24.76441	91.04862	
24.77476	90.95203	
24.87383	91.14458	
24.8842	91.15638	
24.98444	91.32508	
24.99485	91.40236	
25.09166	91.3925	
25.10243	91.52241	
25.20065	91.26048	
25.21128	91.14754	
25.31157	91.48363	
25.32206	91.32474	
25.42188	91.02991	
25.43235	91.62563	
25.53123	91.36838	
25.5417	91.58936	
25.64069	91.69741	
25.65104	91.62937	
25.7499	91.51306	
25.76041	91.80307	
25.85766	91.66658	
25.86807	91.57964	
25.97023	91.12447	
25.98079	91.56847	
26.07777	91.23968	
26.08851	91.47842	
26.18602	91.63731	
26.19679	91.38049	
26.2976	91.44135	
26.30857	91.35141	
26.40506	91.46987	
26.41517	91.52621	
26.51468	91.36855	
26.52755	91.38206	
26.6241	91.4867	
26.63468	91.42271	
26.73582	91.63054	
26.74611	91.62902	
26.84214	91.46696	
26.85279	91.44115	
26.95308	91.07065	
26.96488	91.39596	
27.06362	91.19218	
27.07432	91.29266	
27.17049	91.33365	
27.18101	91.08416	
27.28367	91.13617	
27.29479	91.35715	
27.39162	91.0882	
27.40468	92.12375	
27.50158	91.44122	
27.51221	91.40366	
27.61034	91.3127	
27.6212	91.12791	
27.72034	91.02846	
27.73149	91.36136	
27.82835	91.18901	
27.8386	91.51737	
27.93926	91.43497	
27.94963	91.19325	
28.04787	90.79902	
28.05878	90.99029	
28.15721	91.29653	
28.16821	91.08815	
28.26784	91.30509	
28.27835	91.10217	
28.37428	90.81004	
28.3849	91.0861	
28.48618	91.07831	
28.49677	91.2587	
28.59473	91.29654	
28.60544	91.25303	
28.70361	91.2701	
28.71395	91.21592	
28.81443	91.10988	
28.82503	91.36167	
28.92347	91.49068	
28.934	91.18005	
29.03407	91.34933	
29.04508	91.56844	
29.14377	91.46289	
29.15399	91.79343	
29.25107	91.4361	
29.26158	91.44469	
29.36066	90.98598	
29.37321	91.35495	
29.47194	91.1027	
29.48269	91.12329	
29.57943	91.09206	
29.59002	91.46793	
29.68895	91.16457	
29.69928	91.43738	
29.79879	91.35012	
29.80913	91.39085	
29.91198	91.39035	
29.92277	91.19164	
30.01752	91.06458	
30.02773	91.43948	
30.12652	91.16245	
30.13676	91.44959	
30.23604	91.4679	
30.2465	91.38882	
30.34641	91.49583	
30.35724	90.99935	
30.45564	91.09682	
30.46628	91.06583	
30.56533	90.65592	
30.57537	91.10087	
30.67467	91.17779	
30.68525	91.09638	
30.78292	91.00167	
30.79455	91.13585	
30.89248	90.92003	
30.90306	91.07731	
31.00189	91.09299	
31.01226	91.12932	
31.11296	91.00923	
31.12589	91.08072	
31.22112	90.98737	
31.23162	90.92183	
31.33038	90.60742	
31.34125	91.17146	
31.44185	91.17333	
31.45328	91.05265	
31.54953	91.01558	
31.56023	90.97208	
31.65958	90.71056	
31.67027	90.87081	
31.76841	90.73545	
31.78186	90.93901	
31.87925	90.79031	
31.88993	91.08091	
31.98953	90.72777	
32.00027	91.15047	
32.09764	90.82697	
32.10802	91.08965	
32.20813	91.4184	
32.21978	90.89776	
32.31653	91.01153	
32.32748	91.42875	
32.42783	90.86446	
32.43806	91.58459	
32.53505	91.08602	
32.54797	90.96944	
32.64554	90.70948	
32.65601	90.65412	
32.75425	90.85073	
32.76489	90.87353	
32.86504	90.7793	
32.8757	91.1277	
32.97538	90.71288	
32.9856	90.97707	
33.08331	91.17102	
33.09393	91.1506	
33.19359	91.24006	
33.20404	91.29015	
33.30258	91.07146	
33.31339	91.18066	
33.41141	90.93239	
33.42157	90.99278	
33.5197	90.91362	
33.53048	90.97339	
33.63085	90.82383	
33.64204	90.69625	
33.74035	90.74254	
33.75103	90.86654	
33.85019	90.62276	
33.86079	90.99767	
33.95945	90.87204	
33.96968	90.82246	
34.06923	90.74386	
34.08009	90.8208	
34.17886	90.5956	
34.18927	91.02487	
34.28639	90.81731	
34.29721	90.97109	
34.39928	91.0007	
34.40948	90.75382	
34.50679	90.86914	
34.51745	90.79123	
34.61506	90.7477	
34.62527	90.85513	
34.72522	91.12017	
34.7362	90.73079	
34.83579	90.53873	
34.84706	90.52224	
34.94339	90.29475	
34.95404	90.61121	
35.05464	91.01182	
35.06536	90.59078	
35.16441	90.44237	
35.17544	90.84806	
35.27166	90.69374	
35.28229	91.07877	
35.3828	91.08523	
35.39314	91.00046	
35.49104	91.09219	
35.50149	91.06256	
35.59988	90.94044	
35.61073	91.23736	
35.71046	91.07569	
35.72117	91.18875	
35.82048	90.67046	
35.83081	91.29619	
35.92836	90.82669	
35.93898	90.68806	
36.03777	91.0944	
36.05092	91.06377	
36.14803	90.72961	
36.15857	90.88239	
36.25679	90.59988	
36.2677	91.73079	
36.36748	90.87457	
