T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.00082	0.900395		-4.43943E-05	
20.05477	0.9003938		-4.780151E-05	
20.10872	0.9003927		-5.121831E-05	
20.16268	0.9003919		-5.464488E-05	
20.21663	0.9003911		-5.808099E-05	
20.27058	0.9003905		-6.152673E-05	
20.32453	0.9003901		-6.498204E-05	
20.37848	0.9003897		-6.844683E-05	
20.43244	0.9003896		-7.192107E-05	
20.48639	0.9003895		-7.540436E-05	
20.54034	0.9003895		-7.889664E-05	
20.59429	0.9003896		-8.239767E-05	
20.64824	0.9003898		-8.59072E-05	
20.70219	0.90039		-8.942506E-05	
20.75615	0.9003903		-9.29507E-05	
20.8101	0.9003906		-9.648391E-05	
20.86405	0.9003909		-0.0001000243	
20.918	0.9003913		-0.0001035716	
20.97195	0.9003917		-0.0001071254	
21.0259	0.9003921		-0.000110685	
21.07985	0.9003926		-0.0001142502	
21.13381	0.9003931		-0.0001178205	
21.18776	0.9003935		-0.0001213954	
21.24171	0.900394		-0.0001249745	
21.29566	0.9003944		-0.000128557	
21.34961	0.9003949		-0.0001321426	
21.40356	0.9003953		-0.0001357307	
21.45752	0.9003958		-0.0001393208	
21.51147	0.9003962		-0.0001429123	
21.56542	0.9003966		-0.0001465047	
21.61937	0.9003969		-0.0001500973	
21.67332	0.9003973		-0.0001536895	
21.72727	0.9003977		-0.0001572809	
21.78123	0.9003981		-0.0001608707	
21.83518	0.9003987		-0.0001644586	
21.88913	0.9003997		-0.0001680436	
21.94308	0.9004012		-0.0001716254	
21.99703	0.9004034		-0.0001752034	
22.05098	0.9004067		-0.000178777	
22.10494	0.9004113		-0.0001823458	
22.15889	0.9004126		-0.0001859089	
22.21284	0.900413		-0.0001894661	
22.26679	0.9004126		-0.0001930167	
22.32074	0.9004112		-0.0001965605	
22.37469	0.9004086		-0.0002000969	
22.42865	0.9004049		-0.0002036256	
22.4826	0.9004002		-0.0002071461	
22.53655	0.9003944		-0.0002106584	
22.5905	0.9003875		-0.0002141621	
22.64445	0.9003794		-0.0002176575	
22.6984	0.9003701		-0.0002211441	
22.75236	0.9003597		-0.0002246221	
22.80631	0.900348		-0.0002280919	
22.86026	0.9003353		-0.0002315537	
22.91421	0.9003218		-0.0002350081	
22.96816	0.9003076		-0.0002384556	
23.02211	0.9002929		-0.0002418975	
23.07607	0.9002778		-0.0002453349	
23.13002	0.9002621		-0.0002487699	
23.18397	0.9002457		-0.0002522048	
23.23792	0.9002287		-0.0002556425	
23.29187	0.900211		-0.0002590872	
23.34582	0.9001928		-0.0002625441	
23.39977	0.900174		-0.0002660198	
23.45373	0.9001545		-0.0002695226	
23.50768	0.9001343		-0.0002730624	
23.56163	0.9001135		-0.000276651	
23.61558	0.9000919		-0.0002803013	
23.66953	0.9000697		-0.0002840254	
23.72349	0.9000472		-0.0002878328	
23.77744	0.9000248		-0.0002912501	
23.83139	0.9000027		-0.0002946568	
23.88534	0.8999811		-0.0002980522	
23.93929	0.8999603		-0.0003014355	
23.99324	0.8999402		-0.0003048063	
24.0472	0.8999205		-0.0003081638	
24.10115	0.899901		-0.0003115074	
24.1551	0.8998814		-0.0003148364	
24.20905	0.8998615		-0.0003181496	
24.263	0.8998411		-0.000321446	
24.31695	0.8998199		-0.0003247241	
24.3709	0.899798		-0.0003279827	
24.42486	0.8997753		-0.0003312205	
24.47881	0.899752		-0.0003344359	
24.53276	0.8997279		-0.0003376275	
24.58671	0.8997034		-0.0003407939	
24.64066	0.8996786		-0.0003439334	
24.69461	0.8996537		-0.0003470445	
24.74857	0.899629		-0.000350126	
24.80252	0.8996046		-0.0003531766	
24.85647	0.8995805		-0.0003561954	
24.91042	0.8995568		-0.0003591811	
24.96437	0.8995337		-0.0003621329	
25.01832	0.8995113		-0.0003650499	
25.07228	0.8994901		-0.0003679315	
25.12623	0.8994699		-0.000370777	
25.18018	0.8994508		-0.0003735857	
25.23413	0.8994328		-0.0003763577	
