T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00082	91.90216		-0.3391767	
20.05477	91.89584		-0.3322079	
20.10872	91.88972		-0.3252803	
20.16268	91.8838		-0.318396	
20.21663	91.878		-0.3115581	
20.27058	91.87221		-0.3047691	
20.32453	91.86637		-0.2980319	
20.37848	91.8604		-0.2913494	
20.43244	91.85423		-0.2847243	
20.48639	91.84773		-0.2781603	
20.54034	91.84079		-0.2716601	
20.59429	91.83324		-0.2652268	
20.64824	91.82505		-0.2588635	
20.70219	91.81632		-0.252573	
20.75615	91.80768		-0.2463589	
20.8101	91.79302		-0.2402237	
20.86405	91.77686		-0.2341703	
20.918	91.75882		-0.2282014	
20.97195	91.73872		-0.2223192	
21.0259	91.71711		-0.2165264	
21.07985	91.69505		-0.2108247	
21.13381	91.67307		-0.2052158	
21.18776	91.65108		-0.1997012	
21.24171	91.62886		-0.1942816	
21.29566	91.60631		-0.1889581	
21.34961	91.58419		-0.1837305	
21.40356	91.5639		-0.1785986	
21.45752	91.54626		-0.1735613	
21.51147	91.53146		-0.1686174	
21.56542	91.51956		-0.1637644	
21.61937	91.51059		-0.1589996	
21.67332	91.50468		-0.154319	
21.72727	91.50173		-0.1497175	
21.78123	91.50153		-0.1451892	
21.83518	91.50356		-0.1407263	
21.88913	91.50746		-0.1363201	
21.94308	91.51306		-0.1319594	
21.99703	91.5199		-0.1276316	
22.05098	91.52737		-0.1233219	
22.10494	91.5358		-0.1190133	
22.15889	91.54538		-0.1146872	
22.21284	91.55566		-0.1103232	
22.26679	91.56572		-0.1059005	
22.32074	91.57481		-0.1013998	
22.37469	91.58249		-0.09680706	
22.42865	91.58884		-0.09212077	
22.4826	91.59415		-0.08736023	
22.53655	91.59892		-0.08257499	
22.5905	91.60372		-0.07784218	
22.64445	91.60954		-0.07687856	
22.6984	91.61734		-0.07599115	
22.75236	91.62737		-0.07515861	
22.80631	91.6392		-0.07436092	
22.86026	91.65202		-0.07357872	
22.91421	91.66439		-0.07279466	
22.96816	91.67464		-0.07199389	
23.02211	91.68153		-0.07116488	
23.07607	91.68429		-0.07030018	
23.13002	91.68298		-0.06939609	
23.18397	91.67805		-0.06845336	
23.23792	91.6703		-0.067477	
23.29187	91.66084		-0.06647573	
23.34582	91.65054		-0.06546114	
23.39977	91.63992		-0.06444644	
23.45373	91.62904		-0.06344466	
23.50768	91.6178		-0.06246762	
23.56163	91.60632		-0.06152617	
23.61558	91.5947		-0.06063022	
23.66953	91.5826		-0.05978904	
23.72349	91.56978		-0.05901052	
23.77744	91.55605		-0.05830257	
23.83139	91.54156		-0.05767324	
23.88534	91.52661		-0.05712988	
23.93929	91.51123		-0.05667944	
23.99324	91.4957		-0.05632631	
24.0472	91.48031		-0.05607197	
24.10115	91.46496		-0.05591499	
24.1551	91.44933		-0.0558506	
24.20905	91.43298		-0.05586931	
24.263	91.41591		-0.05595703	
24.31695	91.39883		-0.05609633	
24.3709	91.38245		-0.05626804	
24.42486	91.36733		-0.05645349	
24.47881	91.35365		-0.05663628	
24.53276	91.34129		-0.05680205	
24.58671	91.33025		-0.05693809	
24.64066	91.32018		-0.05703273	
24.69461	91.31041		-0.05707498	
24.74857	91.30096		-0.05705372	
24.80252	91.29237		-0.05695838	
24.85647	91.28564		-0.05677957	
24.91042	91.28224		-0.05650954	
24.96437	91.28345		-0.05614242	
