T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.00055	0.8732895	0.001208639	-0.0005484629	0.0001469021
20.05466	0.8732551	0.001219155	-0.0005481013	0.0001461648
20.10877	0.8732207	0.001229661	-0.0005477442	0.0001454236
20.16287	0.8731864	0.001240156	-0.0005473918	0.0001446786
20.21698	0.8731523	0.001250682	-0.0005470444	0.0001439294
20.27109	0.8731182	0.001261206	-0.0005467022	0.000143176
20.3252	0.8730841	0.001271754	-0.0005463652	0.0001424183
20.3793	0.8730503	0.001282335	-0.0005460337	0.0001416562
20.43341	0.8730165	0.001292906	-0.0005457077	0.0001408896
20.48752	0.8729828	0.001303517	-0.0005453876	0.0001401185
20.54163	0.8729491	0.00131421	-0.0005450734	0.0001393426
20.59574	0.8729156	0.0013249	-0.0005447654	0.000138562
20.64984	0.8728822	0.001335646	-0.0005444637	0.0001377766
20.70395	0.8728488	0.001346403	-0.0005441685	0.0001369863
20.75806	0.8728155	0.001357224	-0.00054388	0.000136191
20.81217	0.8727823	0.001368048	-0.0005435984	0.0001353907
20.86627	0.8727491	0.00137891	-0.0005433238	0.0001345853
20.92038	0.872716	0.001389795	-0.0005430563	0.0001337748
20.97449	0.872683	0.001400717	-0.0005427963	0.0001329591
21.02859	0.8726501	0.001411623	-0.0005425437	0.0001321381
21.0827	0.8726172	0.001422538	-0.0005422989	0.0001313119
21.13681	0.8725843	0.001433469	-0.0005420619	0.0001304803
21.19092	0.8725516	0.001444352	-0.0005418329	0.0001296434
21.24503	0.8725188	0.001455243	-0.0005416121	0.000128801
21.29913	0.8724862	0.001466079	-0.0005413996	0.0001279533
21.35324	0.8724536	0.001476929	-0.0005411956	0.0001271
21.40735	0.872421	0.00148771	-0.0005410002	0.0001262413
21.46146	0.8723885	0.001498468	-0.0005408135	0.000125377
21.51556	0.8723561	0.001509195	-0.0005406357	0.0001245073
21.56967	0.8723237	0.001519873	-0.0005404668	0.0001236319
21.62378	0.8722914	0.001530477	-0.000540307	0.000122751
21.67789	0.8722591	0.001541007	-0.0005401564	0.0001218645
21.73199	0.872227	0.001551477	-0.000540015	0.0001209723
21.7861	0.8721948	0.001561882	-0.000539883	0.0001200746
21.84021	0.8721628	0.001572146	-0.0005397604	0.0001191713
21.89432	0.8721308	0.001582292	-0.0005396472	0.0001182624
21.94843	0.8720989	0.001592235	-0.0005395436	0.0001173478
22.00253	0.8720671	0.001602066	-0.0005394494	0.0001164277
22.05664	0.8720356	0.001611716	-0.0005393648	0.000115502
22.11075	0.8720044	0.001621154	-0.0005392896	0.0001145708
22.16486	0.8719736	0.001630464	-0.0005392238	0.0001136341
22.21896	0.8719434	0.001639589	-0.0005391675	0.0001126919
22.27307	0.8719138	0.001648729	-0.0005391203	0.0001117443
22.32718	0.8718829	0.001658518	-0.0005390823	0.0001107914
22.38129	0.8718518	0.001669841	-0.0005390532	0.0001098333
22.43539	0.8718234	0.001677249	-0.0005390329	0.0001088701
22.4895	0.871795	0.001684181	-0.0005390209	0.0001079019
22.54361	0.8717668	0.001690692	-0.0005390171	0.0001069289
22.59772	0.8717387	0.001696804	-0.0005390212	0.0001059512
22.65182	0.8717107	0.00170249	-0.0005390326	0.0001049692
22.70593	0.8716828	0.001707842	-0.0005390509	0.0001039831
