T[°C]	330nm [counts / mm]	S.D.
20.00055	4695.708	54.30056
20.05466	4696.921	56.16872
20.10877	4698.375	50.44575
20.16287	4691.854	47.28653
20.21698	4681.771	53.61688
20.27109	4678.731	55.74389
20.3252	4679.1	58.13635
20.3793	4671.353	60.69983
20.43341	4668.347	61.36407
20.48752	4667.832	63.14557
20.54163	4666.534	63.50303
20.59574	4660.797	56.55045
20.64984	4653.479	55.33368
20.70395	4649.323	60.18835
20.75806	4648.69	57.56372
20.81217	4648.331	63.19294
20.86627	4640.594	56.66633
20.92038	4634.828	55.71038
20.97449	4635.24	58.0455
21.02859	4630.267	56.65344
21.0827	4627.349	50.14863
21.13681	4626.176	52.78455
21.19092	4623.538	54.9338
21.24503	4618.575	58.54535
21.29913	4611.008	57.69488
21.35324	4606.886	53.79316
21.40735	4608.718	50.53333
21.46146	4608.226	53.1197
21.51556	4608.529	57.72962
21.56967	4601.236	56.03015
21.62378	4598.011	59.68313
21.67789	4592.615	67.60882
21.73199	4593.008	59.15417
21.7861	4589.49	65.02474
21.84021	4588.352	50.22182
21.89432	4581.709	48.64415
21.94843	4576.394	54.17457
22.00253	4570.613	57.54735
22.05664	4567.819	54.67106
22.11075	4566.349	62.40327
22.16486	4557.468	59.34472
22.21896	4557.201	59.48806
22.27307	4546.669	61.03789
22.32718	4550.438	57.59079
22.38129	4546.919	56.83638
22.43539	4541.701	53.87411
22.4895	4537.291	60.07191
22.54361	4530.279	59.10243
22.59772	4536.991	53.50467
22.65182	4530.759	52.59603
22.70593	4527.868	55.91953
22.76004	4525.633	53.74042
22.81415	4525.587	57.44455
22.86825	4521.473	58.39471
22.92236	4511.25	54.84425
22.97647	4509.028	57.23114
23.03058	4498.92	51.93487
23.08468	4497.171	56.43576
23.13879	4500.421	53.33996
23.1929	4500.431	58.69169
23.24701	4498.963	60.57899
23.30112	4492.947	58.56918
23.35522	4488.728	63.59296
23.40933	4485.428	59.05968
23.46344	4482.816	58.59915
23.51755	4476.834	56.43984
23.57165	4480.597	59.05922
23.62576	4470.351	56.93975
23.67987	4462.619	55.4231
23.73398	4458.759	53.20531
23.78808	4460.624	58.51652
23.84219	4450.95	59.55259
23.8963	4451.628	65.8258
23.95041	4449.674	61.25195
24.00451	4445.918	54.30917
24.05862	4440.851	54.63342
24.11273	4439.758	55.38065
24.16684	4434.925	58.75339
24.22095	4425.824	58.10413
24.27505	4422.714	55.00356
24.32916	4423.069	57.48532
24.38327	4422.436	57.72154
24.43737	4419.695	53.34397
24.49148	4415.345	54.58916
24.54559	4408.929	59.41097
24.5997	4406.739	58.75564
24.6538	4402.976	54.85114
24.70791	4401.266	56.41754
24.76202	4403.084	56.15016
24.81613	4396.286	51.91684
24.87024	4392.822	55.76407
24.92434	4390.592	51.06981
24.97845	4384.501	43.81601
25.03256	4377.713	47.1427
25.08667	4374.814	54.21037
25.14077	4372.861	54.1217
25.19488	4370.444	54.70636
25.24899	4369.381	54.9277
25.3031	4366.845	60.457
25.3572	4365.243	55.68393
25.41131	4362.428	56.7506
25.46542	4353.309	58.77288
25.51953	4352.352	58.94029
25.57364	4346.156	60.33863
25.62774	4340.984	55.04173
25.68185	4341.855	59.65364
25.73596	4339.918	61.17451
25.79007	4334.853	51.14798
25.84417	4334.562	55.76179
25.89828	4328.06	48.22385
25.95239	4326.189	50.37351
26.0065	4318	51.85047
26.0606	4317.616	48.48911
26.11471	4310.333	48.70049
26.16882	4308.605	50.93607
26.22293	4311.673	58.72901
26.27703	4306.967	59.89503
26.33114	4302.239	60.85633
26.38525	4299.15	53.15586
26.43936	4294.137	58.16009
26.49346	4292.446	53.1382
26.54757	4287.097	54.20032
26.60168	4282.143	52.9563
26.65579	4280.146	50.6312
26.70989	4276.049	49.18966
26.764	4276.85	58.27019
26.81811	4275.464	56.48153
26.87222	4273.951	57.57769
26.92632	4270.893	56.94563
26.98043	4264.296	58.3555
27.03454	4258.46	52.94744
27.08865	4257.104	51.91584
27.14276	4255.741	48.85555
27.19686	4254.571	54.32522
27.25097	4247.48	56.37671
27.30508	4242.146	57.49469
27.35919	4239.666	54.10872
27.41329	4234.729	54.24931
27.4674	4234.408	55.87985
27.52151	4226.874	54.1428
27.57562	4225.993	57.82202
27.62972	4219.41	52.01173
27.68383	4217.322	54.94735
27.73794	4212.333	51.29546
27.79205	4210.689	44.58394
27.84616	4206.456	45.72471
27.90026	4205.083	45.32435
27.95437	4204.579	47.50733
28.00848	4201.43	47.8936
28.06258	4193.245	44.8409
28.11669	4191.187	48.3568
28.1708	4186.571	49.35178
28.22491	4184.327	54.604
28.27901	4183.545	55.83998
28.33312	4184.135	50.27944
28.38723	4178.184	46.77045
28.44134	4175.521	49.67647
28.49545	4172.891	49.08272
28.54955	4170.609	45.95105
28.60366	4164.492	47.18126
28.65777	4158.516	46.8231
28.71188	4158.963	48.8437
28.76598	4154.247	50.42395
28.82009	4152.39	46.02345
28.8742	4153.122	45.07467
28.92831	4147.957	45.93946
28.98241	4141.526	45.41416
29.03652	4132.116	49.95216
29.09063	4128.462	47.61552
29.14474	4132.195	48.89335
29.19884	4131.665	57.56931
29.25295	4132.318	59.71813
29.30706	4124.182	53.2345
29.36117	4121.281	52.54831
29.41528	4113.291	49.58792
29.46938	4107.026	46.06699
29.52349	4109.356	49.09857
29.5776	4108.258	48.88915
29.63171	4103.533	54.83347
29.68581	4099.097	51.19297
29.73992	4091.126	56.18442
29.79403	4087.979	51.60144
29.84813	4092.209	52.63421
29.90224	4091.719	43.70087
29.95635	4088.494	50.59476
30.01046	4082.401	48.72101
30.06457	4076.225	49.04845
30.11867	4073.078	42.86496
30.17278	4071.672	52.45123
30.22689	4071.588	50.75301
30.281	4060.948	47.91663
30.3351	4061.153	40.3303
30.38921	4063.096	54.53188
30.44332	4058.321	57.2869
30.49743	4052.327	50.11998
30.55153	4056.109	51.31629
30.60564	4048.13	46.9758
30.65975	4048.956	49.32637
30.71386	4041.067	48.82903
30.76797	4036.591	51.0132
30.82207	4036.497	52.25661
30.87618	4028.311	56.00744
30.93029	4026.837	59.73061
30.9844	4028.022	56.54324
31.0385	4023.899	56.4782
31.09261	4016.586	54.20356
31.14672	4012.404	52.81569
31.20083	4008.781	48.42963
31.25493	4005.626	50.36634
31.30904	4003.262	51.02699
31.36315	3997.53	46.47934
31.41726	3995.842	50.89355
31.47136	3996.006	47.64176
31.52547	3996.51	44.63469
31.57958	3990.529	45.52155
31.63369	3988.631	45.10072
31.68779	3988.69	53.25714
31.7419	3979.989	50.79858
31.79601	3980.708	48.95142
31.85012	3980.88	47.91511
31.90422	3968.289	44.19472
31.95833	3968.252	42.8932
32.01244	3963.614	52.46447
32.06655	3958.639	50.66726
32.12066	3955.335	45.48105
32.17476	3953.546	45.74056
32.22887	3951.895	46.27466
32.28298	3949.865	47.24065
32.33709	3948.565	45.11234
32.39119	3945.377	46.26252
32.4453	3939.876	48.25485
32.49941	3935.993	51.61267
32.55352	3933.57	55.72646
32.60762	3930.956	52.98059
32.66173	3929.435	51.2359
32.71584	3927.533	47.01158
32.76995	3924.217	45.96417
32.82405	3919.066	49.43165
32.87816	3919.032	52.91872
32.93227	3912.606	49.2659
32.98638	3913.919	46.01824
33.04049	3905.774	45.06898
33.09459	3903.825	53.32735
33.1487	3898.513	53.82099
33.20281	3894.763	48.05776
33.25692	3897.021	42.48681
33.31102	3886.671	40.31885
33.36513	3889.289	43.31362
33.41924	3889.008	39.10063
33.47335	3882.99	47.97854
33.52745	3880.675	52.97105
33.58156	3875.312	53.47441
33.63567	3872.117	47.10482
33.68978	3871.613	46.3797
33.74389	3867.508	47.41758
33.79799	3861.235	53.34947
33.8521	3862.45	46.39135
33.90621	3857.209	50.51598
33.96032	3856.453	50.4092
34.01442	3851.34	52.73908
34.06853	3853.734	52.1272
34.12263	3844.437	43.70544
34.17674	3842.633	46.30651
34.23085	3840.455	48.85549
34.28496	3838.608	52.05779
34.33907	3832.935	54.61911
34.39317	3832.503	51.98457
34.44728	3824.492	46.68705
34.50139	3822.291	52.25689
34.5555	3819.067	49.00496
34.6096	3816.476	44.9799
34.66371	3813.982	43.12934
34.71782	3812.327	51.43757
34.77193	3809.873	49.05779
34.82603	3813.015	47.86797
34.88014	3801.578	49.23909
34.93425	3799.258	51.15893
34.98836	3796.676	47.87265
35.04247	3792.248	45.22136
35.09657	3787.208	46.87634
35.15068	3783.377	44.50449
35.20479	3784.437	51.45289
35.2589	3788.191	50.54331
35.313	3780.326	41.61438
35.36711	3778.717	42.41556
35.42122	3770.277	43.56704
35.47533	3770.117	40.28603
35.52943	3759.683	43.27226
35.58354	3760.172	48.57788
35.63765	3763.643	43.4853
35.69176	3757.851	46.19697
35.74586	3755.726	49.67246
35.79997	3753.306	50.30084
35.85408	3747.623	48.85342
35.90819	3746.793	46.68209
35.9623	3739.994	48.75064
36.0164	3739.494	49.1783
36.07051	3738.003	51.82386
36.12462	3735.591	53.1664
36.17873	3730.659	48.99573
36.23283	3727.784	48.44847
36.28694	3721.573	47.45219
36.34105	3717.494	46.2043
36.39516	3720.017	47.49764
36.44926	3720.114	44.72346
36.50337	3715.874	41.33103
36.55748	3713.824	43.07526
36.61159	3710.933	42.38268
36.6657	3706.392	45.80365
36.7198	3701.374	52.29481
36.77391	3695.059	56.01522
36.82802	3694.039	50.73803
36.88213	3691.825	46.35543
36.93623	3688.703	43.89381
36.99034	3686.313	48.44365
37.04445	3682.548	48.75806
37.09856	3683.466	48.05182
37.15266	3683.632	48.76981
