T[°C]	350nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00055	4104.273	45.49069	-57.69584	1.646527
20.05466	4100.933	45.38257	-57.6848	1.62554
20.10877	4097.599	45.27277	-57.6738	1.605095
20.16287	4094.27	45.16181	-57.66284	1.585212
20.21698	4090.948	45.05032	-57.65191	1.565917
20.27109	4087.631	44.93953	-57.64103	1.547232
20.3252	4084.319	44.82984	-57.63019	1.529177
20.3793	4081.012	44.72242	-57.6194	1.511777
20.43341	4077.71	44.61794	-57.60866	1.49505
20.48752	4074.413	44.5163	-57.59798	1.479018
20.54163	4071.12	44.41752	-57.58736	1.463696
20.59574	4067.83	44.32135	-57.5768	1.449107
20.64984	4064.545	44.22806	-57.56631	1.435266
20.70395	4061.264	44.13644	-57.55589	1.422186
20.75806	4057.988	44.04478	-57.54554	1.409885
20.81217	4054.717	43.95068	-57.53527	1.398372
20.86627	4051.456	43.84824	-57.52508	1.387657
20.92038	4048.22	43.72667	-57.51497	1.377747
20.97449	4045.152	43.67638	-57.50495	1.368647
21.02859	4042.118	43.64924	-57.49501	1.360359
21.0827	4039.109	43.64552	-57.48517	1.35288
21.13681	4036.111	43.6634	-57.47542	1.346209
21.19092	4033.111	43.7015	-57.46577	1.340333
21.24503	4030.101	43.75671	-57.45622	1.335245
21.29913	4027.073	43.82141	-57.44678	1.330934
21.35324	4024.021	43.88715	-57.43745	1.327372
21.40735	4020.945	43.9473	-57.42823	1.324543
21.46146	4017.845	43.99815	-57.41914	1.322412
21.51556	4014.726	44.0403	-57.41018	1.320951
21.56967	4011.593	44.07553	-57.40134	1.320113
21.62378	4008.453	44.10746	-57.39265	1.319852
21.67789	4005.309	44.14088	-57.38409	1.320104
21.73199	4002.166	44.17859	-57.37567	1.32081
21.7861	3999.022	44.2191	-57.36739	1.321892
21.84021	3995.88	44.25823	-57.35925	1.323274
21.89432	3992.74	44.29118	-57.35123	1.324863
21.94843	3989.601	44.31017	-57.34335	1.32657
22.00253	3986.458	44.30884	-57.33559	1.328298
22.05664	3983.307	44.28534	-57.32795	1.32995
22.11075	3980.144	44.23768	-57.32042	1.331427
22.16486	3976.969	44.1645	-57.31298	1.332636
