T[°C]	350nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00115	3063.903		-45.10855	
20.0551	3061.533		-45.08994	
20.10905	3059.163		-45.07084	
20.16299	3056.79		-45.05125	
20.21694	3054.413		-45.03114	
20.27089	3052.033		-45.01051	
20.32484	3049.647		-44.98935	
20.37879	3047.257		-44.96763	
20.43273	3044.862		-44.94536	
20.48668	3042.461		-44.92252	
20.54063	3040.057		-44.89911	
20.59458	3037.649		-44.87512	
20.64853	3035.24		-44.85054	
20.70247	3032.831		-44.82538	
20.75642	3030.424		-44.79964	
20.81037	3028.023		-44.7733	
20.86432	3025.634		-44.74637	
20.91827	3023.265		-44.71886	
20.97221	3020.915		-44.69077	
21.02616	3018.503		-44.66211	
21.08011	3016.085		-44.63287	
21.13406	3013.656		-44.60308	
21.18801	3011.213		-44.57273	
21.24195	3008.759		-44.54186	
21.2959	3006.3		-44.51046	
21.34985	3003.841		-44.47857	
21.4038	3001.385		-44.44619	
21.45775	2998.941		-44.41336	
21.51169	2996.512		-44.3801	
21.56564	2994.098		-44.34645	
21.61959	2991.699		-44.31242	
21.67354	2989.32		-44.27806	
21.72749	2986.957		-44.24341	
21.78144	2984.6		-44.20852	
21.83538	2982.241		-44.17342	
21.88933	2979.878		-44.13818	
21.94328	2977.507		-44.10285	
21.99723	2975.12		-44.0675	
22.05117	2972.715		-44.03218	
22.10512	2970.288		-43.99696	
22.15907	2967.838		-43.96192	
22.21302	2965.369		-43.9271	
22.26697	2962.879		-43.89252	
22.32092	2960.37		-43.85817	
22.37486	2957.844		-43.8239	
22.42881	2955.306		-43.78945	
22.48276	2952.762		-43.75432	
22.53671	2950.224		-43.71781	
22.59065	2947.696		-43.67913	
22.6446	2945.182		-43.63081	
22.69855	2942.69		-43.58362	
22.7525	2940.223		-43.53777	
22.80645	2937.786		-43.4934	
22.8604	2935.382		-43.45061	
22.91434	2933.009		-43.40944	
22.96829	2930.664		-43.36988	
23.02224	2928.352		-43.33187	
23.07619	2926.076		-43.29532	
23.13013	2923.83		-43.26009	
23.18408	2921.604		-43.22601	
23.23803	2919.396		-43.19287	
23.29198	2917.202		-43.16043	
23.34593	2915.016		-43.12844	
23.39988	2912.833		-43.09665	
23.45382	2910.657		-43.06475	
23.50777	2908.481		-43.03247	
23.56172	2906.306		-42.99958	
23.61567	2904.132		-42.96586	
23.66961	2901.966		-42.93117	
23.72356	2899.807		-42.89541	
23.77751	2897.647		-42.85854	
23.83146	2895.479		-42.82054	
23.88541	2893.292		-42.78146	
23.93936	2891.082		-42.74136	
23.9933	2888.85		-42.70036	
