T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00115	91.54087		0.1755361	
20.0551	91.55522		0.1686308	
20.10905	91.56953		0.1618135	
20.16299	91.58361		0.1550881	
20.21694	91.59731		0.1484578	
20.27089	91.61055		0.1419259	
20.32484	91.62328		0.1354952	
20.37879	91.63555		0.1291695	
20.43273	91.64742		0.1229512	
20.48668	91.65908		0.116843	
20.54063	91.67075		0.1108479	
20.59458	91.68278		0.1049678	
20.64853	91.69561		0.09920474	
20.70247	91.71004		0.09356081	
20.75642	91.72739		0.08803724	
20.81037	91.74839		0.08263514	
20.86432	91.76512		0.07735504	
20.91827	91.77975		0.07219759	
20.97221	91.79168		0.06716235	
21.02616	91.80095		0.06224836	
21.08011	91.80775		0.05745457	
21.13406	91.81253		0.05277887	
21.18801	91.81611		0.04821866	
21.24195	91.81913		0.04377135	
21.2959	91.82137		0.03943338	
21.34985	91.82208		0.03520099	
21.4038	91.82089		0.03106989	
21.45775	91.81792		0.02703584	
21.51169	91.81369		0.02309369	
21.56564	91.80821		0.01923778	
21.61959	91.80088		0.0154624	
21.67354	91.79108		0.01176082	
21.72749	91.77855		0.008125668	
21.78144	91.76363		0.004549106	
21.83538	91.74738		0.0010219	
21.88933	91.73105		-0.002466249	
21.94328	91.71587		-0.00592707	
21.99723	91.7021		-0.009373248	
22.05117	91.68923		-0.01281897	
22.10512	91.67699		-0.01627921	
22.15907	91.66541		-0.01976868	
22.21302	91.65453		-0.02330105	
22.26697	91.64409		-0.0268856	
22.32092	91.63313		-0.03052232	
22.37486	91.6208		-0.03419325	
22.42881	91.60692		-0.03785128	
22.48276	91.59197		-0.04140586	
22.53671	91.57668		-0.04471406	
22.59065	91.56135		-0.04759957	
22.6446	91.54577		-0.04664429	
22.69855	91.5291		-0.04558396	
22.7525	91.51038		-0.044432	
22.80645	91.4893		-0.04320128	
22.8604	91.46658		-0.04190362	
22.91434	91.44394		-0.04055012	
22.96829	91.423		-0.03915161	
23.02224	91.40495		-0.03771937	
23.07619	91.39027		-0.03626441	
23.13013	91.37918		-0.03479681	
23.18408	91.37241		-0.03332607	
