T[°C]	Scattering [mAU]	S.D.
20.00115	92.0094	
20.00348	91.92316	
20.00472	91.91076	
20.01243	92.07508	
20.01472	92.04305	
20.03354	91.85892	
20.03837	91.72236	
20.06239	91.69712	
20.06878	92.13983	
20.10281	91.60149	
20.1104	91.45018	
20.15032	91.24821	
20.15939	91.02733	
20.20344	91.19942	
20.21372	91.45403	
20.26558	91.46843	
20.28046	91.25679	
20.33766	91.65568	
20.35062	91.21632	
20.41389	91.71839	
20.42742	91.78114	
20.49615	91.88403	
20.51089	92.07467	
20.58506	91.81223	
20.60059	91.41999	
20.67657	91.69571	
20.6934	91.92191	
20.7768	91.92694	
20.79413	91.83802	
20.8777	91.95137	
20.89694	92.06065	
20.98285	91.40889	
21.0008	91.78028	
21.08855	91.32225	
21.10994	91.68655	
21.19793	92.03138	
21.21749	91.68247	
21.30779	91.98863	
21.32667	92.1963	
21.41861	91.58672	
21.43759	92.06049	
21.53012	91.9589	
21.54937	91.82921	
21.63936	91.92384	
21.65818	91.77901	
21.74605	91.81625	
21.76468	91.81902	
21.85623	91.81325	
21.87498	91.87646	
21.96679	91.77048	
21.98599	91.59281	
22.07601	91.27811	
22.09505	91.65729	
22.18465	91.28093	
22.20391	91.7336	
22.29475	91.74734	
22.31387	91.32642	
22.40574	91.70163	
22.42474	91.66839	
22.51498	91.82239	
22.53355	91.68199	
22.62426	91.7681	
22.6429	91.79884	
22.73173	91.4733	
22.75062	91.44859	
22.84243	91.5592	
22.86128	91.73158	
22.95272	91.58543	
22.97215	91.08755	
23.06189	91.11084	
23.08121	91.18198	
23.17193	91.17384	
23.19042	91.57888	
23.28125	91.29028	
23.29948	91.12129	
23.38944	91.3875	
23.40891	90.6569	
23.5018	91.50275	
23.52033	90.92236	
23.60881	91.75965	
23.62756	91.88783	
23.71764	91.66612	
23.73771	91.70335	
23.82835	91.55277	
23.84702	91.15887	
23.93588	92.1283	
23.95494	91.99792	
24.04734	91.81434	
24.06639	91.75746	
24.15805	91.58458	
24.17667	91.82113	
24.26741	91.62806	
24.28643	91.66956	
24.37441	91.66395	
24.39357	91.7671	
24.4846	91.57474	
24.50332	91.60823	
24.5958	91.48451	
24.61498	91.41599	
24.705	91.69762	
24.72403	91.55576	
24.81521	91.7488	
24.83438	91.63667	
24.92357	91.68345	
24.94298	92.08987	
25.03278	91.64291	
25.05133	91.89944	
25.14209	91.79274	
25.16089	91.57784	
25.25236	91.69765	
25.27155	91.46127	
25.36178	91.6536	
25.38138	91.87165	
25.47128	91.56516	
25.49024	91.76588	
25.58041	91.43135	
25.59939	91.17416	
25.69057	91.56348	
25.7095	91.41209	
25.79807	91.10585	
25.81673	91.5332	
25.90834	91.06983	
25.92791	91.03664	
26.01919	91.6815	
26.03777	91.07188	
26.12604	91.55293	
26.14478	91.69295	
26.23748	91.20966	
26.257	91.44643	
26.34915	91.31992	
26.36762	91.70724	
26.45655	91.68742	
26.47557	91.45059	
26.56534	91.43368	
26.58409	90.75123	
26.675	91.18677	
26.69459	91.17092	
26.78544	91.28463	
26.80381	91.49506	
26.89311	91.13876	
26.91212	91.19612	
27.0038	91.26611	
27.02298	91.00479	
27.11493	91.93335	
27.13374	91.77969	
27.22176	91.85774	
27.24144	92.05199	
27.33324	91.27773	
27.35178	91.92105	
27.44138	91.59236	
27.46001	91.73116	
27.55152	91.96748	
27.57033	91.60984	
27.66171	91.96507	
27.68069	91.68308	
27.77217	91.25175	
27.79072	91.80851	
27.87882	91.14812	
27.89831	91.61293	
27.98765	91.38805	
28.00649	91.13852	
28.09827	91.48095	
28.11713	91.46308	
28.20967	91.42295	
28.22851	91.60513	
28.31696	91.61457	
28.33512	91.82941	
28.4263	91.36875	
28.44592	91.4834	
28.53689	91.49427	
28.55585	91.4968	
28.64573	91.83018	
28.66453	91.97476	
28.75534	91.38062	
28.77458	91.63091	
28.86576	91.58589	
28.88505	91.23888	
28.97351	91.62198	
28.99289	91.13522	
29.08546	91.13892	
29.10436	91.04708	
29.19225	90.93386	
29.21105	91.3649	
29.30154	90.93433	
29.32052	91.07851	
29.41147	91.15709	
29.43042	90.60727	
29.52294	91.12911	
29.54147	90.84158	
29.63029	91.1871	
29.64923	91.65263	
29.74004	91.11357	
29.75932	91.14319	
29.84998	91.3397	
29.8697	90.71076	
29.96059	91.48251	
29.97875	91.37396	
30.06849	91.71051	
30.09008	90.87927	
30.17753	91.00117	
30.19652	91.10588	
30.28644	90.95988	
30.30579	91.12076	
30.39671	91.61912	
30.41558	91.02208	
30.50718	91.53607	
30.52634	91.39424	
30.6145	91.41389	
30.63354	91.74134	
30.72451	91.6753	
30.74387	91.64814	
30.83326	91.76996	
30.85207	91.66422	
30.94313	91.33129	
30.96204	91.63859	
31.05141	91.13473	
31.0707	91.38594	
31.16331	91.67995	
31.1816	90.91018	
31.27189	91.49238	
31.29059	91.1638	
31.37997	90.8634	
31.4006	91.30619	
31.48989	91.05448	
31.50837	91.25008	
31.60071	91.42222	
31.61994	91.30492	
31.70996	91.21523	
31.72875	91.2037	
31.82018	91.38288	
31.83866	91.44975	
31.93051	91.57515	
31.94978	91.69012	
32.04026	91.20017	
32.05936	91.26364	
32.14813	91.5154	
32.16731	91.01778	
32.25689	91.06954	
32.27546	90.93584	
32.3678	90.91007	
32.38723	90.89953	
32.47741	91.00367	
32.49597	91.14464	
32.58771	90.84257	
32.6064	90.67708	
32.69649	90.9079	
32.71506	90.81329	
32.80464	90.98522	
32.82493	90.56164	
32.91653	91.01378	
32.9356	90.9931	
33.02351	90.92417	
33.04221	90.70506	
33.13372	90.9555	
33.15282	90.93486	
33.24282	91.05225	
33.26191	90.60773	
33.3549	91.15007	
33.37411	90.95305	
33.46125	90.95148	
33.48003	90.5742	
33.57067	91.47047	
33.5899	90.91139	
33.68386	91.49148	
33.70246	91.51007	
33.79187	91.1965	
33.81085	91.53511	
33.89989	91.18077	
33.91971	91.39153	
34.00952	91.60665	
34.02857	91.41444	
34.12006	91.46246	
34.13923	91.57549	
34.22847	91.09227	
34.24709	91.49907	
34.33814	91.57488	
34.35858	91.12835	
34.44841	91.46974	
34.4675	90.71573	
34.55682	91.09312	
34.57529	90.93228	
34.66524	90.7878	
34.68458	91.24662	
34.77689	91.00617	
34.79596	90.87755	
34.88454	91.13368	
34.90303	90.73962	
34.99483	91.24046	
35.0141	91.14352	
35.10429	91.23878	
35.1233	91.61	
35.21402	91.33649	
35.2329	91.01759	
35.32213	91.25668	
35.34247	91.0324	
35.43325	91.15311	
35.45198	91.13791	
35.54186	90.67265	
35.56048	91.11169	
35.65154	90.48113	
35.67063	90.86755	
35.76268	90.90318	
35.78282	90.54486	
35.87099	90.88908	
35.88969	90.81781	
35.97879	90.32592	
35.99771	90.32175	
36.08885	90.57697	
36.10752	90.92397	
36.19828	90.75379	
36.2169	90.96951	
36.30841	90.82213	
36.32864	90.47288	
36.4165	91.02099	
36.43574	90.45709	
36.52548	90.84796	
36.54419	91.13993	
36.63543	90.81687	
36.65416	91.10319	
36.74405	90.58011	
36.76284	90.85886	
36.85443	90.88077	
36.87376	90.3036	
36.96326	91.21595	
36.98232	90.92528	
37.07273	91.19876	
37.0917	91.38361	
37.18455	91.02584	
37.20314	91.32603	
37.29243	91.24018	
37.31144	91.34572	
37.40207	91.42666	
37.42121	91.07908	
37.51005	91.21867	
37.5316	91.24911	
37.61961	91.05544	
37.63865	91.19441	
37.72969	91.01878	
37.74862	91.05954	
37.83944	90.68175	
37.85928	90.92334	
37.94941	90.42343	
