T[°C]	Ratio 350nm / 330nm	S.D.
20.00115	0.8977133	
20.00348	0.9010401	
20.00472	0.8950934	
20.01243	0.8943158	
20.01472	0.8949907	
20.03354	0.8962024	
20.03837	0.8969569	
20.06239	0.8946539	
20.06878	0.8930011	
20.10281	0.894273	
20.1104	0.8947434	
20.15032	0.8936935	
20.15939	0.8934681	
20.20344	0.8965353	
20.21372	0.8952405	
20.26558	0.8979579	
20.28046	0.898858	
20.33766	0.8964015	
20.35062	0.8932173	
20.41389	0.8969845	
20.42742	0.89328	
20.49615	0.8938906	
20.51089	0.8971652	
20.58506	0.8947131	
20.60059	0.8946136	
20.67657	0.8940268	
20.6934	0.8941948	
20.7768	0.8973411	
20.79413	0.8943762	
20.8777	0.8953726	
20.89694	0.8943302	
20.98285	0.8986186	
21.0008	0.8940781	
21.08855	0.8997753	
21.10994	0.8960559	
21.19793	0.8944881	
21.21749	0.8924564	
21.30779	0.8954685	
21.32667	0.895597	
21.41861	0.8952091	
21.43759	0.894478	
21.53012	0.8929199	
21.54937	0.8951805	
21.63936	0.8973864	
21.65818	0.8937001	
21.74605	0.8928228	
21.76468	0.8942354	
21.85623	0.8946027	
21.87498	0.8972899	
21.96679	0.8956801	
21.98599	0.8941219	
22.07601	0.8947851	
22.09505	0.8964426	
22.18465	0.8965959	
22.20391	0.894902	
22.29475	0.8936892	
22.31387	0.8955207	
22.40574	0.8954729	
22.42474	0.8941285	
22.51498	0.8952049	
22.53355	0.8964266	
22.62426	0.8950612	
22.6429	0.89222	
22.73173	0.8955542	
22.75062	0.8959035	
22.84243	0.8943281	
22.86128	0.8964101	
22.95272	0.8944158	
22.97215	0.8926355	
23.06189	0.8910278	
23.08121	0.8921532	
23.17193	0.8953875	
23.19042	0.8946656	
23.28125	0.8926935	
23.29948	0.8974177	
23.38944	0.8956946	
23.40891	0.8954647	
23.5018	0.8960685	
23.52033	0.8946893	
23.60881	0.8936595	
23.62756	0.896178	
23.71764	0.8930436	
23.73771	0.8938267	
23.82835	0.8951038	
23.84702	0.8941717	
23.93588	0.8960803	
23.95494	0.8946469	
24.04734	0.8916834	
24.06639	0.8941264	
24.15805	0.8943112	
24.17667	0.8910792	
24.26741	0.8949492	
24.28643	0.8952029	
24.37441	0.8918188	
24.39357	0.8943233	
24.4846	0.8929682	
24.50332	0.8956587	
24.5958	0.8940861	
24.61498	0.8953708	
24.705	0.8946217	
24.72403	0.8930232	
24.81521	0.8950756	
24.83438	0.8941217	
24.92357	0.8964017	
24.94298	0.8951966	
25.03278	0.8898501	
25.05133	0.8950998	
25.14209	0.8940409	
25.16089	0.894797	
25.25236	0.8969612	
25.27155	0.8923485	
25.36178	0.8933357	
25.38138	0.8957218	
25.47128	0.8936152	
25.49024	0.8935353	
25.58041	0.8939937	
