T[°C]	Scattering [mAU]	S.D.
20.00049	91.57764	1.013937
20.0546	91.39349	0.4003903
20.1087	91.41352	0.4380484
20.16281	91.52143	0.2563272
20.21692	91.56838	0.3665754
20.27102	91.51936	0.468541
20.32513	91.29749	0.70644
20.37924	91.44561	0.8313597
20.43335	91.56052	0.5985237
20.48745	91.85808	0.6399391
20.54156	91.65791	0.584305
20.59567	91.62816	0.6276299
20.64977	91.43965	0.5730088
20.70388	91.62834	0.4272898
20.75799	91.46084	0.5359561
20.8121	91.49747	0.5247547
20.8662	91.61865	0.3525358
20.92031	91.48964	0.2744286
20.97442	91.57727	0.2759186
21.02852	91.54886	0.3849652
21.08263	91.44987	0.3360936
21.13674	91.54579	0.4415534
21.19084	91.24124	0.2345098
21.24495	91.411	0.1853114
21.29906	91.48779	0.4253516
21.35316	91.44838	0.4144769
21.40727	91.52425	0.3855223
21.46138	91.57217	0.3248333
21.51549	91.49681	0.4713405
21.56959	91.39727	0.2370828
21.6237	91.42062	0.5114831
21.67781	91.35244	0.3920385
21.73191	91.43365	0.4175781
21.78602	91.28445	0.5960432
21.84013	91.45857	0.5394467
21.89424	91.39871	0.5278614
21.94834	91.46683	0.4023592
22.00245	91.48862	0.24174
22.05656	91.22224	0.5341024
22.11066	91.30317	0.5670777
22.16477	91.34537	0.7535744
22.21888	91.35267	0.8939751
22.27298	91.50368	0.7639703
22.32709	91.3946	0.6828749
22.3812	91.56615	0.2853437
22.4353	91.38533	0.3899908
22.48941	91.21487	0.7797781
22.54352	91.24738	0.8084335
22.59763	91.16025	1.127254
22.65173	91.34049	0.9661036
22.70584	91.30046	0.7971888
22.75995	91.43276	0.618777
22.81405	91.10024	0.5534716
22.86816	91.29657	0.2689559
22.92227	91.28314	0.2830845
22.97638	91.29265	0.1036017
23.03048	91.42226	0.3290319
23.08459	91.30157	0.3498614
23.1387	91.35904	0.1216707
23.1928	91.22652	0.5811066
23.24691	91.1203	0.7461295
23.30102	91.16917	0.6959649
23.35512	91.23991	0.8221011
23.40923	91.15165	0.7363054
23.46334	91.0133	0.9437702
23.51744	91.10303	0.8363683
23.57155	91.38377	0.6630955
23.62566	91.29099	0.7275126
23.67977	91.12184	0.5862244
23.73387	91.19862	0.5514383
23.78798	91.18777	0.4347834
23.84209	91.30392	0.3109639
23.89619	91.2604	0.6154467
23.9503	91.24364	0.2722443
24.00441	91.43809	0.01376764
24.05852	91.34203	0.235686
24.11262	91.20749	0.2475148
24.16673	91.24191	0.304891
24.22084	91.20018	0.1722386
24.27494	91.23808	0.234011
24.32905	91.17039	0.5367076
24.38316	91.21517	0.5244939
24.43726	91.30446	0.5449207
24.49137	91.20826	0.5940566
24.54548	91.34092	0.5801092
24.59958	91.42341	0.5538798
24.65369	91.25217	0.3465948
24.7078	91.23464	0.2173938
24.76191	91.20189	0.2962132
24.81601	91.05277	0.3059337
24.87012	91.1111	0.3091213
24.92423	91.16466	0.25371
24.97833	91.19531	0.04704306
25.03244	91.36526	0.1237331
25.08655	91.22529	0.1984903
25.14066	91.18787	0.2607158
25.19476	91.06709	0.272083
25.24887	90.9768	0.2407267
25.30298	90.94635	0.3231505
25.35708	90.9745	0.42434
25.41119	91.15907	0.6180729
25.4653	91.10136	0.3538248
25.5194	91.08432	0.4803679
25.57351	90.93642	0.6169886
25.62762	90.98387	0.7282474
25.68172	90.93816	0.8637068
25.73583	91.11076	0.8844854
25.78994	91.15927	0.7101519
25.84405	91.10083	0.9944429
25.89815	91.17509	0.5401561
25.95226	91.17471	0.4693543
26.00637	91.28349	0.3763797
26.06047	91.20731	0.2340713
26.11458	91.09383	0.5118759
26.16869	91.23458	0.4854646
26.2228	91.10888	0.570158
26.2769	91.2475	0.6385342
26.33101	91.01756	0.5529739
26.38512	91.03544	0.5205984
26.43922	91.00628	0.4757598
26.49333	90.93905	0.6207632
26.54744	90.97662	0.7512634
26.60155	90.96058	0.7941292
26.65565	91.02737	0.6797252
26.70976	91.03822	0.8744597
26.76386	90.86431	0.6975413
26.81797	91.03058	0.5912946
26.87208	91.04429	0.6085732
26.92619	91.0065	0.4961657
26.98029	91.06286	0.7106655
27.0344	91.07298	0.5859745
27.08851	91.17523	0.3209675
27.14261	91.15338	0.2553342
27.19672	90.83876	0.6221213
27.25083	91.03913	0.4789385
27.30494	91.09615	0.733916
27.35904	91.19466	0.5150639
27.41315	91.13102	0.4674861
27.46726	91.13156	0.4491278
27.52136	91.25228	0.572899
27.57547	91.132	0.4932142
27.62958	90.96194	0.4833884
27.68369	91.03461	0.3378366
27.73779	91.00965	0.2413425
27.7919	91.04737	0.251132
27.84601	91.11171	0.5233522
27.90011	91.12612	0.4134236
27.95422	90.99581	0.1581824
28.00833	91.02731	0.1493833
28.06243	91.07373	0.2708478
28.11654	91.07355	0.3526227
28.17065	91.03863	0.3539823
28.22475	91.07222	0.4671413
28.27886	91.08418	0.498726
28.33297	91.03215	0.2925671
28.38708	91.02076	0.4040537
28.44118	90.96406	0.3121255
28.49529	90.92194	0.1521511
28.5494	90.91985	0.2703116
28.6035	90.98546	0.2742903
28.65761	91.00104	0.3271008
28.71172	90.85905	0.4487109
28.76583	90.88001	0.4347626
28.81993	90.93222	0.415
28.87404	90.89342	0.3441119
28.92815	90.91146	0.1777065
28.98225	90.91553	0.2391049
29.03636	90.97315	0.3919722
29.09047	90.96253	0.2669577
29.14457	91.00951	0.3278775
29.19868	90.92203	0.3645625
29.25279	90.95253	0.3097937
29.30689	90.8416	0.4733877
29.361	90.80554	0.6830624
29.41511	90.85419	0.6432679
29.46922	90.78651	0.95491
29.52332	90.8595	0.9462569
29.57743	90.92168	0.7016275
29.63154	91.05354	0.6735985
29.68564	90.89764	0.5704246
29.73975	90.86613	0.6723313
29.79386	90.79945	0.8296345
29.84797	90.71667	0.8755811
29.90207	90.91004	0.8454214
29.95618	90.8193	0.6513769
30.01029	90.949	0.3818046
30.06439	90.80541	0.3801492
30.1185	90.8037	0.04665459
30.17261	91.01175	0.291486
30.22671	90.82076	0.4756187
30.28082	90.76774	0.6654238
30.33493	90.87508	0.6447104
30.38903	90.83993	0.7314029
30.44314	90.90467	0.4857172
30.49725	91.01834	0.6940342
30.55136	90.80522	0.5105131
30.60546	91.06247	0.5622523
30.65957	90.79549	0.601204
30.71368	90.8601	0.4456536
30.76778	90.74483	0.5098614
30.82189	90.70149	0.39262
30.876	90.80445	0.6135431
30.93011	90.9059	0.5302386
30.98421	90.85901	0.624168
31.03832	90.90726	0.531098
31.09243	90.81995	0.4375508
31.14653	90.7252	0.2036256
31.20064	90.8787	0.1480269
31.25475	90.935	0.2228005
31.30885	91.08328	0.1862992
31.36296	90.79468	0.403322
31.41707	90.95409	0.2454003
31.47117	90.97863	0.1852456
31.52528	90.81648	0.1955298
31.57939	90.91997	0.1124452
31.6335	90.77003	0.2296643
31.6876	90.66894	0.21653
31.74171	90.64392	0.4935771
31.79582	90.57967	0.3673163
31.84992	90.63876	0.2930704
31.90403	90.66296	0.2136137
31.95814	90.647	0.294171
32.01225	90.73904	0.3990338
32.06635	90.72063	0.2841507
32.12046	90.76948	0.4369321
32.17456	90.79003	0.2978979
32.22867	90.72028	0.2798026
32.28278	90.77671	0.2178142
32.33689	90.68069	0.03685926
32.391	90.69174	0.08700787
32.4451	90.79357	0.1182632
32.49921	90.79872	0.2767405
32.55331	90.93047	0.4512896
32.60742	90.86659	0.2978226
32.66153	90.6384	0.3117241
32.71564	90.53944	0.4642954
32.76974	90.50343	0.757136
32.82385	90.49037	0.9912777
32.87796	90.63779	1.008778
32.93206	90.68566	0.6961817
32.98617	90.65965	0.6910747
33.04028	90.72894	0.5988092
33.09438	90.64674	0.6304364
33.14849	90.76785	0.6034968
33.2026	90.59534	0.7187932
33.25671	90.62437	0.8385728
33.31081	90.64564	0.5809225
33.36492	90.54352	0.3813367
33.41903	90.63866	0.3492283
33.47313	90.82127	0.16199
33.52724	90.71803	0.1488661
33.58135	90.6403	0.3288154
33.63546	90.53263	0.5227574
33.68956	90.65227	0.7235869
33.74367	90.57818	0.6513376
33.79778	90.61709	0.7347842
33.85188	90.52829	0.8144309
33.90599	90.48403	0.9711964
33.9601	90.52278	0.6892684
34.0142	90.71031	0.8876448
34.06831	90.49438	0.4436421
34.12242	90.85522	0.7358752
34.17653	90.63184	0.5757656
34.23063	90.62136	0.3560844
34.28474	90.61714	0.2457097
34.33884	90.53292	0.3148211
34.39295	90.63691	0.1289872
34.44706	90.89121	0.2022106
34.50117	90.60098	0.3746839
34.55527	90.43152	0.3073434
34.60938	90.63198	0.5624065
34.66349	90.58239	0.4834522
34.71759	90.74569	0.4023676
34.7717	90.67775	0.4840242
34.82581	90.82285	0.3939807
34.87992	90.78191	0.5543291
34.93402	90.62637	0.4050531
34.98813	90.505	0.2988797
35.04224	90.50285	0.4177024
35.09634	90.57967	0.405827
35.15045	90.55986	0.6704316
35.20456	90.57809	0.4636072
35.25866	90.52563	0.3365773
35.31277	90.42841	0.1325788
35.36688	90.44847	0.123619
35.42099	90.53427	0.2527581
35.47509	90.50719	0.2207216
35.5292	90.68906	0.1932717
35.58331	90.65891	0.1161659
35.63741	90.48203	0.2066505
35.69152	90.48536	0.1440893
35.74563	90.53214	0.1445264
35.79974	90.47881	0.4835036
35.85384	90.54295	0.7119073
35.90795	90.61043	0.634105
35.96206	90.5623	0.5504704
36.01616	90.56309	0.4389698
36.07027	90.59333	0.4228877
36.12438	90.48493	0.7379686
36.17848	90.31001	0.7522856
36.23259	90.38047	0.892606
36.2867	90.68389	0.8935861
36.34081	90.63832	0.7530106
36.39491	90.5285	0.8184994
36.44902	90.57713	0.5953218
36.50312	90.44653	0.4173562
36.55723	90.39682	0.5988315
36.61134	90.48129	0.4987504
36.66545	90.44441	0.4843465
36.71955	90.66107	0.4054297
36.77366	90.63344	0.2306301
36.82777	90.49683	0.3876901
36.88187	90.40041	0.52711
36.93598	90.27628	0.5894284
36.99009	90.33746	0.6869066
37.0442	90.33743	0.7526218
37.0983	90.28745	0.7622396
37.15241	90.35173	0.5843383
37.20652	90.22517	0.7175022
37.26062	90.30735	0.5072334
37.31473	90.30848	0.5152742
37.36884	90.34894	0.4155969
37.42294	90.40544	0.4938445
37.47705	90.35551	0.3474861
37.53116	90.41389	0.3555446
37.58527	90.34394	0.1183162
37.63937	90.36285	0.1516009
37.69348	90.34638	0.2621315
37.74759	90.53146	0.2505026
37.80169	90.45132	0.4268596
37.8558	90.40041	0.6213359
37.90991	90.28319	0.5826446
37.96402	90.39374	0.6540021
38.01812	90.24497	0.6553152
38.07223	90.17004	0.3545832
38.12634	90.38915	0.5683144
38.18044	90.32544	0.5905089
38.23455	90.47991	0.5857399
38.28866	90.55753	0.5646538
38.34276	90.30632	0.2438965
38.39687	90.47827	0.4738226
38.45098	90.34152	0.2983062
38.50508	90.45137	0.2918072
38.55919	90.32662	0.1320875
38.6133	90.30479	0.2876189
38.6674	90.25629	0.2186517
38.72151	90.18023	0.2811915
38.77562	90.21588	0.1786937
38.82973	90.3263	0.4937322
38.88383	90.36723	0.3419261
38.93794	90.508	0.2958706
38.99205	90.44344	0.2254534
39.04615	90.39815	0.5594416
39.10026	90.36255	0.3085858
39.15437	90.04207	0.2862379
39.20848	90.11243	0.4560672
39.26258	90.31547	0.5067077
39.31669	90.28563	0.6723559
39.3708	90.23756	0.4786661
39.4249	90.22814	0.3630235
39.47901	90.32806	0.327341
39.53312	90.23309	0.2032056
39.58722	90.11202	0.4354504
39.64133	90.15276	0.7144538
39.69544	90.2298	0.7459838
39.74955	90.29694	0.7093826
