T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.00049	0.8738642	0.0006959043	-0.0005286965	0.0001741616
20.0546	0.8738358	0.0006982152	-0.0005274192	0.0001719541
20.1087	0.8738073	0.0007004697	-0.0005261427	0.0001697473
20.16281	0.8737788	0.0007026523	-0.000524867	0.0001675414
20.21692	0.8737503	0.0007047547	-0.0005235926	0.0001653365
20.27102	0.8737217	0.0007068423	-0.0005223193	0.0001631326
20.32513	0.8736931	0.0007088728	-0.0005210476	0.00016093
20.37924	0.8736644	0.00071083	-0.0005197774	0.0001587289
20.43335	0.8736358	0.0007127971	-0.0005185091	0.0001565293
20.48745	0.8736072	0.0007146727	-0.0005172429	0.0001543317
20.54156	0.8735785	0.0007165333	-0.000515979	0.000152136
20.59567	0.8735498	0.000718344	-0.0005147177	0.0001499427
20.64977	0.8735211	0.0007201722	-0.0005134592	0.0001477519
20.70388	0.8734925	0.0007220093	-0.0005122038	0.0001455638
20.75799	0.8734639	0.0007238293	-0.0005109517	0.0001433788
20.8121	0.8734353	0.0007257232	-0.0005097033	0.000141197
20.8662	0.8734067	0.000727625	-0.0005084589	0.0001390189
20.92031	0.8733783	0.000729634	-0.0005072187	0.0001368446
20.97442	0.8733498	0.0007316908	-0.0005059831	0.0001346744
21.02852	0.8733215	0.0007338788	-0.0005047523	0.0001325085
21.08263	0.8732933	0.0007361317	-0.0005035269	0.0001303474
21.13674	0.8732651	0.0007385314	-0.0005023069	0.0001281912
21.19084	0.873237	0.0007410535	-0.0005010929	0.0001260402
21.24495	0.8732089	0.0007437382	-0.0004998851	0.0001238948
21.29906	0.8731809	0.0007465214	-0.0004986839	0.0001217551
21.35316	0.8731529	0.0007494999	-0.0004974896	0.0001196215
21.40727	0.873125	0.0007526015	-0.0004963026	0.0001174942
21.46138	0.8730971	0.0007558577	-0.0004951233	0.0001153735
21.51549	0.8730692	0.0007592449	-0.000493952	0.0001132596
21.56959	0.8730413	0.0007628197	-0.0004927891	0.0001111527
21.6237	0.8730133	0.0007665177	-0.0004916348	0.0001090531
21.67781	0.8729852	0.0007703121	-0.0004904897	0.000106961
21.73191	0.8729571	0.0007742622	-0.000489354	0.0001048767
21.78602	0.8729287	0.0007782709	-0.000488228	0.0001028001
21.84013	0.8729002	0.0007823503	-0.0004871121	0.0001007316
21.89424	0.8728714	0.0007864552	-0.0004860067	9.867125E-05
21.94834	0.8728423	0.0007905338	-0.0004849121	9.661922E-05
22.00245	0.8728127	0.0007945218	-0.0004838285	9.457558E-05
22.05656	0.8727827	0.000798295	-0.0004827563	9.254039E-05
22.11066	0.8727521	0.0008017374	-0.0004816958	9.051372E-05
22.16477	0.8727206	0.0008046535	-0.0004806471	8.849553E-05
22.21888	0.8726884	0.0008067503	-0.0004796106	8.648588E-05
22.27298	0.8726563	0.0008074939	-0.0004785865	8.448465E-05
22.32709	0.8726251	0.0008094477	-0.0004775749	8.249177E-05
22.3812	0.8725941	0.0008114155	-0.000476576	8.050708E-05
22.4353	0.8725624	0.0008144029	-0.0004755899	7.85304E-05
22.48941	0.8725311	0.0008173383	-0.0004746167	7.656154E-05
22.54352	0.8725001	0.0008203447	-0.0004736561	7.460015E-05
22.59763	0.8724696	0.0008234079	-0.0004727082	7.264596E-05
22.65173	0.8724397	0.0008265118	-0.0004717727	7.06986E-05
22.70584	0.8724105	0.000829695	-0.0004708494	6.875773E-05
22.75995	0.8723822	0.0008330122	-0.0004699378	6.682282E-05
22.81405	0.8723549	0.0008364315	-0.0004690376	6.489344E-05
22.86816	0.8723286	0.000840124	-0.000468148	6.296907E-05
22.92227	0.8723035	0.0008441498	-0.0004672683	6.104905E-05
22.97638	0.8722793	0.0008485912	-0.0004663976	5.913272E-05
23.03048	0.8722562	0.0008535044	-0.0004655347	5.721935E-05
23.08459	0.8722341	0.0008588929	-0.0004646782	5.530806E-05
23.1387	0.8722128	0.0008647926	-0.0004638264	5.339798E-05
23.1928	0.8721923	0.0008711555	-0.0004629777	5.14881E-05
23.24691	0.8721724	0.000877862	-0.0004621296	4.957727E-05
23.30102	0.872153	0.0008847364	-0.0004612799	4.766427E-05
23.35512	0.872134	0.0008916774	-0.0004604261	4.574766E-05
23.40923	0.8721152	0.0008984735	-0.0004595657	4.382599E-05
23.46334	0.8720967	0.0009051178	-0.0004586962	4.189743E-05
23.51744	0.8720782	0.0009113697	-0.0004578157	3.996027E-05
23.57155	0.8720597	0.0009171538	-0.0004569232	3.801264E-05
23.62566	0.8720411	0.0009224038	-0.0004560185	3.605335E-05
23.67977	0.8720224	0.0009270798	-0.0004551037	3.408345E-05
23.73387	0.8720034	0.0009310748	-0.0004552214	3.204388E-05
23.78798	0.8719841	0.0009344718	-0.0004554247	3.000988E-05
23.84209	0.8719645	0.0009372787	-0.0004557167	2.798681E-05
23.89619	0.8719446	0.0009395231	-0.0004561002	2.598116E-05
