T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00049	91.51906	0.5840483	-0.07710195	0.2119987
20.0546	91.52036	0.5698584	-0.0776723	0.2056299
20.1087	91.52142	0.5556402	-0.07822431	0.1992961
20.16281	91.52224	0.5413615	-0.0787574	0.1929989
20.21692	91.52282	0.527038	-0.07927105	0.1867401
20.27102	91.52318	0.5126989	-0.07976477	0.1805216
20.32513	91.52332	0.4984157	-0.08023813	0.1743454
20.37924	91.52324	0.4842713	-0.08069077	0.1682137
20.43335	91.52299	0.4703539	-0.08112234	0.1621288
20.48745	91.52264	0.4567246	-0.08153258	0.1560929
20.54156	91.52224	0.443462	-0.08192128	0.1501086
20.59567	91.52184	0.4306389	-0.0822883	0.1441783
20.64977	91.52146	0.4183362	-0.08263358	0.1383049
20.70388	91.52111	0.4066301	-0.08295711	0.1324909
20.75799	91.52076	0.3956353	-0.08325899	0.1267391
20.8121	91.52023	0.3855146	-0.08353937	0.1210525
20.8662	91.51925	0.3762872	-0.08379852	0.1154341
20.92031	91.5164	0.3666329	-0.08403679	0.1098869
20.97442	91.51231	0.3555993	-0.0842546	0.104414
21.02852	91.50718	0.3446842	-0.08445246	0.09901857
21.08263	91.50102	0.3349931	-0.08463092	0.09370368
21.13674	91.49394	0.3273851	-0.08479059	0.08847234
21.19084	91.48617	0.3222307	-0.08493214	0.08332749
21.24495	91.47813	0.3194242	-0.0850563	0.07827189
21.29906	91.47018	0.3190078	-0.08516384	0.0733082
21.35316	91.46248	0.3212681	-0.08525557	0.06843898
21.40727	91.455	0.3265809	-0.08533232	0.06366687
21.46138	91.44767	0.335192	-0.08539487	0.05899465
21.51549	91.44051	0.3469643	-0.085444	0.05442559
21.56959	91.43372	0.3612112	-0.08548053	0.04996344
21.6237	91.42756	0.376877	-0.08550536	0.04561286
21.67781	91.4222	0.3930741	-0.08551949	0.04137978
21.73191	91.4175	0.4096611	-0.085524	0.03727226
21.78602	91.41311	0.4270666	-0.08552012	0.0333016
21.84013	91.40855	0.4459023	-0.0855091	0.02948439
21.89424	91.4035	0.4664661	-0.08549228	0.02584605
21.94834	91.3978	0.4883831	-0.08547105	0.02242712
22.00245	91.39139	0.5105982	-0.08544682	0.0192944
22.05656	91.3842	0.5319494	-0.08542098	0.01655922
22.11066	91.3764	0.5512191	-0.08539474	0.01440079
22.16477	91.36842	0.5674475	-0.08536894	0.01306959
22.21888	91.36078	0.5799887	-0.08534363	0.01280847
22.27298	91.35384	0.588461	-0.08531745	0.01368717
22.32709	91.34773	0.5928187	-0.08528648	0.01554636
22.3812	91.34232	0.5933099	-0.08524265	0.01813852
22.4353	91.33717	0.5903007	-0.08517148	0.02125931
22.48941	91.33189	0.5843681	-0.08504967	0.02477087
22.54352	91.32635	0.5764489	-0.08484452	0.02857648
22.59763	91.3204	0.5675941	-0.08452028	0.03259743
22.65173	91.31393	0.5588295	-0.08374989	0.03326534
22.70584	91.30697	0.5509701	-0.08300877	0.03386419
22.75995	91.29964	0.5445035	-0.08230142	0.03441111
22.81405	91.29209	0.5396149	-0.08163087	0.03492022
22.86816	91.28423	0.5362374	-0.08099822	0.0354035
22.92227	91.27613	0.5341613	-0.08040293	0.03587066
22.97638	91.26818	0.532911	-0.07984349	0.03632817
23.03048	91.26083	0.5319769	-0.07931734	0.03677955
23.08459	91.25448	0.5308817	-0.07882059	0.03722483
23.1387	91.2494	0.5289557	-0.07834876	0.03765894
23.1928	91.24559	0.525669	-0.07789689	0.03807189
23.24691	91.24281	0.5210876	-0.07745988	0.03844848
23.30102	91.24054	0.515878	-0.07703308	0.03876785
23.35512	91.2384	0.5109239	-0.07661206	0.0390067
23.40923	91.23626	0.5066896	-0.07619305	0.03913994
23.46334	91.23421	0.5031291	-0.07577313	0.0391436
23.51744	91.23247	0.4999503	-0.07534868	0.03899703
23.57155	91.23109	0.4967253	-0.07491598	0.03868458
23.62566	91.23015	0.4929612	-0.07447104	0.03819512
23.67977	91.2297	0.4882732	-0.0740097	0.03752389
23.73387	91.22993	0.4824634	-0.07352782	0.03667215
23.78798	91.23114	0.4754738	-0.07302234	0.0356508
23.84209	91.23349	0.4670798	-0.07249069	0.03448169
23.89619	91.23695	0.4569091	-0.07193066	0.03319746
23.9503	91.24126	0.4447294	-0.0713414	0.03184209
24.00441	91.24586	0.4302707	-0.07072256	0.03046861
24.05852	91.24998	0.4135493	-0.07007622	0.02913679
24.11262	91.25288	0.3949196	-0.06940545	0.02790789
24.16673	91.25417	0.3750103	-0.0687153	0.02683993
24.22084	91.25388	0.3547214	-0.06801109	0.02598063
24.27494	91.2523	0.3350684	-0.06729926	0.02536006
24.32905	91.24963	0.3170838	-0.06658624	0.02498421
24.38316	91.24615	0.3015765	-0.06587889	0.02483254
24.43726	91.24202	0.2889376	-0.06518394	0.02486252
24.49137	91.23709	0.2793131	-0.06450769	0.02501778
24.54548	91.23116	0.2726314	-0.06385508	0.02523933
24.59958	91.22427	0.268726	-0.06323043	0.02547307
24.65369	91.21678	0.267	-0.06263671	0.02567539
24.7078	91.20901	0.2666116	-0.06207569	0.02581448
24.76191	91.20103	0.2670303	-0.06154808	0.0258726
24.81601	91.1927	0.2681081	-0.06105284	0.02584494
24.87012	91.18391	0.2699118	-0.06058735	0.02573766
24.92423	91.17455	0.2730485	-0.06014862	0.02556751
24.97833	91.16454	0.2782669	-0.05973231	0.02535887
25.03244	91.15416	0.2861826	-0.05933326	0.02514097
25.08655	91.14365	0.2972897	-0.05894663	0.02494466
25.14066	91.13333	0.3117297	-0.05856706	0.02479898
25.19476	91.12362	0.3293154	-0.05818896	0.02472894
25.24887	91.11503	0.3492416	-0.05780692	0.02475515
25.30298	91.10791	0.3706281	-0.05741586	0.024891
25.35708	91.10246	0.3927724	-0.0570114	0.02514404
25.41119	91.09864	0.415091	-0.05659033	0.02551503
25.4653	91.09641	0.4370448	-0.05615004	0.02599857
25.5194	91.09539	0.4580776	-0.05568936	0.02658243
25.57351	91.09502	0.4776483	-0.05520791	0.02724796
25.62762	91.09483	0.4952892	-0.05470512	0.02796992
25.68172	91.0947	0.5105649	-0.05418187	0.02871738
25.73583	91.09464	0.5233237	-0.05363941	0.02945576
25.78994	91.0947	0.5339077	-0.05308056	0.03014801
25.84405	91.09491	0.5428954	-0.05250822	0.03075734
25.89815	91.09531	0.5507671	-0.05192639	0.03124932
25.95226	91.09562	0.5576741	-0.05133864	0.03159437
26.00637	91.09538	0.5634782	-0.05074875	0.03176912
26.06047	91.09433	0.5678784	-0.05015931	0.03175799
26.11458	91.09238	0.5705742	-0.04957339	0.03155502
26.16869	91.08965	0.5715935	-0.04899438	0.03116422
26.2228	91.08645	0.5711793	-0.04842668	0.03060153
26.2769	91.08294	0.5696585	-0.0478763	0.02989431
26.33101	91.07909	0.5672425	-0.04734996	0.02908413
26.38512	91.07449	0.5641197	-0.04685494	0.02822563
26.43922	91.06902	0.5608106	-0.04639881	0.02738552
26.49333	91.06279	0.5581034	-0.04598925	0.02663918
26.54744	91.05634	0.5565243	-0.04563457	0.02606501
26.60155	91.05035	0.5560663	-0.04534318	0.02573599
26.65565	91.04543	0.5564301	-0.04512347	0.02571022
26.70976	91.04205	0.5570899	-0.04498438	0.02602071
26.76386	91.04057	0.5573153	-0.04493392	0.02667216
26.81797	91.04084	0.5564245	-0.04497815	0.02764311
26.87208	91.0426	0.5539694	-0.0451208	0.02889208
26.92619	91.04546	0.5496178	-0.0453621	0.03036959
26.98029	91.04913	0.543048	-0.04569959	0.03202579
27.0344	91.05351	0.5341859	-0.04612859	0.03381701
27.08851	91.05841	0.5229643	-0.04664144	0.03570815
27.14261	91.06335	0.5093073	-0.0472294	0.0376716
27.19672	91.06796	0.4931982	-0.04788254	0.03968434
