T[°C]	350nm [counts / mm]	S.D.
20.00049	4361.168	35.11911
20.0546	4362.413	31.38296
20.1087	4356.67	34.10648
20.16281	4351.509	38.83257
20.21692	4350.122	33.32734
20.27102	4343.196	37.49013
20.32513	4346.233	35.62704
20.37924	4335.212	37.65627
20.43335	4334.38	36.11234
20.48745	4329.239	26.51088
20.54156	4329.829	28.11631
20.59567	4320.043	27.9229
20.64977	4322.199	39.58131
20.70388	4314.253	26.85041
20.75799	4314.214	28.01779
20.8121	4309.771	30.20528
20.8662	4303.944	38.66552
20.92031	4304.953	36.44477
20.97442	4303.751	35.06903
21.02852	4296.111	40.59133
21.08263	4291.132	36.63688
21.13674	4286.802	36.31837
21.19084	4284.871	37.47312
21.24495	4283.405	31.04353
21.29906	4276.671	35.64381
21.35316	4277.37	31.87508
21.40727	4270.792	32.42982
21.46138	4265.005	33.15995
21.51549	4263.179	35.22738
21.56959	4259.285	30.86973
21.6237	4259.462	26.47962
21.67781	4258.319	34.80428
21.73191	4244.681	31.38028
21.78602	4244.298	22.77517
21.84013	4240.456	31.77413
21.89424	4236.495	29.18944
21.94834	4232.657	33.99913
22.00245	4228.77	31.19198
22.05656	4231.696	32.89103
22.11066	4228.991	31.64236
22.16477	4221.428	32.78582
22.21888	4219.908	33.41365
22.27298	4215.985	31.23661
22.32709	4214.969	27.67662
22.3812	4211.327	21.2776
22.4353	4204.4	26.37796
22.48941	4208.042	36.70276
22.54352	4200.251	30.28154
22.59763	4192.689	21.23641
22.65173	4189.558	34.081
22.70584	4192.91	36.40203
22.75995	4190.285	27.69202
22.81405	4182.047	30.91531
22.86816	4184.001	29.74676
22.92227	4170.896	28.47385
22.97638	4169.149	22.31518
23.03048	4169.471	28.57528
23.08459	4161.768	28.69768
23.1387	4161.122	35.97099
23.1928	4157.517	32.87455
23.24691	4152.166	27.62012
23.30102	4149.216	28.62447
23.35512	4154.288	37.61114
23.40923	4147.972	37.88453
23.46334	4147.674	37.6681
23.51744	4141.828	31.99282
23.57155	4136.613	28.57643
23.62566	4132.216	31.86078
23.67977	4127.106	29.91125
23.73387	4121.643	28.57749
23.78798	4117.248	27.81921
23.84209	4119.132	31.37739
23.89619	4118.845	28.06436
23.9503	4115.759	33.06247
24.00441	4114.265	35.69086
24.05852	4109.41	35.22144
24.11262	4105.172	39.29091
24.16673	4103.484	34.33364
24.22084	4101.013	26.45396
24.27494	4097.398	27.49083
24.32905	4093.548	32.56431
24.38316	4088.565	33.29119
24.43726	4081.178	31.35339
24.49137	4075.751	32.19275
24.54548	4073.284	30.29161
24.59958	4069.713	28.85804
24.65369	4069.958	27.13501
24.7078	4068.082	24.04726
24.76191	4061.46	26.2381
24.81601	4062.356	27.14785
24.87012	4061.004	23.9901
24.92423	4054.868	24.76018
24.97833	4054.363	27.41257
25.03244	4048.472	30.93032
25.08655	4044.799	35.37265
25.14066	4043.667	33.91119
25.19476	4034.152	32.55671
25.24887	4033.505	26.51041
25.30298	4035.037	30.80838
25.35708	4033.72	27.04561
25.41119	4028.899	21.2376
25.4653	4022.33	22.56288
25.5194	4020.183	17.47649
25.57351	4016.132	24.77273
25.62762	4013.548	26.68004
25.68172	4011.701	23.27049
25.73583	4010.33	27.07173
25.78994	4010.024	30.22726
25.84405	3997.713	27.96244
25.89815	3997.945	28.91872
25.95226	3995.748	25.62212
26.00637	3994.853	28.30127
26.06047	3985.395	28.19101
26.11458	3981.222	33.20693
26.16869	3976.556	28.0581
26.2228	3974.283	24.46739
26.2769	3975.682	24.59842
26.33101	3969.574	27.02949
26.38512	3967.328	29.37909
26.43922	3962.916	28.01137
26.49333	3958.156	31.74981
26.54744	3959.149	26.30882
26.60155	3953.842	33.36184
26.65565	3949.581	24.84697
26.70976	3943.247	31.09463
26.76386	3947.626	31.32047
26.81797	3943.887	21.31891
26.87208	3940.41	34.72224
26.92619	3934.255	29.93947
26.98029	3928.795	32.14705
27.0344	3928.336	28.73497
27.08851	3925.879	25.89113
27.14261	3919.511	30.42003
27.19672	3917.519	28.22881
27.25083	3917.746	24.03016
27.30494	3913.26	29.17126
27.35904	3913.133	25.48945
27.41315	3908.146	27.06049
27.46726	3906.384	26.61233
