T[°C]	350nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00049	4362.979	33.93948	-66.89753	2.921791
20.0546	4359.434	33.91189	-66.79966	2.878827
20.1087	4355.89	33.88773	-66.7017	2.835559
20.16281	4352.348	33.86797	-66.60365	2.791983
20.21692	4348.807	33.85243	-66.50552	2.748099
20.27102	4345.267	33.84119	-66.40732	2.703911
20.32513	4341.728	33.83402	-66.30907	2.65943
20.37924	4338.19	33.83026	-66.21076	2.614651
20.43335	4334.652	33.82856	-66.11243	2.569593
20.48745	4331.115	33.8273	-66.01408	2.524266
20.54156	4327.576	33.824	-65.91573	2.47868
20.59567	4324.037	33.81651	-65.81741	2.432855
20.64977	4320.497	33.80257	-65.71911	2.386802
20.70388	4316.955	33.78066	-65.62087	2.340548
20.75799	4313.41	33.74788	-65.5227	2.294104
20.8121	4309.864	33.70242	-65.42462	2.247506
20.8662	4306.318	33.64411	-65.32664	2.200768
20.92031	4302.774	33.58081	-65.22881	2.153928
20.97442	4299.24	33.48602	-65.1311	2.107009
21.02852	4295.705	33.38866	-65.03355	2.060044
21.08263	4292.161	33.29781	-64.93618	2.01307
21.13674	4288.605	33.21762	-64.83898	1.966114
21.19084	4285.041	33.14733	-64.74199	1.919222
21.24495	4281.473	33.0833	-64.64519	1.872431
21.29906	4277.906	33.01796	-64.54859	1.825785
21.35316	4274.342	32.94298	-64.4522	1.779329
21.40727	4270.786	32.84801	-64.35603	1.733111
21.46138	4267.241	32.72492	-64.26004	1.687186
21.51549	4263.712	32.56631	-64.16427	1.641616
21.56959	4260.199	32.37068	-64.06868	1.59645
21.6237	4256.709	32.14353	-63.97327	1.551768
21.67781	4253.243	31.8906	-63.87803	1.50763
21.73191	4249.799	31.6237	-63.78294	1.464104
21.78602	4246.371	31.35932	-63.68798	1.421255
21.84013	4242.957	31.11403	-63.59312	1.379152
21.89424	4239.56	30.89651	-63.49833	1.337856
21.94834	4236.177	30.71173	-63.40356	1.297422
22.00245	4232.807	30.56123	-63.30877	1.2579
22.05656	4229.448	30.43893	-63.2139	1.219326
22.11066	4226.097	30.33381	-63.11887	1.181722
22.16477	4222.754	30.23784	-63.02361	1.145083
22.21888	4219.415	30.14674	-62.92798	1.109382
22.27298	4216.075	30.06553	-62.83187	1.074551
22.32709	4212.733	29.99562	-62.73508	1.040477
22.3812	4209.386	29.93494	-62.63742	1.006993
22.4353	4206.031	29.88044	-62.53864	0.9738671
22.48941	4202.675	29.83492	-62.43847	0.9408169
22.54352	4199.322	29.80523	-62.3367	0.9075481
22.59763	4195.977	29.80079	-62.23331	0.8738555
22.65173	4192.636	29.8247	-62.14197	0.8690932
22.70584	4189.297	29.87419	-62.05156	0.8675376
22.75995	4185.96	29.94758	-61.96214	0.8689227
22.81405	4182.622	30.04372	-61.87382	0.8729773
22.86816	4179.276	30.15591	-61.78667	0.8794196
22.92227	4175.917	30.27495	-61.70077	0.887953
22.97638	4172.545	30.39122	-61.61619	0.8982591
23.03048	4169.164	30.49797	-61.533	0.910006
23.08459	4165.779	30.59297	-61.4513	0.9228228
23.1387	4162.397	30.67955	-61.37119	0.9363476
23.1928	4159.03	30.76219	-61.29277	0.9502023
23.24691	4155.685	30.84809	-61.2162	0.9640345
23.30102	4152.368	30.94342	-61.1416	0.9775252
23.35512	4149.085	31.05133	-61.06914	0.9903941
23.40923	4145.84	31.17424	-60.99895	1.002414
23.46334	4142.634	31.3081	-60.93116	1.013422
23.51744	4139.461	31.44457	-60.86587	1.023306
23.57155	4136.313	31.5781	-60.80316	1.031994
23.62566	4133.176	31.70366	-60.74311	1.039449
23.67977	4130.036	31.80928	-60.68579	1.045651
23.73387	4126.874	31.87958	-60.63126	1.050608
23.78798	4123.676	31.90516	-60.57958	1.054348
23.84209	4120.437	31.87667	-60.53083	1.056942
23.89619	4117.157	31.79278	-60.48506	1.058475
23.9503	4113.846	31.66027	-60.44227	1.059073
24.00441	4110.516	31.49045	-60.40247	1.058872
24.05852	4107.18	31.29176	-60.36562	1.058027
24.11262	4103.85	31.07404	-60.33166	1.056693
24.16673	4100.537	30.84764	-60.30051	1.055023
24.22084	4097.248	30.62951	-60.27206	1.053187
24.27494	4093.987	30.43669	-60.24618	1.051371
24.32905	4090.747	30.27855	-60.2227	1.049769
24.38316	4087.516	30.1487	-60.20144	1.048584
24.43726	4084.282	30.03558	-60.18219	1.047999
24.49137	4081.035	29.92486	-60.16477	1.048171
24.54548	4077.771	29.8022	-60.14899	1.049231
24.59958	4074.489	29.65355	-60.13465	1.051237
24.65369	4071.191	29.46482	-60.12156	1.054188
24.7078	4067.887	29.23206	-60.10952	1.057968
24.76191	4064.587	28.96136	-60.09838	1.062381
24.81601	4061.306	28.66362	-60.08797	1.067142
24.87012	4058.056	28.35442	-60.07816	1.071903
24.92423	4054.843	28.05231	-60.0688	1.076247
24.97833	4051.669	27.77193	-60.05978	1.079711
25.03244	4048.53	27.5228	-60.051	1.081826
25.08655	4045.423	27.30896	-60.0424	1.082134
25.14066	4042.341	27.13155	-60.03394	1.08021
25.19476	4039.273	26.99459	-60.02558	1.075648
25.24887	4036.201	26.90631	-60.01733	1.068084
25.30298	4033.106	26.86602	-60.00919	1.057185
25.35708	4029.976	26.86127	-60.00112	1.042693
25.41119	4026.805	26.87287	-59.99308	1.024408
25.4653	4023.595	26.8829	-59.98502	1.002189
25.5194	4020.353	26.87822	-59.97687	0.9759466
25.57351	4017.086	26.85182	-59.96859	0.9456847
25.62762	4013.8	26.80599	-59.96017	0.9114891
25.68172	4010.502	26.74819	-59.95161	0.8735335
25.73583	4007.197	26.69195	-59.94299	0.8320979
25.78994	4003.888	26.64939	-59.93435	0.7875555
25.84405	4000.573	26.63567	-59.9258	0.7403602
25.89815	3997.25	26.66471	-59.91739	0.6910321
25.95226	3993.922	26.74217	-59.90919	0.640129
26.00637	3990.591	26.86949	-59.90124	0.5882509
26.06047	3987.256	27.04112	-59.89354	0.5360675
26.11458	3983.918	27.24453	-59.88606	0.4843342
26.16869	3980.576	27.46321	-59.87872	0.4339433
26.2228	3977.234	27.67892	-59.8714	0.3859152
26.2769	3973.895	27.87734	-59.86394	0.3413984
26.33101	3970.557	28.04525	-59.85617	0.3016441
26.38512	3967.22	28.1747	-59.84792	0.2679044
26.43922	3963.889	28.26632	-59.83904	0.241199
26.49333	3960.573	28.32473	-59.82938	0.2219898
26.54744	3957.282	28.35743	-59.81876	0.2098697
26.60155	3954.024	28.36896	-59.80705	0.2034822
26.65565	3950.802	28.36143	-59.79407	0.2008307
26.70976	3947.614	28.33571	-59.77967	0.1997836
26.76386	3944.452	28.28873	-59.76367	0.198452
26.81797	3941.309	28.21831	-59.74594	0.195396
26.87208	3938.179	28.12612	-59.72633	0.1896368
26.92619	3935.052	28.01939	-59.7047	0.1806262
26.98029	3931.914	27.90734	-59.68095	0.1681483
27.0344	3928.755	27.79783	-59.65504	0.1522725
27.08851	3925.57	27.69743	-59.62691	0.1333398
27.14261	3922.363	27.61079	-59.5966	0.1120831
27.19672	3919.14	27.54584	-59.56411	0.08991892
27.25083	3915.906	27.51345	-59.5295	0.06987564
27.30494	3912.659	27.52308	-59.49281	0.05843081
27.35904	3909.403	27.57788	-59.45413	0.06346159
27.41315	3906.145	27.67444	-59.41356	0.0832224
27.46726	3902.891	27.8055	-59.37125	0.1102466
27.52136	3899.646	27.95979	-59.32738	0.1399687
27.57547	3896.408	28.12459	-59.2822	0.1702021
27.62958	3893.18	28.28596	-59.23599	0.1997259
27.68369	3889.961	28.43761	-59.18907	0.2277625
27.73779	3886.751	28.5758	-59.14178	0.2537528
27.7919	3883.544	28.70074	-59.09445	0.277308
27.84601	3880.334	28.81539	-59.04742	0.2981776
27.90011	3877.117	28.91461	-59.00101	0.3162189
27.95422	3873.893	28.99505	-58.95551	0.3313813
28.00833	3870.661	29.05832	-58.91121	0.3437122
28.06243	3867.425	29.10854	-58.86835	0.3533315
28.11654	3864.188	29.14763	-58.82713	0.3604245
28.17065	3860.956	29.17231	-58.78767	0.3652206
28.22475	3857.734	29.177	-58.75008	0.3679927
