T[°C]	330nm [counts / mm]	S.D.
20.00049	4991.531	38.92324
20.0546	4997.025	42.67665
20.1087	4986.486	37.03066
20.16281	4980.47	30.25825
20.21692	4978.669	43.33518
20.27102	4972.405	39.72568
20.32513	4973.645	34.84629
20.37924	4964.625	41.99576
20.43335	4960.276	31.79552
20.48745	4957.1	38.06055
20.54156	4954.608	34.41908
20.59567	4947.487	29.69305
20.64977	4952.683	38.17232
20.70388	4938.057	30.08033
20.75799	4941.327	36.50069
20.8121	4931.998	32.54937
20.8662	4923.571	38.7204
20.92031	4920.629	38.17205
20.97442	4918.163	39.51765
21.02852	4912.825	45.42179
21.08263	4915.189	40.4278
21.13674	4912.655	34.94057
21.19084	4907.241	36.70733
21.24495	4900.935	32.07552
21.29906	4897.722	35.40602
21.35316	4893.701	33.71649
21.40727	4891.052	34.11969
21.46138	4891.405	39.49339
21.51549	4880.228	34.08045
21.56959	4875.352	29.90288
21.6237	4881.769	30.48543
21.67781	4881.729	37.10663
21.73191	4866.926	33.10395
21.78602	4866.698	34.31119
21.84013	4861.465	25.99889
21.89424	4856.638	23.98386
21.94834	4857.668	30.02312
22.00245	4845.249	30.90668
22.05656	4851.845	35.74406
22.11066	4842.856	36.00547
22.16477	4835.128	34.46453
22.21888	4834.93	39.73139
22.27298	4835.678	29.55499
22.32709	4824.873	33.71955
22.3812	4834.579	28.03745
22.4353	4820.299	34.81454
22.48941	4816.645	37.24671
22.54352	4806.6	27.93117
22.59763	4807.047	32.00403
22.65173	4800.622	38.72016
22.70584	4799.782	33.65639
22.75995	4800.344	32.5909
22.81405	4794.98	35.19483
22.86816	4792.138	34.55178
22.92227	4777.931	27.84612
22.97638	4779.708	34.64268
23.03048	4776.651	29.98718
23.08459	4771.895	34.22738
23.1387	4768.695	32.32688
23.1928	4770.272	36.52102
23.24691	4767.06	28.3545
23.30102	4762.642	27.08759
23.35512	4762.38	36.91434
23.40923	4758.759	33.02336
23.46334	4752.762	35.46324
23.51744	4747.836	35.31423
23.57155	4746.17	33.67067
23.62566	4739.125	32.30611
23.67977	4740.626	34.52058
23.73387	4733.431	32.42814
23.78798	4722.648	27.62355
23.84209	4725.256	24.89815
23.89619	4717.739	28.08562
23.9503	4718.851	32.30087
24.00441	4718.269	31.88371
24.05852	4711.517	35.44117
24.11262	4710.64	35.6286
24.16673	4710.33	28.15083
24.22084	4705.454	26.77731
24.27494	4697.105	29.7904
24.32905	4693.585	32.88945
24.38316	4688.506	33.14694
24.43726	4681.527	33.75036
24.49137	4677.142	35.32741
24.54548	4674.343	35.02827
24.59958	4673.367	30.92845
24.65369	4672.624	22.06215
24.7078	4666.963	21.73046
24.76191	4659.806	26.44936
24.81601	4659.633	28.8676
24.87012	4655.465	30.40092
24.92423	4649.042	32.06869
24.97833	4649.074	34.07155
25.03244	4645.182	35.34159
25.08655	4641.5	38.17516
25.14066	4638.287	36.08759
25.19476	4633.82	32.53782
25.24887	4630.193	28.2583
25.30298	4628.213	28.82005
25.35708	4624.493	28.97116
25.41119	4617.854	27.15583
25.4653	4616.533	27.58966
25.5194	4615.737	26.66198
25.57351	4606.985	27.42287
25.62762	4603.013	29.16211
25.68172	4603.368	29.18614
25.73583	4605.48	31.98832
25.78994	4600.878	30.80393
25.84405	4592.089	30.06275
25.89815	4587.698	30.23305
25.95226	4581.062	29.95549
26.00637	4583.295	24.68804
26.06047	4580.019	25.42213
26.11458	4567.874	29.91994
26.16869	4564.718	26.00147
26.2228	4560.248	26.73508
26.2769	4571.126	26.82115
26.33101	4562.02	28.62681
26.38512	4562.61	30.66859
26.43922	4553.58	31.78753
26.49333	4545.546	29.46941
26.54744	4542.314	25.72306
26.60155	4538.141	35.81648
26.65565	4537.615	32.96059
26.70976	4532.054	33.77707
26.76386	4531.432	33.68109
26.81797	4525.762	23.13084
26.87208	4521.378	26.71609
26.92619	4522.529	30.49124
26.98029	4518.761	33.88878
27.0344	4511.809	30.22026
27.08851	4512.594	34.44255
27.14261	4504.942	31.04164
27.19672	4498.746	26.60497
27.25083	4502.076	25.25239
27.30494	4495.831	36.55215
27.35904	4495.979	28.77088
27.41315	4489.767	26.56814
27.46726	4487.964	29.86202
27.52136	4484.313	29.89424
27.57547	4483.222	24.92817
27.62958	4479.657	29.72649
27.68369	4472.949	27.79629
27.73779	4464.766	28.05103
27.7919	4459.361	31.23407
27.84601	4456.092	36.86287
27.90011	4457.777	34.48911
27.95422	4450.595	28.74331
28.00833	4445.338	29.16421
28.06243	4447.709	30.58321
28.11654	4444.708	25.72841
28.17065	4437.84	30.16538
28.22475	4435.438	31.52233
28.27886	4432.258	31.46421
28.33297	4424.252	25.88046
28.38708	4422.65	25.87114
28.44118	4422.072	33.02465
28.49529	4420.953	33.03324
28.5494	4417.484	30.11902
28.6035	4410.419	28.43339
28.65761	4410.309	28.37042
28.71172	4410.246	28.47832
28.76583	4402.008	27.55971
28.81993	4396.954	28.18133
28.87404	4396.635	25.74439
28.92815	4393.91	24.80777
28.98225	4392.105	27.31668
29.03636	4387.872	30.8912
29.09047	4381.664	24.14044
29.14457	4377.12	20.05851
29.19868	4375.248	24.50108
29.25279	4374.362	29.11364
29.30689	4369.448	27.11585
29.361	4367.089	25.08669
29.41511	4363.793	30.44999
29.46922	4358.024	32.86657
29.52332	4355.896	29.19874
29.57743	4353.192	27.57889
29.63154	4347.757	28.9323
29.68564	4342.906	29.30541
29.73975	4341.093	23.32795
29.79386	4339.415	27.7555
29.84797	4333.223	30.78525
29.90207	4333.914	32.56622
29.95618	4325.017	25.3229
30.01029	4328.156	29.8147
30.06439	4319.241	30.56671
30.1185	4320.149	26.03428
30.17261	4309.246	24.28973
30.22671	4300.498	29.17475
30.28082	4308.248	35.92141
30.33493	4305.853	35.84798
30.38903	4300.544	32.87314
30.44314	4298.317	26.62086
30.49725	4290.39	28.80291
30.55136	4289.425	26.41615
30.60546	4285.265	28.54618
30.65957	4281.812	31.61978
30.71368	4283.251	22.23662
30.76778	4278.923	22.97341
30.82189	4273.771	26.45908
30.876	4272.242	23.35993
30.93011	4266.042	30.15673
30.98421	4265.561	27.9216
31.03832	4255.661	31.90468
31.09243	4257.888	28.82422
31.14653	4253.527	34.73471
31.20064	4250.986	23.51937
31.25475	4246.004	34.07673
31.30885	4238.819	29.42327
31.36296	4237.364	31.5537
31.41707	4236.092	27.28046
31.47117	4228.546	25.26558
31.52528	4228.096	26.3196
31.57939	4224.589	25.09732
31.6335	4221.74	26.76649
31.6876	4224.983	28.39079
31.74171	4218.268	25.55526
31.79582	4210.229	24.00416
31.84992	4212.337	26.87557
31.90403	4209.163	22.60209
31.95814	4207.668	24.94231
32.01225	4195.997	26.2652
32.06635	4192.851	25.67795
32.12046	4193.993	23.74556
32.17456	4189.946	28.81359
32.22867	4185.366	33.78399
32.28278	4183.711	32.32691
32.33689	4180.064	31.36631
32.391	4178.758	27.11049
32.4451	4172.781	21.92702
32.49921	4168.441	22.48798
32.55331	4169.369	26.0959
32.60742	4163.529	26.69827
32.66153	4160.58	24.75181
32.71564	4158.1	26.77923
32.76974	4154.952	27.74702
32.82385	4152.87	28.7594
32.87796	4150.059	31.43064
32.93206	4142.099	20.20114
32.98617	4139.314	24.27353
33.04028	4138.817	22.58545
33.09438	4133.112	24.83464
33.14849	4127.622	22.20151
33.2026	4126.774	24.60322
33.25671	4123.374	30.14649
33.31081	4121.518	35.24979
33.36492	4114.187	28.71985
33.41903	4115.374	22.69973
33.47313	4106.679	20.8432
33.52724	4112.69	30.29139
33.58135	4101.01	28.04817
33.63546	4104.263	27.66929
33.68956	4094.482	25.78072
33.74367	4094.482	24.68198
33.79778	4092.532	30.19285
33.85188	4092.229	21.19222
33.90599	4086.29	29.40444
33.9601	4082.042	21.96877
34.0142	4075.541	30.64158
34.06831	4074.948	20.24732
34.12242	4072.11	25.71062
34.17653	4068.111	25.9673
34.23063	4066.933	22.43052
34.28474	4064.524	20.89037
34.33884	4056.347	21.09179
34.39295	4059.98	23.50197
34.44706	4051.602	29.19657
34.50117	4047.245	30.85181
34.55527	4047.707	32.29786
34.60938	4043.478	23.16615
34.66349	4034.177	32.98085
34.71759	4032.902	25.39406
34.7717	4029.91	36.86573
34.82581	4029.188	30.1904
34.87992	4024.645	36.13067
34.93402	4023.732	31.98392
34.98813	4017.714	32.0076
35.04224	4012.405	29.89729
35.09634	4013.658	25.96501
35.15045	4011.539	26.12042
35.20456	4012.771	23.18292
35.25866	4005.529	18.08843
35.31277	3995.682	22.02948
35.36688	3998.818	26.69724
35.42099	3994.065	27.45315
35.47509	3994.758	22.82536
35.5292	3990.064	23.67485
35.58331	3983.638	27.87966
35.63741	3978.471	30.80355
35.69152	3975.844	32.5178
35.74563	3969.85	24.32674
35.79974	3969.289	22.48077
35.85384	3967.343	30.77269
35.90795	3964.369	29.38155
35.96206	3959.257	24.85768
36.01616	3955.326	21.43369
36.07027	3953.643	20.50498
36.12438	3954.095	25.47671
36.17848	3953.426	21.64058
36.23259	3945.352	21.39527
36.2867	3941.395	24.46068
36.34081	3937.847	23.2614
36.39491	3932.203	23.40507
36.44902	3929.018	24.16875
36.50312	3927.595	25.51642
36.55723	3927.797	27.34014
36.61134	3925.394	26.60645
36.66545	3920.299	20.78704
36.71955	3915.582	25.18605
36.77366	3916.44	26.2868
36.82777	3915.913	27.59749
36.88187	3909.51	29.34646
36.93598	3908.508	27.74915
36.99009	3899.866	29.38777
37.0442	3894.073	30.50017
37.0983	3894.659	33.30053
37.15241	3887.157	23.9798
37.20652	3884.113	25.74237
37.26062	3883.828	22.04198
37.31473	3884.99	26.50829
37.36884	3883.547	25.33905
37.42294	3875.302	26.21005
37.47705	3875.103	28.70681
37.53116	3869.699	20.28448
37.58527	3863.384	24.44146
37.63937	3859.547	28.46518
37.69348	3860.733	20.79085
37.74759	3853.248	21.78038
37.80169	3856.569	24.81931
37.8558	3850.926	24.76568
37.90991	3851.859	24.85461
37.96402	3845.21	34.3415
38.01812	3848.425	24.07499
38.07223	3840.199	25.46843
38.12634	3833.865	26.25066
38.18044	3834.243	28.47593
38.23455	3829.782	32.4875
38.28866	3826.837	32.299
38.34276	3824.202	28.81912
38.39687	3820.538	27.93303
38.45098	3817.32	28.71566
38.50508	3808.824	18.732
38.55919	3807.039	24.02093
38.6133	3809.115	23.72344
38.6674	3805.588	24.56041
38.72151	3797.697	25.83435
38.77562	3799.049	25.40547
38.82973	3790.438	20.70538
38.88383	3792.872	22.72682
38.93794	3789.421	24.72406
38.99205	3787.528	24.71063
39.04615	3779.746	27.21197
39.10026	3778.718	26.91909
39.15437	3776.723	15.06966
39.20848	3776.271	20.62617
39.26258	3768.15	14.22668
39.31669	3768.31	15.62361
39.3708	3768.878	27.42102
39.4249	3766.078	22.62868
39.47901	3757.951	17.68109
39.53312	3752.72	20.51052
39.58722	3752.326	19.88881
39.64133	3751.162	26.11757
39.69544	3747.493	30.40259
39.74955	3743.428	26.09091
39.80365	3735.782	24.09335
39.85776	3736.5	24.72646
39.91187	3737.183	23.55837
39.96597	3734.141	23.98456
40.02008	3730.95	25.94806
40.07419	3727.215	25.02305
40.1283	3724.638	23.86494
40.1824	3719.096	24.20579
40.23651	3714.904	22.19566
40.29062	3713.753	19.4204
40.34472	3710.427	20.75558
40.39883	3708.343	24.4459
40.45294	3706.239	18.76923
40.50705	3703.358	28.86078
40.56115	3701.758	27.2732
40.61526	3698.487	24.99795
40.66936	3698.165	21.37907
40.72347	3691.319	21.81717
40.77758	3687.458	24.5851
40.83168	3685.836	31.44539
40.88579	3687.195	33.05197
40.9399	3678.08	26.4545
40.99401	3679.449	26.21185
41.04811	3672.813	30.52557
41.10222	3671.65	27.06939
41.15633	3659.908	24.66581
41.21043	3661.552	27.88177
41.26454	3657.526	20.46748
41.31865	3658.221	25.04732
41.37276	3655.818	27.79503
41.42686	3652.511	25.23623
41.48097	3650.024	26.37841
41.53508	3647.07	26.19094
41.58918	3646.236	26.5697
41.64329	3643.708	26.70583
41.6974	3637.955	28.06978
41.75151	3635.318	26.25099
41.80561	3626.039	27.97523
41.85972	3627.191	26.15734
41.91383	3622.65	29.10137
41.96793	3619.618	32.16589
42.02204	3613.004	30.13541
42.07615	3610.924	23.93928
