T[°C]	350nm [counts / mm]	S.D.
20.00061	4352.865	9.415179
20.05472	4352.724	11.17865
20.10883	4343.195	15.7273
20.16294	4336.993	12.69531
20.21704	4336.829	9.546088
20.27115	4333.917	10.66548
20.32526	4327.802	8.121206
20.37937	4324.737	13.50975
20.43348	4324.505	12.20985
20.48759	4319.563	12.2039
20.54169	4321.517	13.64052
20.5958	4313.533	11.32931
20.64991	4312.495	13.51616
20.70402	4303.997	10.26781
20.75813	4298.021	13.46907
20.81223	4297.653	17.58846
20.86634	4292.631	12.35544
20.92045	4290.957	15.50751
20.97456	4291.115	15.51993
21.02867	4290.232	14.678
21.08278	4279.622	12.66079
21.13688	4272.194	12.10184
21.19099	4276.119	9.801184
21.2451	4271.199	9.954787
21.29921	4270.136	10.13594
21.35332	4268.368	10.2407
21.40742	4260.65	10.55596
21.46153	4262.086	11.18823
21.51564	4257.408	10.89024
21.56975	4248.661	12.87547
21.62386	4247.518	13.36327
21.67797	4244.966	13.02497
21.73207	4240.85	15.42171
21.78618	4239.292	23.24409
21.84029	4236.076	14.4515
21.8944	4234.565	17.44718
21.94851	4225.193	14.07051
22.00262	4223.576	13.10945
22.05672	4223.084	15.29993
22.11083	4211.752	9.037967
22.16494	4216.393	11.53066
22.21905	4216.114	11.95645
22.27316	4206	16.19895
22.32726	4205.057	16.80921
22.38137	4200.518	11.04675
22.43548	4198.472	13.87189
22.48959	4190.962	11.57226
22.5437	4192.903	13.98895
22.59781	4189.593	9.129363
22.65191	4187.49	10.07546
22.70602	4180.433	13.96727
22.76013	4179.088	10.30965
22.81424	4175.052	12.2469
22.86835	4172.85	10.53824
22.92245	4168.68	8.293271
22.97656	4166.333	5.343006
23.03067	4161.53	9.904378
23.08478	4159.965	9.823483
23.13889	4157.557	10.29045
23.193	4153.025	11.24053
23.2471	4146.25	9.666149
23.30121	4145.181	12.17183
23.35532	4138.428	10.81474
23.40943	4138.119	14.54762
23.46354	4133.676	7.812102
23.51765	4132.379	9.201354
23.57175	4130.575	7.370951
23.62586	4123.256	9.306324
23.67997	4123.969	7.813111
23.73408	4122.836	13.36273
23.78819	4119.097	14.65676
23.84229	4113.816	12.64742
23.8964	4106.063	19.04869
23.95051	4104.32	13.49253
24.00462	4099.038	8.463043
24.05873	4096.993	10.96205
24.11284	4103.47	8.727116
24.16694	4095.904	11.549
24.22105	4089.183	11.43045
24.27516	4087.525	11.85954
24.32927	4082.556	10.36101
24.38338	4079.794	12.17571
24.43748	4072.23	9.996366
24.49159	4069.567	10.14432
24.5457	4071.394	10.51412
24.59981	4066.649	9.693104
24.65392	4061.737	12.86743
24.70803	4059.499	8.637555
24.76213	4058.192	7.308026
24.81624	4057.731	16.55123
24.87035	4052.466	17.28116
24.92446	4046.472	13.14333
24.97857	4043.99	13.02769
25.03268	4046.186	9.313337
25.08678	4044.479	13.19187
25.14089	4034.267	11.42634
25.195	4031.106	11.9025
25.24911	4030.094	12.12423
25.30322	4028.304	13.43482
25.35732	4020.812	14.15644
25.41143	4021.101	17.00568
25.46554	4015.126	15.91373
25.51965	4013.441	14.6184
25.57376	4007.861	15.94054
25.62787	4004.263	14.06991
25.68197	4005.762	9.793147
25.73608	4000.879	8.863143
25.79019	3998.792	13.5009
25.8443	3996.304	7.449579
25.89841	3989.605	16.02487
25.95251	3987.039	14.39052
26.00662	3983.025	12.31986
26.06073	3979.685	10.22368
26.11484	3978.481	8.74391
26.16895	3975.91	1.284723
26.22306	3970.217	11.24002
26.27716	3970.26	5.81542
26.33127	3969.891	7.569764
26.38538	3965.252	6.537861
26.43949	3960.981	4.148489
26.4936	3959.049	10.59132
26.5477	3953.237	6.457666
26.60181	3952.71	11.07701
26.65592	3948.477	10.02807
26.71003	3947.631	13.2903
26.76414	3943.593	10.43439
26.81825	3940.606	15.66158
26.87235	3932.105	12.91021
26.92646	3929.632	9.777262
26.98057	3922.729	17.78021
27.03468	3916.384	10.27875
27.08879	3918.364	11.20895
27.1429	3914.09	10.85899
27.197	3910.777	7.79373
27.25111	3905.653	15.68413
27.30522	3907.95	10.44038
27.35933	3908.65	9.955048
27.41344	3898.062	8.725865
27.46754	3896.876	4.014761
27.52165	3893.038	7.091762
27.57576	3892.333	7.271507
27.62987	3887.506	12.55882
27.68398	3881.765	11.67328
27.73809	3882.246	14.21147
27.79219	3879.32	14.86343
27.8463	3873.47	6.259827
27.90041	3874.512	11.50583
27.95452	3864.309	5.462698
28.00863	3867.344	6.877744
28.06273	3861.544	15.27764
28.11684	3857.235	13.09643
28.17095	3854.321	10.6399
28.22506	3854.526	7.323714
28.27917	3850.479	15.45152
28.33328	3845.919	15.53438
28.38738	3839.515	14.5294
28.44149	3841.193	10.35033
28.4956	3840.327	5.494724
28.54971	3835.962	9.603145
28.60382	3832.558	13.37635
28.65793	3830.109	11.32331
28.71203	3826.402	7.300544
28.76614	3821.285	8.83825
28.82025	3820.153	9.929485
28.87436	3818.662	6.077733
28.92847	3815.633	11.39432
28.98257	3809.532	14.71571
29.03668	3809.441	13.38311
29.09079	3802.411	13.1658
29.1449	3799.248	13.96827
29.19901	3795.978	14.60536
29.25312	3793.849	18.52951
29.30722	3792.94	13.03004
29.36133	3788.13	11.64193
29.41544	3782.659	12.45966
29.46955	3782.832	10.59692
29.52366	3777.165	10.5654
29.57776	3775.061	11.18332
29.63187	3769.89	8.897415
29.68598	3766.224	6.182102
29.74009	3766.242	9.135332
29.7942	3760.479	12.93204
29.84831	3761.856	13.92053
29.90241	3759.843	16.10793
29.95652	3752.984	12.36097
30.01063	3751.325	8.91638
30.06474	3749.338	9.8375
30.11885	3748.907	4.666891
