T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00061	4990.793	10.79374	-68.21793	4.53859
20.05472	4986.947	10.8182	-68.19751	4.461821
20.10883	4983.108	10.84181	-68.17717	4.385662
20.16294	4979.275	10.86522	-68.15691	4.310156
20.21704	4975.448	10.888	-68.13673	4.235345
20.27115	4971.628	10.90975	-68.11665	4.161269
20.32526	4967.813	10.93062	-68.09666	4.08797
20.37937	4964.004	10.95038	-68.07677	4.015501
20.43348	4960.199	10.97017	-68.05699	3.943914
20.48759	4956.4	10.99062	-68.03732	3.873262
20.54169	4952.604	11.0117	-68.01778	3.803614
20.5958	4948.81	11.03482	-67.99836	3.735017
20.64991	4945.018	11.06013	-67.97906	3.667547
20.70402	4941.226	11.08851	-67.95992	3.60126
20.75813	4937.432	11.12025	-67.94091	3.536234
20.81223	4933.638	11.15601	-67.92204	3.472532
20.86634	4929.846	11.19516	-67.90334	3.410237
20.92045	4926.071	11.23668	-67.88479	3.34941
20.97456	4922.385	11.32693	-67.86639	3.290138
21.02867	4918.727	11.44099	-67.84817	3.232491
21.08278	4915.094	11.57845	-67.83012	3.176552
21.13688	4911.483	11.73457	-67.81223	3.122394
21.19099	4907.893	11.9047	-67.79451	3.0701
21.2451	4904.321	12.08169	-67.77697	3.019745
21.29921	4900.754	12.26341	-67.75961	2.9714
21.35332	4897.183	12.45403	-67.74244	2.925145
21.40742	4893.594	12.65529	-67.72546	2.881032
21.46153	4889.974	12.866	-67.70869	2.83914
21.51564	4886.321	13.0815	-67.69212	2.799515
21.56975	4882.632	13.29969	-67.67574	2.762211
21.62386	4878.91	13.51211	-67.65959	2.727261
21.67797	4875.159	13.70924	-67.64366	2.6947
21.73207	4871.392	13.88192	-67.62794	2.664564
21.78618	4867.622	14.02402	-67.61245	2.63687
21.84029	4863.858	14.12745	-67.59717	2.611643
21.8944	4860.111	14.19123	-67.58209	2.588888
21.94851	4856.389	14.21886	-67.56722	2.568623
22.00262	4852.695	14.21034	-67.55254	2.55085
22.05672	4849.024	14.1632	-67.53801	2.535567
22.11083	4845.371	14.0779	-67.52362	2.522784
22.16494	4841.731	13.95838	-67.50935	2.512471
22.21905	4838.101	13.81144	-67.49515	2.504611
22.27316	4834.478	13.64677	-67.48099	2.499139
22.32726	4830.863	13.47223	-67.46684	2.495958
22.38137	4827.256	13.29419	-67.45267	2.494885
22.43548	4823.658	13.11875	-67.4385	2.495624
22.48959	4820.065	12.95201	-67.42436	2.497724
22.5437	4816.474	12.79797	-67.41035	2.500519
22.59781	4812.885	12.6555	-67.39661	2.503237
22.65191	4809.298	12.52109	-67.3864	2.47892
22.70602	4805.722	12.39156	-67.37513	2.449818
22.76013	4802.162	12.26638	-67.36269	2.415651
22.81424	4798.618	12.14816	-67.34901	2.376193
22.86835	4795.086	12.03972	-67.33398	2.331322
22.92245	4791.563	11.94249	-67.31754	2.281015
22.97656	4788.042	11.85925	-67.29964	2.225333
23.03067	4784.513	11.79296	-67.28024	2.164446
23.08478	4780.964	11.74702	-67.25931	2.098608
23.13889	4777.386	11.72876	-67.23682	2.028185
23.193	4773.774	11.73741	-67.21274	1.953606
23.2471	4770.126	11.76247	-67.18707	1.875403
23.30121	4766.443	11.79246	-67.15978	1.794147
23.35532	4762.729	11.82273	-67.13091	1.710433
23.40943	4758.994	11.85564	-67.10047	1.624882
23.46354	4755.249	11.89261	-67.06851	1.538116
23.51765	4751.504	11.93496	-67.03513	1.450759
23.57175	4747.767	11.97882	-67.00047	1.363425
23.62586	4744.041	12.01772	-66.9647	1.276698
23.67997	4740.327	12.04785	-66.92802	1.191129
23.73408	4736.629	12.06869	-66.89066	1.107235
23.78819	4732.947	12.07699	-66.8529	1.025473
23.84229	4729.274	12.06833	-66.81497	0.946265
23.8964	4725.605	12.0435	-66.77709	0.8699611
23.95051	4721.94	12.01246	-66.73942	0.7968654
24.00462	4718.276	11.99312	-66.70212	0.72721
24.05873	4714.609	12.00121	-66.66529	0.6611903
24.11284	4710.936	12.04375	-66.62904	0.5989543
24.16694	4707.254	12.11984	-66.59341	0.5406139
24.22105	4703.57	12.22069	-66.5584	0.4862458
24.27516	4699.889	12.33224	-66.52393	0.4359076
24.32927	4696.215	12.43742	-66.48994	0.3896315
24.38338	4692.555	12.52192	-66.45626	0.3474852
24.43748	4688.917	12.58151	-66.42274	0.309588
24.49159	4685.306	12.62024	-66.38919	0.2762059
24.5457	4681.724	12.64519	-66.35538	0.2477988
24.59981	4678.162	12.66546	-66.32113	0.2250776
24.65392	4674.61	12.68776	-66.2862	0.2089463
24.70803	4671.06	12.71249	-66.2504	0.2003413
24.76213	4667.505	12.73768	-66.21356	0.1997938
24.81624	4663.942	12.76363	-66.17553	0.2070778
24.87035	4660.373	12.79577	-66.13618	0.2211461
24.92446	4656.803	12.84521	-66.09545	0.2404759
24.97857	4653.237	12.92238	-66.05328	0.2634736
25.03268	4649.682	13.03146	-66.00964	0.2886831
25.08678	4646.144	13.17535	-65.96451	0.3148506
25.14089	4642.623	13.35569	-65.91791	0.3409139
25.195	4639.115	13.56342	-65.86985	0.3659572
25.24911	4635.616	13.77668	-65.82035	0.3891772
25.30322	4632.122	13.96854	-65.76942	0.4098473
25.35732	4628.632	14.12091	-65.71712	0.4273333
25.41143	4625.146	14.2211	-65.66348	0.4410505
25.46554	4621.66	14.26072	-65.60858	0.4505239
25.51965	4618.171	14.23509	-65.55256	0.4553426
25.57376	4614.677	14.14605	-65.49557	0.4552114
25.62787	4611.182	14.00228	-65.4378	0.4499799
25.68197	4607.685	13.81797	-65.37947	0.4395946
25.73608	4604.191	13.60923	-65.32081	0.4241154
25.79019	4600.706	13.39215	-65.26205	0.4036795
25.8443	4597.232	13.17295	-65.20343	0.3785211
25.89841	4593.775	12.95374	-65.14514	0.3489191
25.95251	4590.332	12.73957	-65.08743	0.3152258
26.00662	4586.893	12.53814	-65.0305	0.277838
26.06073	4583.446	12.35826	-64.9746	0.2372477
26.11484	4579.977	12.20747	-64.91991	0.1940327
26.16895	4576.477	12.09195	-64.86663	0.1489421
26.22306	4572.943	12.01616	-64.81489	0.1030917
26.27716	4569.373	11.97777	-64.76481	0.05916137
26.33127	4565.769	11.96624	-64.71645	0.03238184
26.38538	4562.137	11.97058	-64.66985	0.0567349
26.43949	4558.493	11.98269	-64.62496	0.09824404
26.4936	4554.857	11.99438	-64.58172	0.1404116
26.5477	4551.239	12.00561	-64.54001	0.180398
26.60181	4547.644	12.02359	-64.49967	0.2170142
26.65592	4544.071	12.05794	-64.46053	0.2494773
26.71003	4540.518	12.11629	-64.42237	0.2771915
26.76414	4536.98	12.20656	-64.385	0.2997352
26.81825	4533.458	12.33418	-64.34822	0.31685
26.87235	4529.951	12.49852	-64.31181	0.3284097
26.92646	4526.456	12.69443	-64.27557	0.334432
26.98057	4522.97	12.90388	-64.23933	0.3350675
27.03468	4519.493	13.10812	-64.20292	0.3306262
27.08879	4516.022	13.29006	-64.1662	0.3215384
27.1429	4512.561	13.4392	-64.12905	0.3083325
27.197	4509.107	13.54807	-64.09137	0.291623
27.25111	4505.667	13.60623	-64.05311	0.2720767
27.30522	4502.238	13.60561	-64.01423	0.2503866
27.35933	4498.825	13.54559	-63.97472	0.227283
27.41344	4495.428	13.43253	-63.93462	0.2034985
27.46754	4492.043	13.27828	-63.89394	0.1797217
27.52165	4488.665	13.10027	-63.85271	0.1565742
27.57576	4485.287	12.91724	-63.81094	0.1345645
27.62987	4481.906	12.7441	-63.76859	0.1140763
27.68398	4478.518	12.59537	-63.72562	0.09535583
27.73809	4475.118	12.48301	-63.68196	0.07850216
27.79219	4471.705	12.41379	-63.63752	0.06347857
27.8463	4468.28	12.38376	-63.59228	0.05017592
27.90041	4464.847	12.38155	-63.5462	0.03855601
27.95452	4461.412	12.39557	-63.49934	0.02900551
28.00863	4457.974	12.4184	-63.45182	0.02317087
28.06273	4454.535	12.44549	-63.40378	0.02401175
28.11684	4451.092	12.47283	-63.35547	0.03168019
28.17095	4447.646	12.49855	-63.30716	0.04347397
28.22506	4444.198	12.52697	-63.25919	0.05762316
28.27917	4440.752	12.55965	-63.21189	0.07331128
28.33328	4437.309	12.59871	-63.16563	0.09005136
28.38738	4433.869	12.64575	-63.12074	0.1074544
