T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00055	89.20997		0.2906439	
20.05466	89.215		0.2860411	
20.10877	89.22034		0.2814578	
20.16287	89.22602		0.2768958	
20.21698	89.23201		0.2723572	
20.27109	89.23824		0.2678442	
20.3252	89.24465		0.263359	
20.37931	89.25121		0.2589042	
20.43341	89.2579		0.2544827	
20.48752	89.26466		0.2500972	
20.54163	89.2714		0.2457504	
20.59574	89.2781		0.2414456	
20.64985	89.28474		0.2371858	
20.70395	89.29134		0.2329743	
20.75806	89.29804		0.2288143	
20.81217	89.30515		0.2247092	
20.86628	89.31357		0.2206623	
20.92038	89.32627		0.216677	
20.97449	89.34103		0.2127568	
21.0286	89.35813		0.2089051	
21.08271	89.37753		0.2051251	
21.13682	89.39909		0.2014197	
21.19092	89.42281		0.197792	
21.24503	89.44821		0.1942441	
21.29914	89.47459		0.1907777	
21.35325	89.50113		0.187394	
21.40735	89.52746		0.1840936	
21.46146	89.55363		0.1808761	
21.51557	89.57928		0.1777402	
21.56968	89.60384		0.1746837	
21.62379	89.62633		0.1717032	
21.67789	89.64569		0.1687941	
21.732	89.66103		0.1659507	
21.78611	89.67188		0.1631657	
21.84022	89.67831		0.1604305	
21.89433	89.6804		0.1577349	
21.94843	89.6783		0.1550667	
22.00254	89.67232		0.1524118	
22.05665	89.66276		0.1497539	
22.11076	89.64999		0.1470744	
22.16486	89.63473		0.144352	
22.21897	89.61786		0.1415622	
22.27308	89.60042		0.1386772	
22.32719	89.58328		0.1356665	
22.38129	89.567		0.1324974	
22.4354	89.55154		0.1291386	
22.48951	89.53683		0.1255653	
22.54362	89.52283		0.1217666	
22.59773	89.50983		0.1177508	
22.65183	89.49843		0.1150207	
22.70594	89.48911		0.1120509	
22.76005	89.48186		0.1088432	
22.81416	89.47646		0.1054055	
22.86827	89.47287		0.1017511	
22.92237	89.47165		0.09789801	
22.97648	89.4738		0.09386687	
23.03059	89.48044		0.08967957	
23.0847	89.4918		0.08535872	
23.1388	89.50752		0.08092705	
23.19291	89.52679		0.07640686	
23.24702	89.54848		0.07181948	
23.30113	89.57141		0.06718452	
23.35524	89.59443		0.06251955	
23.40934	89.61674		0.05783756	
23.46345	89.63789		0.05314709	
23.51756	89.65755		0.04845212	
23.57167	89.67548		0.04375237	
23.62577	89.69161		0.03904386	
23.67988	89.70621		0.03432008	
23.73399	89.71952		0.02957356	
23.7881	89.73202		0.02479758	
23.84221	89.74407		0.01998728	
23.89631	89.75603		0.01513939	
23.95042	89.76812		0.01025188	
24.00453	89.7803		0.005324067	
24.05864	89.79234		0.0003575643	
24.11275	89.80385		-0.004642191	
24.16685	89.81459		-0.009667883	
24.22096	89.82448		-0.01471015	
24.27507	89.83305		-0.01975819	
24.32918	89.83984		-0.02479947	
24.38328	89.84424		-0.02981899	
24.43739	89.84602		-0.03479832	
24.4915	89.84545		-0.03971599	
24.54561	89.84318		-0.04454875	
24.59971	89.83985		-0.04927291	
24.65382	89.83581		-0.05386477	
24.70793	89.8307		-0.05830057	
24.76204	89.82407		-0.06255673	
24.81615	89.81564		-0.06660908	
24.87025	89.80547		-0.07043341	
24.92436	89.79375		-0.07400382	
24.97847	89.78065		-0.0772926	
25.03258	89.76655		-0.08027089	
25.08669	89.75188		-0.08291102	
25.14079	89.73683		-0.08518778	
25.1949	89.72118		-0.08707988	
25.24901	89.70465		-0.08857152	
25.30312	89.68701		-0.08965232	
25.35722	89.66824		-0.09031767	
25.41133	89.64849		-0.09056901	
25.46544	89.62764		-0.0904142	
25.51955	89.60539		-0.08986735	
25.57366	89.58147		-0.08894775	
25.62776	89.55615		-0.08767844	
25.68187	89.52975		-0.08608483	
25.73598	89.50259		-0.08419411	
25.79009	89.47511		-0.08203453	
25.84419	89.44789		-0.07963385	
25.8983	89.42149		-0.07701829	
25.95241	89.396		-0.07421222	
26.00652	89.37178		-0.07123817	
26.06063	89.34948		-0.06811655	
26.11473	89.32991		-0.06486546	
26.16884	89.31371		-0.06150068	
26.22295	89.30112		-0.05803556	
26.27706	89.29217		-0.05448204	
26.33117	89.28667		-0.05085142	
26.38527	89.28437		-0.04715642	
26.43938	89.28513		-0.04341215	
26.49349	89.28905		-0.03963709	
26.5476	89.29619		-0.03585349	
26.6017	89.30652		-0.03208715	
26.65581	89.31971		-0.02836641	
26.70992	89.33514		-0.02472074	
26.76403	89.3521		-0.02117965	
26.81813	89.36999		-0.01777161	
26.87224	89.38866		-0.01452401	
26.92635	89.40838		-0.01146403	
26.98046	89.42961		-0.008618854	
27.03457	89.45232		-0.006015336	
27.08867	89.47614		-0.003679522	
27.14278	89.50034		-0.001635235	
27.19689	89.5242		9.695712E-05	
27.251	89.54739		0.001499133	
27.30511	89.56974		0.002554874	
27.35921	89.59094		0.003247728	
27.41332	89.61044		0.003560789	
27.46743	89.62769		0.003477383	
27.52154	89.64217		0.002982633	
27.57564	89.65346		0.002064398	
27.62975	89.66135		0.0007142882	
27.68386	89.66631		-0.001071413	
27.73797	89.66919		-0.003291242	
27.79208	89.67052		-0.005938677	
27.84618	89.67059		-0.009001546	
27.90029	89.66931		-0.01246079	
27.9544	89.66663		-0.01628926	
28.00851	89.66266		-0.02045096	
28.06261	89.65761		-0.0249008	
28.11672	89.65186		-0.02958626	
28.17083	89.64587		-0.0344497	
28.22494	89.64008		-0.03943024	
28.27905	89.63474		-0.04446535	
28.33315	89.62965		-0.04949231	
28.38726	89.62451		-0.05444967	
28.44137	89.61904		-0.05927805	
28.49548	89.61302		-0.06392144	
28.54959	89.60627		-0.06832729	
28.60369	89.59868		-0.07244883	
28.6578	89.58992		-0.07624624	
28.71191	89.57951		-0.07968715	
28.76602	89.56702		-0.08274677	
28.82012	89.55234		-0.08540734	
28.87423	89.53558		-0.08765753	
28.92834	89.51736		-0.08949134	
28.98245	89.49835		-0.09090716	
29.03655	89.47909		-0.09190657	
29.09066	89.45986		-0.09249364	
29.14477	89.44055		-0.09267452	
29.19888	89.42101		-0.09245753	
29.25299	89.4012		-0.09185345	
29.30709	89.38098		-0.09087611	
29.3612	89.36048		-0.08954294	
29.41531	89.33976		-0.08787561	
29.46942	89.31873		-0.0859002	
29.52353	89.29754		-0.0836473	
29.57763	89.27625		-0.08115189	
29.63174	89.25514		-0.07845261	
29.68585	89.23476		-0.07559121	
29.73996	89.21603		-0.07261177	
29.79406	89.19968		-0.06955928	
29.84817	89.18613		-0.06647767	
29.90228	89.17555		-0.06340833	
29.95639	89.16783		-0.06038838	
30.0105	89.1628		-0.05745085	
30.0646	89.16054		-0.05462448	
30.11871	89.16108		-0.05193305	
30.17282	89.16449		-0.04939448	
30.22693	89.17066		-0.04702027	
30.28103	89.17925		-0.044816	
30.33514	89.18978		-0.04278205	
30.38925	89.20167		-0.04091406	
30.44336	89.21465		-0.03920571	
30.49747	89.22878		-0.03765042	
30.55157	89.24437		-0.03624385	
30.60568	89.26183		-0.03498317	
30.65979	89.28107		-0.03386969	
30.7139	89.3016		-0.03290612	
30.76801	89.32279		-0.03209728	
30.82211	89.34395		-0.03144951	
30.87622	89.36465		-0.03096985	
30.93033	89.38452		-0.03066438	
30.98444	89.40295		-0.03053637	
31.03854	89.41957		-0.0305844	
31.09265	89.43414		-0.03080179	
31.14676	89.44639		-0.03117732	
31.20087	89.45627		-0.03169619	
31.25497	89.46396		-0.03234065	
31.30908	89.46954		-0.03309043	
31.36319	89.47327		-0.03392284	
31.4173	89.47523		-0.03481353	
31.47141	89.47531		-0.03573712	
31.52551	89.4731		-0.03666879	
31.57962	89.4686		-0.03758578	
31.63373	89.46229		-0.03846855	
31.68784	89.45477		-0.03930172	
31.74195	89.44657		-0.0400745	
31.79605	89.43785		-0.04078086	
31.85016	89.42834		-0.04141957	
31.90427	89.41787		-0.04199272	
31.95838	89.40635		-0.04250434	
32.01249	89.39414		-0.04295834	
32.06659	89.38175		-0.04335721	
32.1207	89.3695		-0.04370049	
32.17481	89.35739		-0.04398414	
32.22892	89.34512		-0.04420029	
32.28302	89.33206		-0.04433751	
32.33713	89.3177		-0.04438159	
32.39124	89.30187		-0.04431656	
32.44535	89.28458		-0.04412547	
32.49945	89.26608		-0.04379118	
32.55356	89.2465		-0.04329748	
32.60767	89.22595		-0.04263112	
32.66178	89.20458		-0.04178298	
32.71589	89.18273		-0.04074845	
32.76999	89.16107		-0.03952783	
32.8241	89.14008		-0.03812577	
32.87821	89.12004		-0.03655096	
32.93232	89.10136		-0.03481645	
32.98642	89.08434		-0.03294025	
33.04053	89.06916		-0.03094547	
33.09464	89.05572		-0.02885927	
33.14875	89.04406		-0.0267103	
33.20286	89.03461		-0.02452745	
33.25697	89.02803		-0.02233714	
33.31107	89.02493		-0.02016375	
33.36518	89.02572		-0.01802952	
33.41929	89.03029		-0.01595479	
33.4734	89.03851		-0.01395861	
33.5275	89.05048		-0.01205938	
33.58161	89.06625		-0.01027562	
33.63572	89.08558		-0.008627645	
33.68983	89.10764		-0.007138541	
33.74393	89.13126		-0.005834255	
33.79804	89.15524		-0.004743265	
33.85215	89.17877		-0.003895944	
33.90626	89.20152		-0.003323146	
33.96037	89.22337		-0.003055442	
34.01447	89.24444		-0.003120786	
34.06858	89.26476		-0.003543386	
34.12269	89.28398		-0.004343181	
34.1768	89.30159		-0.005535468	
34.2309	89.31721		-0.007129909	
34.28501	89.3307		-0.00912902	
34.33912	89.34229		-0.01152683	
34.39323	89.35201		-0.01430888	
34.44733	89.35991		-0.01745291	
