T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00055	4715.187		-58.80226	
20.05466	4711.392		-58.8452	
20.10877	4707.608		-58.88827	
20.16287	4703.838		-58.93148	
20.21698	4700.083		-58.97482	
20.27109	4696.345		-59.0183	
20.3252	4692.624		-59.06189	
20.37931	4688.921		-59.1056	
20.43341	4685.237		-59.14942	
20.48752	4681.572		-59.19334	
20.54163	4677.923		-59.23735	
20.59574	4674.291		-59.28143	
20.64985	4670.668		-59.32559	
20.70395	4667.054		-59.3698	
20.75806	4663.439		-59.41405	
20.81217	4659.818		-59.45833	
20.86628	4656.182		-59.50262	
20.92038	4652.539		-59.54691	
20.97449	4649.314		-59.59119	
21.0286	4646.18		-59.63544	
21.08271	4643.13		-59.67965	
21.13682	4640.149		-59.7238	
21.19092	4637.224		-59.76788	
21.24503	4634.342		-59.81187	
21.29914	4631.489		-59.85578	
21.35325	4628.642		-59.8996	
21.40735	4625.777		-59.94334	
21.46146	4622.876		-59.98702	
21.51557	4619.924		-60.03064	
21.56968	4616.908		-60.07424	
21.62379	4613.824		-60.11787	
21.67789	4610.668		-60.16158	
21.732	4607.438		-60.20543	
21.78611	4604.132		-60.24949	
21.84022	4600.749		-60.29387	
21.89433	4597.295		-60.33864	
21.94843	4593.785		-60.38392	
22.00254	4590.226		-60.42983	
22.05665	4586.622		-60.47651	
22.11076	4582.977		-60.52411	
22.16486	4579.292		-60.57281	
22.21897	4575.572		-60.62282	
22.27308	4571.838		-60.67437	
22.32719	4568.12		-60.72777	
22.38129	4564.453		-60.78336	
22.4354	4560.857		-60.84162	
22.48951	4557.343		-60.9031	
22.54362	4553.913		-60.96841	
22.59773	4550.573		-61.03809	
22.65183	4547.325		-61.1185	
22.70594	4544.173		-61.19822	
22.76005	4541.114		-61.2767	
22.81416	4538.131		-61.35345	
22.86827	4535.195		-61.42802	
22.92237	4532.286		-61.50001	
22.97648	4529.377		-61.56902	
23.03059	4526.456		-61.63471	
23.0847	4523.509		-61.69675	
23.1388	4520.536		-61.75489	
23.19291	4517.538		-61.80891	
23.24702	4514.515		-61.8587	
23.30113	4511.458		-61.90425	
23.35524	4508.349		-61.94558	
23.40934	4505.178		-61.98277	
23.46345	4501.94		-62.01594	
23.51756	4498.639		-62.04519	
23.57167	4495.277		-62.07068	
23.62577	4491.857		-62.0926	
23.67988	4488.379		-62.11122	
23.73399	4484.835		-62.1268	
23.7881	4481.216		-62.13968	
23.84221	4477.521		-62.15017	
23.89631	4473.76		-62.15855	
23.95042	4469.962		-62.16507	
24.00453	4466.163		-62.16996	
24.05864	4462.397		-62.17337	
24.11275	4458.685		-62.17542	
24.16685	4455.028		-62.17617	
24.22096	4451.414		-62.17561	
24.27507	4447.84		-62.17368	
24.32918	4444.309		-62.17027	
24.38328	4440.823		-62.16526	
24.43739	4437.38		-62.15856	
24.4915	4433.979		-62.15008	
24.54561	4430.612		-62.13976	
24.59971	4427.276		-62.12754	
24.65382	4423.975		-62.1134	
24.70793	4420.713		-62.09733	
24.76204	4417.489		-62.07932	
24.81615	4414.296		-62.05939	
24.87025	4411.126		-62.03759	
24.92436	4407.964		-62.01395	
24.97847	4404.793		-61.98849	
25.03258	4401.594		-61.96122	
25.08669	4398.343		-61.93216	
25.14079	4395.028		-61.90141	
25.1949	4391.647		-61.86909	
25.24901	4388.208		-61.83543	
25.30312	4384.72		-61.80069	
25.35722	4381.201		-61.76516	
25.41133	4377.664		-61.72911	
25.46544	4374.125		-61.69282	
25.51955	4370.603		-61.65653	
25.57366	4367.112		-61.62047	
25.62776	4363.663		-61.58487	
25.68187	4360.255		-61.54998	
25.73598	4356.881		-61.51601	
25.79009	4353.526		-61.48311	
25.84419	4350.17		-61.45132	
