T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
19.99983	0.8690256		0.0002180964	
20.05382	0.8690237		0.0002086952	
20.10781	0.8690224		0.0001992874	
20.16179	0.8690217		0.0001898739	
20.21578	0.8690215		0.0001804546	
20.26977	0.869022		0.0001710306	
20.32375	0.8690229		0.0001616025	
20.37774	0.8690244		0.0001521712	
20.43173	0.8690263		0.000142738	
20.48571	0.8690286		0.0001333033	
20.5397	0.8690313		0.0001238685	
20.59369	0.8690343		0.0001144348	
20.64768	0.8690376		0.0001050035	
20.70166	0.869041		9.557617E-05	
20.75565	0.8690446		8.615361E-05	
20.80964	0.8690484		7.673758E-05	
20.86362	0.8690522		6.732957E-05	
20.91761	0.869056		5.793117E-05	
20.9716	0.8690599		4.854429E-05	
21.02559	0.8690638		3.916993E-05	
21.07957	0.8690677		2.981009E-05	
21.13356	0.8690717		2.046649E-05	
21.18755	0.8690758		1.114088E-05	
21.24153	0.8690799		1.835351E-06	
21.29552	0.8690843		-7.448968E-06	
21.34951	0.8690893		-1.670995E-05	
21.4035	0.8690956		-2.594578E-05	
21.45748	0.8691041		-3.515466E-05	
21.51147	0.8691163		-4.433445E-05	
21.56546	0.86913		-5.3484E-05	
21.61944	0.8691438		-6.260119E-05	
21.67343	0.8691577		-7.168428E-05	
21.72742	0.8691714		-8.073157E-05	
21.7814	0.8691847		-8.974112E-05	
21.83539	0.8691977		-9.871201E-05	
21.88938	0.8692103		-0.0001076425	
21.94337	0.8692225		-0.0001165313	
21.99735	0.869234		-0.0001253772	
22.05134	0.8692448		-0.0001341788	
22.10533	0.8692548		-0.0001429361	
22.15932	0.8692642		-0.0001516479	
22.2133	0.8692726		-0.000160314	
22.26729	0.8692798		-0.0001689343	
22.32128	0.8692855		-0.0001775086	
22.37526	0.8692894		-0.000186038	
22.42925	0.8692914		-0.000194523	
22.48324	0.8692911		-0.0002029647	
22.53723	0.8692881		-0.0002113647	
22.59121	0.8692819		-0.0002197247	
22.6452	0.8692721		-0.0002280477	
22.69919	0.8692585		-0.0002363365	
22.75317	0.8692411		-0.0002445946	
22.80716	0.86922		-0.0002528262	
22.86115	0.8691958		-0.0002610359	
22.91513	0.8691689		-0.00026923	
22.96912	0.8691397		-0.000277415	
23.02311	0.8691087		-0.0002855983	
23.0771	0.8690761		-0.0002937889	
23.13108	0.8690423		-0.0003019966	
23.18507	0.8690076		-0.0003102337	
23.23906	0.8689722		-0.0003185135	
23.29305	0.8689361		-0.0003268513	
23.34703	0.8688995		-0.0003352649	
23.40102	0.8688624		-0.0003437735	
23.45501	0.8688248		-0.0003523996	
23.50899	0.8687869		-0.0003611657	
23.56298	0.8687491		-0.0003700952	
23.61697	0.8687114		-0.0003792091	
23.67095	0.868674		-0.000388523	
23.72494	0.8686369		-0.000398044	
23.77893	0.8686		-0.0004057315	
23.83292	0.868563		-0.0004134631	
23.8869	0.8685256		-0.0004212391	
23.94089	0.8684877		-0.0004290578	
23.99488	0.8684492		-0.0004369166	
24.04886	0.8684098		-0.0004448096	
24.10285	0.8683695		-0.000452729	
24.15684	0.8683286		-0.0004606651	
24.21083	0.868287		-0.0004686064	
24.26481	0.8682449		-0.0004765393	
24.3188	0.8682028		-0.0004844505	
24.37279	0.8681607		-0.0004923249	
24.42677	0.8681189		-0.0005001476	
24.48076	0.8680775		-0.000507904	
24.53475	0.868037		-0.0005155795	
24.58874	0.8679984		-0.0005231607	
24.64272	0.8679622		-0.0005306341	
24.69671	0.8679291		-0.0005379866	
24.7507	0.8678994		-0.0005452068	
24.80468	0.8678731		-0.0005522833	
24.85867	0.8678502		-0.0005592068	
24.91266	0.86783		-0.0005659674	
24.96665	0.867812		-0.0005725563	
25.02063	0.8677952		-0.0005789654	
25.07462	0.867779		-0.0005851867	
25.12861	0.8677629		-0.000591214	
25.18259	0.8677467		-0.0005970412	
25.23658	0.8677303		-0.0006026636	
25.29057	0.8677133		-0.0006080778	
25.34455	0.8676957		-0.0006132815	
25.39854	0.8676771		-0.000618275	
25.45253	0.8676573		-0.0006230595	
25.50652	0.8676363		-0.0006276385	
25.5605	0.8676143		-0.0006320168	
25.61449	0.8675911		-0.0006362004	
25.66848	0.8675671		-0.0006401971	
25.72247	0.8675424		-0.0006440152	
25.77645	0.8675174		-0.0006476642	
25.83044	0.8674921		-0.0006511542	
25.88443	0.8674664		-0.0006544954	
25.93841	0.86744		-0.0006576982	
25.9924	0.8674123		-0.0006607725	
26.04639	0.8673832		-0.0006637278	
26.10038	0.8673528		-0.0006665731	
26.15436	0.8673213		-0.0006693167	
26.20835	0.8672891		-0.0006719667	
26.26234	0.8672561		-0.0006745308	
26.31632	0.8672225		-0.0006770166	
26.37031	0.8671884		-0.0006794317	
26.4243	0.8671536		-0.0006817841	
26.47828	0.8671181		-0.0006840822	
26.53227	0.8670819		-0.0006863341	
26.58626	0.8670449		-0.0006885481	
26.64025	0.8670069		-0.000690733	
26.69423	0.8669678		-0.0006928981	
26.74822	0.8669273		-0.0006950531	
26.80221	0.8668853		-0.0006972084	
26.8562	0.8668414		-0.0006993742	
26.91018	0.8667954		-0.0007015612	
