T[°C]	Scattering [mAU]	S.D.
19.99983	95.91933	
19.9999	95.72097	
20.00316	95.89024	
20.00546	95.96793	
20.01859	95.9428	
20.02365	95.81129	
20.0452	96.36679	
20.05174	95.80486	
20.0799	96.14358	
20.08828	95.77531	
20.12251	95.57175	
20.13281	95.70757	
20.1726	95.53583	
20.18394	95.70097	
20.23122	95.76731	
20.24482	95.69241	
20.29627	95.62209	
20.3126	95.63822	
20.37058	95.68043	
20.38704	95.56307	
20.4507	95.30788	
20.46879	95.60863	
20.53478	95.48149	
20.55272	95.76434	
20.62677	95.35857	
20.64731	95.61553	
20.72315	95.63653	
20.74436	95.29278	
20.82239	95.56033	
20.84341	95.40929	
20.92566	95.53419	
20.9485	95.46683	
21.03259	94.8505	
21.05505	95.40385	
21.14065	95.22757	
21.16424	95.45113	
21.25003	95.28388	
21.27277	95.44553	
21.35899	95.65065	
21.38275	95.6049	
21.47118	95.14626	
21.49459	95.85059	
21.58103	95.92872	
21.60364	95.6785	
21.68849	95.81872	
21.71212	95.79317	
21.7979	95.64555	
21.82088	95.8455	
21.90804	95.67358	
21.9308	95.58356	
22.01782	95.73536	
22.04121	95.52798	
22.1259	95.81691	
22.15083	95.32227	
22.2351	95.60226	
22.25876	95.76875	
22.34403	95.65244	
22.36755	95.81164	
22.45558	95.59445	
22.47876	95.76576	
22.56503	95.49873	
22.58799	95.98141	
22.67339	95.94971	
22.69674	95.81887	
22.78401	96.0749	
22.8075	95.97504	
22.89198	95.72639	
22.9151	95.35439	
23.00323	95.58236	
23.02754	95.37646	
23.11257	95.31534	
23.13561	95.51013	
23.22029	95.56062	
23.2432	95.8587	
23.33041	95.94404	
23.35346	95.66896	
23.4402	96.00362	
23.46362	95.52281	
23.55128	95.77073	
23.57434	95.57368	
23.65831	95.30357	
23.68148	95.81345	
23.76953	95.28343	
23.79236	95.80733	
23.87708	95.44332	
23.89998	95.13946	
23.98582	95.54633	
24.00959	95.24607	
24.09733	95.338	
24.12031	95.38252	
24.20537	94.95379	
24.22838	95.46	
24.31593	95.03262	
24.33884	95.26466	
24.42617	95.03439	
24.44933	95.21364	
24.53533	95.26802	
24.55807	95.40717	
24.64441	95.20892	
24.66812	95.49243	
24.75364	95.52167	
24.77775	95.39146	
24.86404	94.99609	
24.88678	95.06999	
24.97322	95.4875	
24.99652	95.24533	
25.08208	95.12598	
25.10566	95.01642	
25.19358	95.23636	
25.21636	95.49316	
25.30037	95.21155	
25.32462	95.67435	
25.41117	95.82274	
25.4349	95.3161	
25.52256	95.88959	
25.54593	95.33421	
25.63051	95.33252	
25.65329	95.23655	
25.73952	95.50375	
25.76288	95.67743	
25.8494	95.60709	
25.87329	95.46454	
25.95835	95.5294	
25.98133	94.99221	
26.06819	95.23541	
26.09165	95.368	
26.17678	95.31017	
26.20002	95.36584	
26.2868	95.13739	
26.31065	95.5277	
26.39693	95.13515	
26.41924	95.54016	
26.5064	95.45	
26.52946	95.68936	
26.61675	95.59809	
26.63963	95.39034	
26.72456	95.51642	
26.74704	95.35606	
26.83249	95.28087	
26.8564	95.42163	
26.9458	95.20134	
26.96897	95.23544	
27.05309	95.41026	
27.07639	95.33808	
27.16199	95.02006	
27.18508	94.90741	
27.27415	95.06739	
27.29742	95.09298	
27.38068	95.21912	
27.40662	95.33157	
27.49146	95.17593	
27.51485	95.2164	
27.6011	95.25111	
27.62455	95.10169	
27.71089	95.0183	
27.73453	94.95647	
27.81955	95.07278	
27.84283	95.43266	
27.93056	94.96767	
27.95373	94.8709	
28.03907	95.21644	
28.06218	94.67757	
28.15152	95.06966	
28.17517	94.99876	
28.25987	94.81348	
28.28215	94.90486	
28.36717	94.6442	
28.3907	94.84203	
28.47816	94.752	
28.50151	94.78325	
28.58701	94.67681	
28.60963	94.82686	
28.69611	94.98981	
28.71927	94.93224	
28.80605	95.18939	
28.82887	95.03346	
28.91431	94.98481	
28.93753	95.28631	
29.02408	95.26948	
29.04775	95.36472	
29.13502	95.4223	
29.15774	94.82233	
29.24293	95.23004	
29.26635	95.13314	
29.35209	95.04434	
29.3754	94.99944	
29.46232	94.70348	
29.48537	95.2383	
29.57179	94.89703	
29.59523	95.04524	
29.6814	95.25565	
29.70435	95.00309	
29.78924	95.39502	
29.81239	95.28511	
29.89912	95.31196	
29.92221	95.15432	
30.00941	95.32311	
30.03231	95.0816	
30.11783	95.14125	
30.14067	95.14304	
30.22798	95.21056	
30.25125	95.09364	
30.33682	95.11626	
30.35983	94.97881	
30.44585	94.7436	
30.46934	94.95992	
30.55597	94.92763	
30.57924	95.25269	
30.66593	95.16707	
30.68924	95.21519	
30.77555	95.11359	
30.79875	95.272	
30.88488	95.19596	
30.90802	94.99918	
30.99552	95.00277	
31.01894	95.00054	
31.10313	95.4959	
31.12666	94.99983	
31.21317	95.22263	
31.2362	94.81995	
31.3224	94.63226	
31.34524	94.62404	
31.43165	94.40162	
31.45448	94.93114	
31.54056	94.35352	
31.56316	94.89825	
31.65088	94.52251	
31.67421	94.91066	
31.76033	94.89049	
31.78379	94.51788	
31.87032	94.86389	
31.89345	94.56984	
31.9802	95.27554	
32.00306	94.76434	
32.0879	94.98985	
32.11177	94.82857	
32.19885	94.40324	
32.22164	94.71345	
32.30797	95.07286	
32.33088	94.52567	
32.41724	94.87194	
32.44125	94.66109	
32.52636	94.40997	
32.54964	94.86761	
32.63614	94.6273	
32.65897	95.05245	
32.74508	95.05828	
32.76823	94.95802	
32.85529	94.98059	
32.87938	95.0358	
32.96538	95.20292	
32.98944	95.30098	
33.07376	95.10854	
33.09659	95.25214	
33.18333	94.92533	
33.20721	95.14449	
33.29441	94.88154	
33.31745	94.70364	
33.40229	94.84139	
33.42514	94.65596	
33.51202	94.85667	
