T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
19.99983	95.77891		0.03420758	
20.05382	95.75578		0.03418257	
20.10781	95.7328		0.03406474	
20.16179	95.70993		0.033852	
20.21578	95.68713		0.03354254	
20.26977	95.66442		0.03313494	
20.32375	95.64178		0.03262815	
20.37774	95.61923		0.03202147	
20.43173	95.59677		0.03131464	
20.48571	95.57441		0.03050773	
20.5397	95.55222		0.02960127	
20.59369	95.53029		0.02859624	
20.64768	95.50877		0.02749405	
20.70166	95.48789		0.02629662	
20.75565	95.46809		0.02500623	
20.80964	95.45007		0.02362578	
20.86362	95.44131		0.02215864	
20.91761	95.43668		0.0206087	
20.9716	95.43627		0.01898035	
21.02559	95.43978		0.01727814	
21.07957	95.44654		0.01550707	
21.13356	95.45608		0.01367233	
21.18755	95.46796		0.01177929	
21.24153	95.48187		0.009833517	
21.29552	95.49771		0.007840484	
21.34951	95.51524		0.005805947	
21.4035	95.53412		0.003735672	
21.45748	95.5535		0.001635532	
21.51147	95.57253		-0.0004884086	
21.56546	95.59087		-0.002630229	
21.61944	95.60844		-0.004783753	
21.67343	95.62481		-0.006942914	
21.72742	95.63939		-0.009101706	
21.7814	95.6516		-0.01125417	
21.83539	95.66135		-0.01339478	
21.88938	95.6694		-0.01551817	
21.94337	95.67628		-0.01761968	
21.99735	95.68242		-0.01969553	
22.05134	95.68829		-0.02174332	
22.10533	95.69435		-0.02376317	
22.15932	95.70053		-0.02575875	
22.2133	95.70609		-0.02773975	
22.26729	95.71067		-0.02972539	
22.32128	95.71413		-0.03174995	
22.37526	95.71576		-0.0338711	
22.42925	95.71507		-0.0361797	
22.48324	95.71233		-0.03880996	
22.53723	95.70844		-0.04193957	
22.59121	95.70454		-0.0457589	
22.6452	95.70158		-0.05054227	
22.69919	95.69995		-0.0552352	
22.75317	95.69952		-0.05980755	
22.80716	95.69977		-0.06423319	
22.86115	95.69978		-0.06848975	
22.91513	95.69836		-0.07255873	
22.96912	95.6946		-0.07642432	
23.02311	95.68836		-0.08007327	
23.0771	95.67973		-0.08349394	
23.13108	95.66894		-0.08667501	
23.18507	95.65634		-0.08960547	
23.23906	95.64252		-0.09227405	
23.29305	95.6285		-0.09466977	
23.34703	95.61519		-0.0967822	
23.40102	95.6032		-0.0986024	
23.45501	95.59217		-0.1001247	
23.50899	95.58117		-0.1013475	
23.56298	95.56912		-0.1022738	
23.61697	95.55455		-0.1029097	
23.67095	95.53614		-0.1032651	
23.72494	95.5133		-0.1033517	
23.77893	95.4866		-0.1031821	
23.83292	95.45722		-0.1027694	
23.8869	95.4268		-0.1021272	
23.94089	95.39706		-0.1012697	
23.99488	95.36977		-0.1002123	
24.04886	95.34631		-0.09897245	
24.10285	95.32683		-0.097569	
24.15684	95.31055		-0.09602101	
24.21083	95.29671		-0.09434674	
24.26481	95.2849		-0.09256294	
24.3188	95.27479		-0.09068485	
24.37279	95.266		-0.08872753	
24.42677	95.25824		-0.08670624	
24.48076	95.25168		-0.08463576	
24.53475	95.24677		-0.08252956	
24.58874	95.24393		-0.08039963	
24.64272	95.24399		-0.07825718	
