T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.0008	93.646		-0.08126271	
20.05476	93.62732		-0.08147854	
20.10871	93.60913		-0.08174192	
20.16266	93.5915		-0.08205348	
20.21661	93.57452		-0.08241361	
20.27056	93.55826		-0.08282249	
20.32452	93.54282		-0.08328005	
20.37847	93.52825		-0.08378588	
20.43242	93.51455		-0.08433938	
20.48637	93.5016		-0.08493966	
20.54032	93.48922		-0.0855855	
20.59427	93.47713		-0.08627542	
20.64823	93.46503		-0.08700766	
20.70218	93.45242		-0.08778008	
20.75613	93.43878		-0.08859027	
20.81008	93.42451		-0.08943548	
20.86403	93.41876		-0.09031264	
20.91799	93.41334		-0.09121824	
20.97194	93.40902		-0.09214857	
21.02589	93.40659		-0.09309959	
21.07984	93.4068		-0.0940669	
21.13379	93.4098		-0.09504604	
21.18774	93.41492		-0.09603228	
21.2417	93.42097		-0.09702092	
21.29565	93.4273		-0.09800705	
21.3496	93.43343		-0.09898604	
21.40355	93.43875		-0.09995334	
21.4575	93.44224		-0.1009044	
21.51146	93.44346		-0.1018349	
21.56541	93.44289		-0.1027406	
21.61936	93.44131		-0.1036172	
21.67331	93.43961		-0.104461	
21.72726	93.43848		-0.1052681	
21.78122	93.43835		-0.1060353	
21.83517	93.44002		-0.1067594	
21.88912	93.44432		-0.1074379	
21.94307	93.45131		-0.1080693	
21.99702	93.46011		-0.1086527	
22.05097	93.46947		-0.1091884	
22.10493	93.47774		-0.1096789	
22.15888	93.4829		-0.110129	
22.21283	93.48347		-0.1105476	
22.26678	93.47984		-0.1109499	
22.32073	93.4732		-0.1113603	
22.37469	93.46456		-0.1118162	
22.42864	93.45474		-0.1123736	
22.48259	93.44416		-0.11311	
22.53654	93.43288		-0.1141234	
22.59049	93.42093		-0.1155161	
22.64444	93.40802		-0.1159612	
22.6984	93.3938		-0.1163419	
22.75235	93.37817		-0.1166564	
22.8063	93.36115		-0.1169017	
22.86025	93.34286		-0.1170727	
22.9142	93.32415		-0.1171636	
22.96815	93.30599		-0.1171671	
23.02211	93.28898		-0.1170755	
23.07606	93.27302		-0.1168807	
23.13001	93.25782		-0.116573	
23.18396	93.24336		-0.1161409	
23.23792	93.22952		-0.1155713	
23.29187	93.21646		-0.114849	
23.34582	93.20444		-0.1139597	
23.39977	93.19331		-0.1128911	
23.45372	93.18243		-0.1116354	
23.50767	93.17117		-0.1101879	
23.56162	93.15923		-0.1085482	
23.61558	93.14642		-0.1067204	
23.66953	93.13289		-0.1047122	
23.72348	93.11922		-0.1025359	
23.77743	93.10567		-0.1002082	
23.83138	93.09238		-0.09774932	
23.88534	93.07969		-0.09518094	
23.93929	93.06789		-0.09252509	
23.99324	93.05743		-0.08980338	
24.04719	93.04917		-0.08703728	
24.10114	93.04387		-0.08425049	
24.1551	93.0421		-0.08146869	
24.20905	93.04362		-0.07871994	
24.263	93.04756		-0.07603335	
24.31695	93.05263		-0.07343796	
24.3709	93.05753		-0.07096117	
24.42485	93.06173		-0.06862701	
24.47881	93.06501		-0.06645485	
24.53276	93.06761		-0.06445838	
24.58671	93.07049		-0.06264779	
24.64066	93.07415		-0.06102901	
24.69461	93.07854		-0.0596038	
24.74857	93.08356		-0.05837158	
