T[°C]	350nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00046	2791.591		-37.66428	
20.05441	2789.533		-37.6954	
20.10835	2787.476		-37.72651	
20.1623	2785.42		-37.7576	
20.21625	2783.364		-37.78868	
20.2702	2781.309		-37.81976	
20.32415	2779.255		-37.85081	
20.3781	2777.203		-37.88186	
20.43205	2775.152		-37.91289	
20.486	2773.104		-37.94391	
20.53995	2771.059		-37.97491	
20.59389	2769.017		-38.0059	
20.64784	2766.978		-38.03688	
20.70179	2764.94		-38.06784	
20.75574	2762.904		-38.0988	
20.80969	2760.867		-38.12975	
20.86364	2758.827		-38.1607	
20.91759	2756.783		-38.19165	
20.97154	2754.73		-38.2226	
21.02549	2752.677		-38.25357	
21.07944	2750.621		-38.28455	
21.13338	2748.559		-38.31556	
21.18733	2746.492		-38.34659	
21.24128	2744.428		-38.37767	
21.29523	2742.369		-38.4088	
21.34918	2740.313		-38.43998	
21.40313	2738.262		-38.47122	
21.45708	2736.211		-38.50253	
21.51103	2734.149		-38.53392	
21.56498	2732.065		-38.56539	
21.61892	2729.954		-38.59694	
21.67287	2727.812		-38.62857	
21.72682	2725.636		-38.66029	
21.78077	2723.435		-38.69209	
21.83472	2721.221		-38.72396	
21.88867	2719.008		-38.75591	
21.94262	2716.808		-38.78793	
21.99656	2714.63		-38.82	
22.05051	2712.479		-38.85212	
22.10446	2710.355		-38.88425	
22.15841	2708.254		-38.91639	
22.21236	2706.174		-38.94849	
22.26631	2704.11		-38.98051	
22.32026	2702.059		-39.01241	
22.37421	2700.018		-39.0441	
22.42816	2697.983		-39.07549	
22.48211	2695.959		-39.10643	
22.53605	2693.953		-39.13674	
22.59	2691.966		-39.16616	
22.64395	2689.994		-39.18195	
22.6979	2688.029		-39.19503	
22.75185	2686.057		-39.20546	
22.8058	2684.063		-39.21331	
22.85975	2682.039		-39.21872	
22.9137	2679.98		-39.22186	
22.96765	2677.891		-39.22294	
23.0216	2675.781		-39.22227	
23.07554	2673.655		-39.22019	
23.12949	2671.513		-39.21707	
23.18344	2669.359		-39.21332	
23.23739	2667.187		-39.20937	
23.29134	2664.996		-39.20565	
23.34529	2662.787		-39.20253	
23.39924	2660.558		-39.20036	
23.45319	2658.305		-39.19939	
23.50713	2656.027		-39.19982	
23.56108	2653.725		-39.20177	
23.61503	2651.403		-39.20529	
23.66898	2649.066		-39.21033	
23.72293	2646.723		-39.21682	
23.77688	2644.39		-39.22461	
23.83083	2642.076		-39.23354	
23.88478	2639.796		-39.24344	
23.93872	2637.562		-39.25412	
23.99267	2635.389		-39.26543	
24.04662	2633.286		-39.27719	
24.10057	2631.248		-39.28927	
24.15452	2629.265		-39.30152	
24.20847	2627.321		-39.31379	
24.26242	2625.392		-39.32594	
24.31637	2623.456		-39.33777	
24.37032	2621.49		-39.34908	
24.42426	2619.482		-39.35958	
24.47821	2617.43		-39.36905	
24.53216	2615.34		-39.37719	
24.58611	2613.232		-39.38378	
24.64006	2611.124		-39.38858	
24.69401	2609.029		-39.39141	
