T[°C]	Ratio 350nm / 330nm	S.D.
20.00046	0.8768293	
20.00085	0.8780751	
20.00483	0.8799012	
20.00875	0.8755135	
20.01901	0.8785165	
20.02705	0.8774562	
20.04386	0.8765289	
20.05507	0.8795809	
20.07842	0.8778393	
20.09276	0.8788177	
20.12053	0.8790038	
20.13784	0.8752549	
20.1705	0.8775685	
20.19082	0.8778067	
20.22817	0.878635	
20.25157	0.87506	
20.29487	0.8772978	
20.32174	0.8787083	
20.36735	0.8764765	
20.39586	0.8774615	
20.44655	0.8767093	
20.47675	0.8764019	
20.53242	0.8809653	
20.56508	0.8769027	
20.6232	0.8771958	
20.65818	0.8799421	
20.71861	0.878874	
20.75436	0.8741568	
20.81835	0.8758967	
20.85498	0.8741488	
20.92135	0.87802	
20.96044	0.8769148	
21.02849	0.8766325	
21.06809	0.8789626	
21.13565	0.8769751	
21.1748	0.8772224	
21.24414	0.8768223	
21.28482	0.8747664	
21.35318	0.8802764	
21.39328	0.8785082	
21.46479	0.8772627	
21.50462	0.8764595	
21.57499	0.8765843	
21.61353	0.8793597	
21.68159	0.8761051	
21.7216	0.8774247	
21.79319	0.8760541	
21.83307	0.8758994	
21.90186	0.8796559	
21.94217	0.8754024	
22.01188	0.876351	
22.0525	0.8773496	
22.12286	0.8775785	
22.16263	0.8721867	
22.23067	0.8759202	
22.27037	0.875701	
22.3398	0.8757733	
22.3799	0.8747845	
22.44998	0.8750916	
22.49003	0.8790759	
22.55939	0.8754509	
22.59871	0.8759413	
22.6693	0.877773	
22.70913	0.8773821	
22.77847	0.8761386	
22.81912	0.8788393	
22.88931	0.8745759	
22.92868	0.8766109	
22.99716	0.876937	
23.03759	0.8752239	
23.10678	0.8785906	
23.14587	0.8768237	
23.21374	0.8778841	
23.2541	0.8801759	
23.32587	0.8753614	
23.3664	0.8777454	
23.43721	0.8744456	
23.47646	0.8759325	
23.54484	0.8779503	
23.58518	0.8756254	
23.65396	0.8767306	
23.69397	0.8756356	
23.76497	0.8763665	
23.80498	0.8758173	
23.874	0.8768085	
23.91356	0.8762846	
23.98334	0.8747309	
24.02382	0.8746489	
24.09325	0.8750126	
24.13261	0.8754113	
24.20231	0.8742226	
24.24326	0.876097	
24.31339	0.8749027	
24.35245	0.8749479	
24.42029	0.8754808	
24.46069	0.8753281	
24.52996	0.8761739	
24.5699	0.8752928	
24.64113	0.8751365	
24.68098	0.8741452	
24.74871	0.8742964	
24.78958	0.8747346	
24.86055	0.8757592	
24.90019	0.8775626	
24.96911	0.8711137	
25.00789	0.8728315	
25.07732	0.8750406	
25.11851	0.8754268	
25.18932	0.8720229	
25.22952	0.8755777	
25.29854	0.8755888	
25.33844	0.8744848	
25.40694	0.8766209	
25.44646	0.8766645	
25.51646	0.874899	
25.55663	0.8790799	
25.62568	0.8737986	
25.66572	0.8737061	
25.73551	0.8763186	
25.77527	0.8771669	
25.84324	0.8732716	
25.88306	0.8717733	
25.95439	0.8705401	
25.99622	0.8735509	
26.06429	0.87262	
26.10446	0.872494	
26.17207	0.8758906	
26.21161	0.8754831	
26.28227	0.8749046	
26.32341	0.8728366	
26.39368	0.8715904	
26.43246	0.8725419	
26.50086	0.8745018	
26.54062	0.874733	
26.61081	0.8751941	
26.65125	0.8721732	
26.72308	0.8769492	
26.76292	0.8739468	
26.82854	0.8722854	
26.86813	0.8768134	
26.93991	0.8727399	
26.98029	0.8733397	
27.05001	0.8727421	
27.08991	0.8745251	
27.15898	0.8742846	
27.19995	0.8761942	
27.26844	0.8698815	
27.30824	0.8736353	
27.37817	0.8725118	
27.41824	0.8713284	
27.48704	0.8747993	
27.52748	0.8703353	
27.59607	0.8756059	
27.63533	0.8703583	
27.70614	0.8731317	
27.7459	0.8735886	
27.81403	0.8743892	
27.85387	0.8714194	
27.92476	0.8718492	
27.96471	0.8736669	
28.03317	0.8744191	
28.07457	0.8754835	
28.14623	0.8733133	
28.18542	0.8729994	
28.25246	0.8690857	
28.29194	0.8738871	
28.36218	0.8753984	
28.4024	0.8726775	
28.47307	0.8732367	
28.51345	0.8731189	
28.58258	0.8751361	
28.62234	0.8709015	
28.69086	0.8726375	
28.73013	0.8711614	
28.80065	0.8723222	
28.84176	0.8726214	
28.91063	0.8738764	
28.94957	0.8706169	
29.0197	0.8715485	
29.06082	0.8730707	
29.13046	0.8745781	
29.1703	0.8698738	
29.23927	0.8705612	
29.27908	0.872305	
29.34711	0.8734739	
29.38775	0.8778319	
29.45764	0.8708519	
29.49795	0.8741606	
29.56652	0.8736134	
29.60613	0.8724321	
29.67598	0.8720274	
29.71672	0.8708045	
29.78582	0.8706744	
29.82535	0.8700324	
29.89592	0.8681275	
29.9358	0.8729229	
30.00463	0.8701961	
30.04461	0.872156	
30.11402	0.8704834	
30.15402	0.8686566	
30.22249	0.8697332	
30.26146	0.873831	
30.33169	0.8736229	
30.37429	0.8698997	
30.44283	0.8692306	
30.48343	0.8686484	
30.55198	0.8742996	
30.5912	0.8701909	
30.66223	0.8759465	
30.70276	0.8723571	
30.7721	0.8717208	
30.81133	0.8695803	
30.88137	0.8702852	
30.92139	0.8741542	
30.98898	0.8728821	
31.03012	0.8676385	
31.09899	0.8720868	
31.13836	0.8692151	
31.2094	0.8724762	
31.24998	0.8719723	
31.31839	0.8678827	
31.35889	0.8690587	
31.42819	0.8674756	
31.46804	0.8701035	
31.5365	0.8727081	
31.57626	0.8719206	
31.64719	0.8673448	
31.68775	0.8698257	
31.75549	0.868377	
31.79619	0.8692138	
31.86558	0.8663597	
31.90528	0.868986	
31.97621	0.8679507	
32.01603	0.872287	
32.08438	0.8715572	
32.12453	0.8665459	
32.19342	0.8691369	
32.23359	0.869358	
32.30264	0.867392	
32.34354	0.869887	
32.413	0.8683916	
32.45231	0.8688715	
32.5226	0.8684171	
32.56179	0.8673537	
32.63234	0.8691307	
32.67214	0.8683244	
32.73989	0.8679957	
32.77996	0.867806	
32.85012	0.868248	
32.89024	0.8686892	
32.96134	0.8673034	
33.00124	0.8693716	
33.07017	0.8705201	
33.10968	0.8658398	
33.17663	0.8679764	
33.21707	0.8687332	
33.2888	0.8684534	
33.32993	0.8692334	
33.39787	0.8689308	
33.4381	0.8692073	
33.50904	0.8678856	
33.54765	0.8671204	
33.61523	0.8693116	
33.65675	0.867193	
33.72706	0.866924	
33.76628	0.8676096	
33.83553	0.8655494	
33.87647	0.8692394	
33.94575	0.8685226	
33.98534	0.8708355	
34.05486	0.8674467	
34.09483	0.8678678	
34.16387	0.8698964	
34.20384	0.8682575	
34.27302	0.8684087	
34.31324	0.86538	
34.38385	0.8672336	
34.42303	0.8640516	
34.49298	0.8667749	
34.53175	0.8648248	
34.60097	0.8667395	
34.64127	0.8648689	
34.71216	0.8696496	
34.75261	0.8651146	
34.82027	0.8642575	
34.862	0.8662364	
34.93008	0.86844	
34.96961	0.8679411	
35.04005	0.8689092	
35.08059	0.8684072	
35.14875	0.8650317	
35.18929	0.8673339	
35.25721	0.8678709	
35.29663	0.8652217	
35.36966	0.8660128	
35.40941	0.868066	
35.47657	0.8636489	
35.51633	0.8644307	
35.58655	0.8661773	
35.6269	0.8665731	
35.69573	0.867143	
35.73567	0.8645855	
35.80548	0.8638133	
35.84536	0.865917	
35.91495	0.8684663	
35.95441	0.861361	
36.02482	0.8650005	
36.06601	0.8658738	
36.1349	0.8633832	
36.17384	0.8674621	
36.2436	0.8663796	
36.28308	0.8624467	
36.35186	0.8639737	
36.39205	0.8662128	
36.46207	0.865446	
36.50219	0.8661395	
36.57147	0.8653231	
36.61263	0.866346	
36.6829	0.8612853	
36.72133	0.8646936	
36.79033	0.8673074	
36.831	0.8644021	
36.90027	0.8634546	
36.93912	0.8630705	
37.00845	0.8631597	
37.04928	0.8620887	
37.11926	0.8653054	
37.15916	0.8637801	
37.22811	0.8643929	
37.26769	0.8645237	
37.33715	0.8659985	
37.37768	0.8637196	
37.44663	0.8653144	
37.48697	0.8594094	
37.55762	0.8623005	
37.59786	0.8675374	
37.66624	0.8609343	
37.70765	0.8661743	
37.77541	0.8639787	
37.81531	0.8610418	
37.88578	0.859037	
37.92575	0.8622254	
37.99526	0.8619167	
38.03606	0.8651162	
38.10402	0.8660379	
38.14322	0.8637835	
38.21252	0.8626924	
38.2534	0.8635345	
38.32274	0.8611544	
38.3624	0.8614194	
38.43267	0.8627095	
38.47299	0.8635189	
38.54066	0.8590299	
38.58259	0.8649262	
38.65032	0.8612621	
38.69239	0.864841	
38.75945	0.8609777	
38.7988	0.8617635	
38.86945	0.8627385	
38.90986	0.8652912	
38.97998	0.8627681	
39.02022	0.8605213	
39.08884	0.8672046	
39.12952	0.8617666	
39.19986	0.8603419	
39.23911	0.8584386	
39.30857	0.8612437	
39.34924	0.859118	
39.41902	0.8620383	
39.45848	0.8624498	
39.52797	0.8648252	
39.56716	0.8589469	
39.63838	0.8594743	
39.67776	0.8625097	
39.74671	0.8575326	
39.78611	0.8631964	
39.85497	0.8564762	
39.89486	0.8611624	
39.9653	0.8605708	
40.00577	0.8595921	
40.07613	0.8590975	
40.11581	0.8580725	
40.18473	0.863045	
40.22377	0.8572376	
40.29222	0.8580478	
40.33417	0.8594275	
40.40388	0.8598561	
40.44497	0.8554247	
40.51431	0.8620815	
40.55437	0.858197	
40.62302	0.8602139	
40.6632	0.859261	
40.73357	0.8570822	
40.7738	0.8581262	
40.842	0.8576537	
40.88213	0.8561857	
40.95156	0.8592983	
40.9921	0.8587359	
41.06255	0.8579834	
41.10206	0.8597261	
41.16911	0.8591973	
41.214	0.8578212	
41.28317	0.8584719	
41.32533	0.8588832	
41.39311	0.8599113	
41.43305	0.8594869	
41.50372	0.8575187	
41.54354	0.8619322	
41.61285	0.8590674	
41.6525	0.8575663	
41.7209	0.8618315	
41.76147	0.856724	
41.83266	0.8571504	
41.87172	0.8571219	
41.93987	0.8566861	
41.98003	0.8570516	
42.04976	0.8604079	
42.08934	0.8569791	
42.16046	0.8596851	
42.20103	0.855115	
42.27021	0.855288	
42.30972	0.8613663	
42.37831	0.8603063	
42.41761	0.8558443	
42.48707	0.8583369	
42.52863	0.8580773	
42.59892	0.8537315	
42.63839	0.8552359	
42.70604	0.8567775	
42.74681	0.8571881	
42.8165	0.8589897	
42.85799	0.8542584	
42.92742	0.8540418	
42.96758	0.8525861	
43.03558	0.854923	
43.07601	0.8543985	
43.14322	0.8561641	
43.18413	0.8562111	
43.255	0.8528163	
43.29563	0.8562756	
43.36415	0.8535072	
43.4032	0.8554665	
43.47266	0.8531778	
43.51263	0.8574988	
43.5828	0.8559104	
43.62292	0.8578426	
43.69328	0.8537259	
43.7333	0.8541423	
43.80193	0.8543308	
43.84138	0.8549562	
43.90971	0.8542151	
43.94922	0.8568779	
44.01959	0.8511392	
44.0601	0.8557124	
44.13	0.8591659	
44.17014	0.8584272	
44.2397	0.8551068	
44.27928	0.8536574	
44.34781	0.8522553	
44.38817	0.8563489	
44.45717	0.8508008	
44.49903	0.8526367	
44.56869	0.8541463	
44.60778	0.855909	
44.67624	0.8546572	
44.71561	0.854395	
44.78668	0.8539441	
44.82565	0.8564798	
44.89587	0.8538509	
44.93606	0.8526686	
45.00608	0.8538248	
45.04603	0.8538982	
45.11474	0.852474	
45.1549	0.8551292	
45.22281	0.8513933	
45.26359	0.8502164	
45.33439	0.8523411	
45.37444	0.8491225	
45.4449	0.8521197	
45.48746	0.8520048	
45.55701	0.856514	
45.59679	0.8527235	
45.66549	0.8524372	
45.70665	0.8549146	
45.77623	0.851914	
45.81565	0.8513651	
45.88499	0.8519983	
45.92459	0.8529037	
45.99243	0.8516269	
46.03368	0.8515696	
46.10432	0.8479297	
46.14351	0.8507105	
46.21185	0.8529899	
46.25186	0.846705	
46.32188	0.8519725	
46.3629	0.8518757	
46.43298	0.8543388	
46.47201	0.8504724	
46.54111	0.8494799	
46.5811	0.853444	
46.65026	0.8457684	
46.69089	0.8507177	
46.76027	0.8486462	
46.79984	0.8543771	
46.86855	0.8524209	
46.90954	0.8501778	
46.97922	0.8491289	
47.01875	0.8517436	
47.08703	0.852135	
47.12756	0.8507427	
47.19868	0.8476491	
47.23816	0.8493976	
47.30728	0.8517295	
47.34731	0.8491849	
47.41607	0.8512024	
47.45599	0.844651	
47.52793	0.8480781	
47.56748	0.8504062	
47.63486	0.8493269	
47.67431	0.8465	
47.74459	0.8478185	
47.78554	0.8481841	
47.85511	0.8478809	
47.89536	0.8455756	
47.96394	0.8485235	
48.0043	0.8454695	
48.07398	0.8462852	
48.11423	0.8474052	
48.18561	0.8431759	
48.22576	0.847144	
48.29135	0.8510684	
48.33285	0.8450696	
48.40177	0.8489168	
