T[°C]	330nm [counts / mm]	S.D.
20.00043	3270.681	88.68403
20.05438	3271.331	85.74283
20.10833	3264.284	85.07642
20.16228	3263.055	87.38824
20.21623	3261.007	85.22272
20.27018	3259.792	86.44626
20.32413	3252.806	89.28529
20.37808	3254.226	87.63004
20.43203	3252.265	87.22608
20.48598	3246.742	87.29732
20.53993	3244.513	83.11727
20.59388	3245.866	81.66627
20.64783	3240.043	82.18977
20.70178	3239.506	81.48584
20.75573	3234.652	86.11168
20.80968	3226.623	86.80557
20.86363	3234.286	90.59456
20.91758	3226.911	90.65438
20.97153	3226.104	80.10945
21.02548	3222.5	83.18605
21.07943	3222.234	85.77621
21.13338	3217.87	85.87627
21.18733	3215.603	83.56394
21.24128	3210.971	87.40849
21.29523	3209.68	86.75736
21.34918	3207.545	89.21918
21.40313	3211.82	82.17279
21.45708	3203.482	82.17616
21.51103	3202.347	81.08737
21.56498	3198.558	81.02319
21.61893	3193.352	84.30769
21.67288	3192.899	86.45068
21.72683	3187.81	89.4509
21.78078	3187.653	86.45419
21.83473	3184.813	82.01626
21.88868	3183.97	85.34884
21.94263	3184.263	84.46471
21.99658	3180.015	85.05084
22.05053	3182.523	86.80006
22.10448	3178.103	87.62094
22.15843	3174.662	86.32938
22.21238	3169.365	86.14735
22.26632	3169.508	79.64242
22.32027	3166.9	84.24236
22.37423	3163.624	86.83102
22.42817	3160.342	84.91581
22.48212	3152.423	83.36831
22.53607	3151.575	82.68472
22.59002	3151.453	87.15734
22.64397	3153.495	87.24634
22.69792	3150.256	86.52806
22.75187	3148.119	84.90636
22.80582	3147.651	81.4965
22.85977	3143.061	81.81443
22.91372	3141.819	85.05834
22.96767	3138.582	79.98566
23.02162	3131.184	84.03011
23.07557	3127.723	85.73579
23.12952	3129.709	87.09509
23.18347	3124.534	85.66737
23.23742	3123.219	83.01332
23.29137	3122.2	86.23668
23.34532	3119.591	85.09473
23.39927	3116.529	81.60149
23.45322	3112.687	81.9927
23.50717	3111.631	79.26649
23.56112	3110.64	78.29982
23.61507	3107.659	79.94079
23.66902	3105.649	85.38709
23.72297	3104.563	84.35788
23.77692	3102.908	83.66389
23.83087	3097.574	81.47254
23.88482	3097.195	82.85107
23.93877	3097.466	83.95919
23.99272	3094.68	85.84805
24.04667	3087.632	77.92296
24.10062	3084.065	78.15604
24.15457	3085.123	81.42447
24.20852	3083.2	78.72144
24.26247	3085.33	80.20555
24.31642	3080.935	74.73698
24.37037	3071.531	79.21913
24.42432	3069.886	76.62705
24.47827	3071.962	78.66643
24.53222	3071.664	82.27981
24.58617	3068.884	80.3863
24.64012	3064.832	82.3112
24.69407	3059.556	76.256
24.74802	3060.748	82.29446
24.80197	3061.301	80.25037
24.85592	3056.348	75.97577
24.90987	3052.96	79.35129
24.96382	3052.032	84.19799
25.01777	3048.874	80.98497
25.07172	3044.423	85.2167
25.12567	3041.486	76.44937
25.17962	3042.102	79.47833
25.23357	3041.876	79.9316
25.28752	3036.689	80.83936
25.34146	3036.483	76.59534
25.39541	3032.004	76.755
25.44937	3029.975	81.05294
25.50331	3026.223	80.28495
25.55726	3025.638	76.53217
25.61121	3022.429	78.21195
25.66516	3021.855	81.02654
25.71911	3018.257	82.12344
25.77306	3017.837	84.71014
25.82701	3014.596	84.69205
25.88096	3013.795	79.0379
25.93491	3009.548	83.61303
25.98886	3007.565	73.53918
26.04281	3001.75	76.30309
26.09676	2996.692	79.28497
26.15071	2999.386	76.74004
26.20466	3000.206	70.21127
26.25861	2999.54	76.04
26.31256	2989.75	79.09032
26.36651	2991.14	78.3214
26.42046	2988.4	77.24561
26.47441	2987.941	78.48606
26.52836	2987.893	79.15158
26.58231	2983.052	76.84123
26.63626	2978.585	77.89564
26.69021	2976.722	80.98612
26.74416	2973.201	85.42134
26.79811	2970.206	82.26798
26.85206	2970.134	76.57437
26.90601	2968.756	78.11743
26.95996	2966.116	80.01098
27.01391	2962.613	81.46153
27.06786	2958.626	80.65808
27.12181	2957.202	76.71022
27.17576	2958.831	75.42476
27.22971	2955.026	76.21612
27.28366	2949.867	77.93933
27.33761	2949.276	75.85258
27.39156	2945.837	76.42306
27.44551	2942.584	74.59516
27.49946	2940.388	73.7968
27.55341	2940.644	74.60678
27.60736	2940.509	75.4364
27.66131	2935.755	79.58546
27.71526	2936.308	78.66135
27.76921	2931.837	76.49475
27.82316	2927.384	76.13441
27.87711	2927.364	74.86647
27.93106	2926.732	75.20506
27.98501	2918.24	72.96024
28.03896	2913.073	67.28614
28.09291	2920.04	79.09799
28.14686	2915.053	77.19814
28.20081	2912.971	74.86518
28.25476	2909.368	78.05222
28.3087	2910.189	74.68276
28.36266	2908.571	80.16798
28.4166	2903.27	74.71974
28.47055	2901.137	72.28895
28.5245	2898.117	73.80501
28.57845	2897.761	75.27933
28.6324	2894.553	74.00183
28.68635	2889.911	73.18942
28.7403	2890.001	73.25686
28.79425	2887.904	77.74335
28.8482	2883.827	79.12446
28.90215	2883.906	79.6869
28.9561	2880.578	71.64888
29.01005	2879.869	74.6528
29.064	2878.117	79.32102
29.11795	2872.819	77.21928
29.1719	2878.119	77.30679
29.22585	2871.554	74.15767
29.2798	2866.837	75.78951
29.33375	2867.009	75.12002
29.3877	2864.597	75.30604
29.44165	2861.849	75.00642
29.4956	2858.414	75.15395
29.54955	2855.903	72.32896
29.6035	2854.485	73.15298
29.65745	2852.396	75.06155
29.7114	2851.573	71.06216
29.76535	2851.241	72.73713
29.8193	2846.706	74.92042
29.87325	2845.261	75.43789
29.9272	2839.744	75.38183
29.98115	2841.831	78.28945
30.0351	2841.089	77.18581
30.08905	2838.179	73.95537
30.143	2833.506	76.0852
30.19695	2831.359	72.38395
30.2509	2833.099	80.38343
30.30485	2826.953	77.98353
30.3588	2825.307	74.68324
30.41275	2822.944	73.46937
30.4667	2821.276	75.88397
30.52065	2816.345	75.51495
30.5746	2808.912	72.62931
30.62855	2805.701	71.41206
30.6825	2802.687	74.6536
30.73645	2804.16	76.15551
30.7904	2806.828	73.19678
30.84435	2805.385	74.3211
30.8983	2803.105	76.10104
30.95225	2799.747	72.63014
31.0062	2798.211	71.5639
31.06015	2796.264	74.02475
31.1141	2792.959	74.05524
31.16805	2789.988	72.25569
31.222	2791.189	72.90526
31.27595	2790.135	73.44271
31.3299	2787.45	70.42509
31.38384	2783.362	70.436
31.4378	2783.559	72.58243
31.49174	2778.029	69.0453
31.54569	2775.678	69.82946
31.59964	2773.686	71.56767
31.65359	2771.836	64.39036
31.70754	2769.53	72.60027
31.76149	2768.418	75.28101
31.81544	2769.799	71.2394
31.86939	2766.914	78.20166
31.92334	2764.434	69.93216
31.97729	2760.509	68.84842
32.03124	2756.558	70.09628
32.08519	2759.086	76.01786
32.13914	2751.559	68.9553
32.19309	2750.339	75.15949
32.24704	2750.752	73.49277
32.30099	2746.638	70.44386
32.35494	2742.249	64.56005
32.40889	2739.906	68.2265
32.46284	2738.727	72.46018
32.51679	2735.712	70.40415
32.57074	2737.868	69.59341
32.62469	2734.294	68.47121
32.67864	2731.449	71.47873
32.73259	2729.771	69.93175
32.78654	2724.535	68.12364
32.84049	2723.947	71.19615
32.89444	2725.844	73.15471
32.94839	2721.968	69.27305
33.00234	2714.613	80.11393
33.05629	2712.653	71.07175
33.11024	2712.034	68.87643
33.16419	2710.584	67.17111
33.21814	2709.44	70.32209
33.27209	2708.041	70.84145
33.32604	2703.71	71.54289
33.37999	2705.255	70.35949
33.43394	2697.912	67.58746
33.48789	2700.145	71.67202
33.54184	2698.409	69.97514
33.59579	2692.83	70.30659
33.64974	2697.09	65.97955
33.70369	2691.815	65.93648
33.75764	2688.312	68.69944
33.81159	2688.03	70.36681
33.86554	2680.348	76.81194
33.91949	2679.632	75.38268
33.97343	2677.371	75.66428
34.02739	2676.864	74.90564
34.08134	2672.584	74.4315
34.13528	2670.93	77.09693
34.18924	2670.053	68.9142
34.24319	2668.747	67.71651
34.29713	2665.249	67.86805
34.35109	2664.818	68.6914
34.40503	2659.918	69.91985
34.45898	2660.774	67.88715
34.51294	2659.771	67.50759
34.56688	2653.397	69.7353
34.62083	2651.038	67.98189
34.67479	2650.967	65.22665
34.72873	2649.543	66.73532
34.78268	2646.317	68.11704
34.83663	2646.074	68.65405
34.89058	2643.94	70.97647
34.94453	2642.66	66.8802
34.99848	2637.727	65.31903
35.05243	2633.731	65.87122
35.10638	2634.353	70.25062
35.16033	2635.931	69.80407
35.21428	2633.244	65.61989
35.26823	2631.04	69.93
35.32218	2627.39	68.84917
35.37613	2627.216	67.39568
35.43008	2623.804	64.58926
35.48403	2625.229	69.94308
35.53798	2618.946	64.97353
35.59193	2614.657	71.55998
35.64588	2616.476	65.58828
35.69983	2615.013	64.53093
35.75378	2606.267	66.06771
35.80773	2606.452	66.73575
35.86168	2601.761	69.20188
35.91563	2604.009	65.36062
35.96958	2602.01	70.51387
36.02353	2599.011	75.74722
36.07748	2598.781	72.75498
36.13143	2594.023	70.31985
36.18538	2593.038	73.05499
36.23933	2592.313	67.44064
36.29328	2588.767	68.26844
36.34723	2590.212	62.98953
36.40118	2583.564	71.59495
36.45513	2583.279	66.52147
36.50908	2577.839	71.40489
36.56303	2578.834	66.28724
36.61698	2578.59	66.56417
36.67093	2577.746	68.34853
36.72488	2567.483	67.70708
36.77883	2568.375	67.48332
36.83278	2568.154	70.63081
36.88673	2572.844	69.12804
36.94068	2561.549	69.91176
36.99463	2565.365	70.58302
37.04858	2560.111	64.86301
37.10253	2560.353	67.09279
37.15648	2556.837	69.49351
37.21043	2552.738	68.89001
37.26437	2549.352	67.24446
37.31833	2550.008	64.41056
37.37228	2548.919	62.74699
37.42622	2545.768	66.19129
37.48018	2543.136	70.85912
37.53412	2541.79	72.52213
37.58807	2540.417	70.3037
37.64202	2534.717	67.92907
37.69597	2533.597	63.91364
37.74992	2534.036	64.07977
37.80387	2529.672	64.07736
37.85782	2528.816	61.76079
37.91177	2524.99	65.10635
37.96572	2529.365	70.5294
38.01967	2526.421	66.37496
38.07362	2522.424	65.81345
38.12757	2519.347	67.93704
38.18152	2516.515	64.59319
38.23547	2513.721	64.24792
38.28942	2512.571	64.24184
38.34337	2509.262	62.20615
38.39732	2509.808	63.23673
38.45127	2509.493	65.56009
38.50522	2504.9	63.58519
38.55917	2503.807	60.04863
