T[°C]	350nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00043	2864.398	74.31808	-41.40982	1.931225
20.05438	2862.271	74.1054	-41.38167	1.888789
20.10833	2860.142	73.89568	-41.35343	1.846673
20.16228	2858.012	73.68871	-41.3251	1.804898
20.21623	2855.88	73.48475	-41.29668	1.763499
20.27018	2853.747	73.28376	-41.26818	1.722504
20.32413	2851.614	73.08612	-41.23959	1.681949
20.37808	2849.478	72.89169	-41.21091	1.64187
20.43203	2847.342	72.70055	-41.18214	1.602307
20.48598	2845.203	72.51224	-41.1533	1.563299
20.53993	2843.063	72.3265	-41.12437	1.524891
20.59388	2840.92	72.14319	-41.09536	1.487131
20.64783	2838.776	71.96226	-41.06628	1.450066
20.70178	2836.627	71.78345	-41.03712	1.413751
20.75573	2834.475	71.60699	-41.0079	1.37824
20.80968	2832.317	71.43207	-40.97861	1.343583
20.86363	2830.151	71.25843	-40.94926	1.309844
20.91758	2827.974	71.08813	-40.91985	1.277081
20.97153	2825.778	70.92651	-40.89038	1.245351
21.02548	2823.514	70.82771	-40.86085	1.214719
21.07943	2821.243	70.75043	-40.83128	1.185242
21.13338	2818.973	70.69953	-40.80165	1.156981
21.18733	2816.708	70.67915	-40.77198	1.129992
21.24128	2814.451	70.68825	-40.74227	1.104334
21.29523	2812.205	70.72001	-40.7125	1.080059
21.34918	2809.969	70.76627	-40.68269	1.05721
21.40313	2807.744	70.81949	-40.65282	1.035836
21.45708	2805.531	70.8735	-40.6229	1.015959
21.51103	2803.325	70.92774	-40.59292	0.9976104
21.56498	2801.124	70.98194	-40.56289	0.9808016
21.61893	2798.925	71.03203	-40.53278	0.965532
21.67288	2796.729	71.07436	-40.50261	0.951798
21.72683	2794.536	71.1096	-40.47237	0.9395809
21.78078	2792.348	71.14276	-40.44206	0.9288491
21.83473	2790.168	71.17699	-40.41166	0.9195709
21.88868	2788.003	71.21492	-40.38118	0.9117001
21.94263	2785.856	71.25723	-40.3506	0.9051854
21.99658	2783.729	71.30426	-40.31993	0.8999754
22.05053	2781.624	71.35345	-40.28915	0.8960131
22.10448	2779.538	71.4006	-40.25826	0.8932477
22.15843	2777.465	71.44289	-40.22724	0.8916382
22.21238	2775.391	71.4785	-40.19608	0.8911768
22.26632	2773.309	71.50598	-40.16474	0.8919097
22.32027	2771.212	71.52327	-40.13319	0.8939646
22.37423	2769.098	71.52891	-40.10137	0.8976129
22.42817	2766.961	71.52509	-40.0692	0.9033299
22.48212	2764.801	71.51385	-40.03659	0.9118604
22.53607	2762.614	71.49756	-40.00342	0.9242079
22.59002	2760.399	71.47565	-39.96965	0.9414614
22.64397	2758.154	71.44799	-39.94285	0.9671633
22.69792	2755.882	71.41288	-39.91797	0.9929154
22.75187	2753.591	71.36832	-39.89505	1.018469
22.80582	2751.289	71.31159	-39.87407	1.043611
22.85977	2748.987	71.24154	-39.85497	1.068162
22.91372	2746.696	71.16071	-39.83768	1.091991
22.96767	2744.425	71.07531	-39.8221	1.115007
23.02162	2742.183	70.99078	-39.80811	1.137182
23.07557	2739.971	70.90573	-39.79556	1.158523
23.12952	2737.791	70.81934	-39.78431	1.179067
23.18347	2735.642	70.73026	-39.77421	1.198851
23.23742	2733.527	70.63647	-39.76511	1.217921
23.29137	2731.442	70.53792	-39.75685	1.236298
23.34532	2729.384	70.43598	-39.74929	1.253986
23.39927	2727.345	70.32706	-39.74229	1.270974
23.45322	2725.32	70.20469	-39.73569	1.287214
23.50717	2723.302	70.06195	-39.72935	1.302631
23.56112	2721.282	69.8915	-39.72315	1.317119
23.61507	2719.261	69.69083	-39.71696	1.330547
23.66902	2717.237	69.46289	-39.71067	1.34277
23.72297	2715.214	69.21637	-39.70417	1.353645
23.77692	2713.194	68.96655	-39.69739	1.363025
23.83087	2711.175	68.73282	-39.69027	1.370789
23.88482	2709.156	68.53085	-39.68274	1.376835
23.93877	2707.131	68.36564	-39.67477	1.381099
23.99272	2705.095	68.23693	-39.66632	1.383549
24.04667	2703.044	68.14231	-39.65741	1.384183
24.10062	2700.979	68.07811	-39.64805	1.383035
24.15457	2698.894	68.03632	-39.63832	1.38016
24.20852	2696.785	68.00667	-39.62833	1.375653
24.26247	2694.647	67.97626	-39.61817	1.369629
24.31642	2692.476	67.9324	-39.60796	1.362217
24.37037	2690.277	67.86692	-39.59784	1.353549
24.42432	2688.056	67.77875	-39.58793	1.343748
24.47827	2685.82	67.67449	-39.57837	1.332929
24.53222	2683.575	67.56407	-39.56933	1.321203
24.58617	2681.328	67.45825	-39.56097	1.308693
24.64012	2679.083	67.36588	-39.55346	1.295516
24.69407	2676.844	67.29496	-39.54694	1.281806
24.74802	2674.611	67.24886	-39.54157	1.267717
24.80197	2672.387	67.22816	-39.53744	1.253426
24.85592	2670.175	67.22998	-39.53465	1.23911
24.90987	2667.98	67.24867	-39.53325	1.224955
24.96382	2665.805	67.27828	-39.53326	1.21115
25.01777	2663.646	67.31109	-39.53465	1.197886
25.07172	2661.497	67.33798	-39.53735	1.185333
25.12567	2659.352	67.34963	-39.54122	1.173666
25.17962	2657.207	67.33675	-39.5461	1.163032
25.23357	2655.062	67.29504	-39.5518	1.153564
25.28752	2652.918	67.22717	-39.55811	1.145386
25.34146	2650.778	67.14171	-39.5648	1.138605
25.39541	2648.646	67.05042	-39.57163	1.133326
25.44937	2646.521	66.96586	-39.57837	1.129656
25.50331	2644.399	66.89574	-39.58479	1.12769
25.55726	2642.279	66.84254	-39.59066	1.127496
25.61121	2640.16	66.80614	-39.59579	1.129109
25.66516	2638.04	66.78625	-39.6	1.132525
25.71911	2635.917	66.78165	-39.60312	1.137702
25.77306	2633.792	66.79094	-39.60502	1.144556
25.82701	2631.664	66.813	-39.60558	1.152975
25.88096	2629.533	66.84332	-39.60467	1.16282
25.93491	2627.402	66.8742	-39.60218	1.173924
25.98886	2625.276	66.89743	-39.59803	1.186105
26.04281	2623.157	66.90723	-39.59215	1.199167
26.09676	2621.049	66.90304	-39.58453	1.212932
26.15071	2618.95	66.88852	-39.57515	1.227233
26.20466	2616.855	66.8661	-39.56407	1.241929
26.25861	2614.758	66.8373	-39.55133	1.256889
26.31256	2612.65	66.80386	-39.53703	1.271993
26.36651	2610.533	66.76351	-39.52124	1.287107
26.42046	2608.409	66.7121	-39.50409	1.302081
26.47441	2606.285	66.64535	-39.48568	1.316748
26.52836	2604.166	66.56287	-39.46615	1.330937
26.58231	2602.056	66.46722	-39.44564	1.34449
26.63626	2599.953	66.35998	-39.42428	1.35726
26.69021	2597.85	66.2421	-39.40221	1.369126
26.74416	2595.741	66.11449	-39.37955	1.379987
26.79811	2593.624	65.98048	-39.35643	1.389766
26.85206	2591.5	65.84435	-39.33296	1.398414
26.90601	2589.375	65.71112	-39.30927	1.405895
26.95996	2587.253	65.58705	-39.28547	1.412188
27.01391	2585.136	65.47338	-39.26162	1.417267
27.06786	2583.025	65.36704	-39.23778	1.421092
27.12181	2580.914	65.26337	-39.21393	1.4236
27.17576	2578.798	65.15653	-39.19004	1.424716
27.22971	2576.673	65.04328	-39.16604	1.424358
27.28366	2574.536	64.91924	-39.14189	1.422448
27.33761	2572.39	64.78148	-39.11751	1.418901
27.39156	2570.234	64.63008	-39.09284	1.413634
27.44551	2568.069	64.46792	-39.06783	1.406562
27.49946	2565.894	64.2989	-39.04239	1.397597
27.55341	2563.713	64.12719	-39.01645	1.386645
27.60736	2561.533	63.95874	-38.98993	1.373609
27.66131	2559.358	63.79735	-38.96278	1.358396
27.71526	2557.191	63.64531	-38.93494	1.340917
27.76921	2555.033	63.50544	-38.90635	1.321118
27.82316	2552.884	63.38372	-38.87697	1.298975
27.87711	2550.743	63.28437	-38.84677	1.274511
27.93106	2548.609	63.20533	-38.8157	1.247788
27.98501	2546.482	63.14125	-38.78373	1.218921
28.03896	2544.365	63.08607	-38.75085	1.18807
28.09291	2542.259	63.03436	-38.7171	1.155442
28.14686	2540.164	62.98203	-38.68253	1.121304
28.20081	2538.079	62.92522	-38.64723	1.085968
28.25476	2536.004	62.86308	-38.61129	1.049803
28.3087	2533.94	62.79863	-38.57481	1.013211
28.36266	2531.885	62.73499	-38.53791	0.9766128
28.4166	2529.838	62.67561	-38.50071	0.9404388
28.47055	2527.8	62.6212	-38.46332	0.9050885
28.5245	2525.769	62.57153	-38.42583	0.8709427
28.57845	2523.741	62.52744	-38.38834	0.8383631
28.6324	2521.71	62.48905	-38.35094	0.8076577
28.68635	2519.673	62.45358	-38.31369	0.7790858
28.7403	2517.628	62.41783	-38.27664	0.7528458
28.79425	2515.576	62.3802	-38.23986	0.7290666
28.8482	2513.516	62.3429	-38.2034	0.7078247
28.90215	2511.449	62.31189	-38.16731	0.6891557
28.9561	2509.376	62.29313	-38.1317	0.6730554
29.01005	2507.304	62.29018	-38.09665	0.65949
29.064	2505.234	62.30312	-38.06223	0.6483925
29.11795	2503.172	62.32722	-38.02851	0.639697
29.1719	2501.119	62.35929	-37.99555	0.6333418
29.22585	2499.078	62.39643	-37.96341	0.6292778
29.2798	2497.051	62.43411	-37.93215	0.6274797
29.33375	2495.032	62.46758	-37.90186	0.6279374
29.3877	2493.02	62.49458	-37.87263	0.6306593
29.44165	2491.009	62.51534	-37.84455	0.6356444
29.4956	2488.992	62.53401	-37.81768	0.6429062
29.54955	2486.967	62.55801	-37.79206	0.6524358
29.6035	2484.939	62.59558	-37.76768	0.664196
29.65745	2482.915	62.65321	-37.74454	0.6781252
29.7114	2480.896	62.73084	-37.7226	0.6941272
29.76535	2478.885	62.82346	-37.70182	0.7120745
29.8193	2476.877	62.92363	-37.68211	0.7318087
29.87325	2474.871	63.02307	-37.66338	0.7531413
29.9272	2472.868	63.11528	-37.64553	0.7758625
29.98115	2470.873	63.19604	-37.62844	0.7997583
30.0351	2468.891	63.26252	-37.612	0.8246052
30.08905	2466.921	63.31261	-37.59613	0.8501756
30.143	2464.958	63.3456	-37.58076	0.8762391
30.19695	2462.996	63.36143	-37.56588	0.902573
30.2509	2461.027	63.35987	-37.55146	0.9289998
30.30485	2459.045	63.33954	-37.53751	0.9553837
30.3588	2457.048	63.30079	-37.52405	0.981643
30.41275	2455.037	63.24438	-37.5111	1.007724
30.4667	2453.018	63.17022	-37.49872	1.033597
30.52065	2450.995	63.07672	-37.48697	1.059234
30.5746	2448.97	62.96305	-37.47591	1.084617
30.62855	2446.938	62.8297	-37.46563	1.109712
30.6825	2444.893	62.67746	-37.45618	1.134461
30.73645	2442.837	62.50842	-37.44764	1.158768
30.7904	2440.772	62.3231	-37.44007	1.182503
30.84435	2438.702	62.12066	-37.43353	1.205505
30.8983	2436.631	61.90003	-37.42807	1.227582
30.95225	2434.564	61.66569	-37.42374	1.248502
31.0062	2432.501	61.42888	-37.42057	1.268008
31.06015	2430.447	61.19895	-37.41857	1.28583
31.1141	2428.401	60.9838	-37.41771	1.3017
31.16805	2426.36	60.79296	-37.41796	1.315362
31.222	2424.322	60.6325	-37.41926	1.326587
31.27595	2422.286	60.50346	-37.42156	1.335178
31.3299	2420.254	60.40503	-37.42482	1.340979
31.38384	2418.229	60.3288	-37.42898	1.343879
31.4378	2416.208	60.26131	-37.43398	1.343814
31.49174	2414.184	60.18707	-37.43976	1.340748
31.54569	2412.153	60.0965	-37.44623	1.334691
31.59964	2410.114	59.99059	-37.4533	1.325674
31.65359	2408.073	59.87535	-37.46087	1.313757
31.70754	2406.039	59.75661	-37.46882	1.299026
31.76149	2404.019	59.63881	-37.47701	1.281603
31.81544	2402.014	59.52874	-37.48525	1.261633
31.86939	2400.018	59.43337	-37.49337	1.239304
31.92334	2398.028	59.35911	-37.50111	1.214862
31.97729	2396.042	59.3075	-37.50823	1.188603
32.03124	2394.059	59.27429	-37.51445	1.160884
32.08519	2392.08	59.25036	-37.51952	1.132099
32.13914	2390.103	59.22968	-37.52319	1.102656
32.19309	2388.125	59.20907	-37.52524	1.072972
32.24704	2386.143	59.18333	-37.52547	1.043441
32.30099	2384.154	59.14663	-37.52369	1.014441
32.35494	2382.156	59.09394	-37.51973	0.9863433
32.40889	2380.152	59.02322	-37.51347	0.9594882
32.46284	2378.142	58.93272	-37.50481	0.9342029
32.51679	2376.132	58.82038	-37.4937	0.9107681
32.57074	2374.127	58.68459	-37.48014	0.8894203
32.62469	2372.125	58.53024	-37.46415	0.8703321
