T[°C]	Ratio 350nm / 330nm	S.D.
20.00043	0.8754689	0.001748106
20.05438	0.8741682	0.001115706
20.10833	0.8759756	0.001153872
20.16228	0.8768684	0.0009145597
20.21623	0.8755775	0.001786185
20.27018	0.8761825	0.000587105
20.32413	0.8767664	0.0008495846
20.37808	0.8751638	0.001427391
20.43203	0.8752114	0.000904247
20.48598	0.8766816	0.002175459
20.53993	0.8770169	0.001812301
20.59388	0.8749371	0.001129599
20.64783	0.8760548	0.002139576
20.70178	0.876157	0.0007248051
20.75573	0.8757656	0.002113037
20.80968	0.877234	0.001932324
20.86363	0.874949	0.002304336
20.91758	0.8763708	0.003597386
20.97153	0.8763534	0.00290441
21.02548	0.8762397	0.000936865
21.07943	0.876057	0.001557146
21.13338	0.8773792	0.000881003
21.18733	0.8768362	0.001664907
21.24128	0.8774073	0.001559015
21.29523	0.8753612	0.001374563
21.34918	0.8758304	0.002560164
21.40313	0.8743792	0.001177665
21.45708	0.8755969	0.0009242382
21.51103	0.8751233	0.0005990654
21.56498	0.8755477	0.0002320579
21.61893	0.8762857	0.003081055
21.67288	0.8751309	0.002714035
21.72683	0.8758696	0.00151143
21.78078	0.874931	0.001940089
21.83473	0.8754504	0.0005470592
21.88868	0.8756239	0.0006330331
21.94263	0.8756807	0.001048343
21.99658	0.8746445	0.001497337
22.05053	0.8748918	0.0009658129
22.10448	0.8749478	0.002779993
22.15843	0.8752738	0.002337689
22.21238	0.8755198	0.001186537
22.26632	0.8754337	0.0009071777
22.32027	0.8750677	0.002445285
22.37423	0.8759501	0.002245114
22.42817	0.8752413	0.003832522
22.48212	0.8774365	0.002277143
22.53607	0.8768205	0.0006431309
22.59002	0.8761076	0.0009008979
22.64397	0.8745293	0.001484614
22.69792	0.8745793	0.001600431
22.75187	0.875504	0.0007406576
22.80582	0.8741866	0.002103033
22.85977	0.8747269	0.002000308
22.91372	0.8755129	0.001678561
22.96767	0.8747036	0.002128897
23.02162	0.8755149	0.0007084273
23.07557	0.8748748	0.0009274994
23.12952	0.874007	0.001738835
23.18347	0.8754902	0.001586284
23.23742	0.874962	0.001396314
23.29137	0.8745274	0.001298866
23.34532	0.8748828	0.001063505
23.39927	0.8747113	0.001973983
23.45322	0.8741375	0.001858994
23.50717	0.8737876	0.00112845
23.56112	0.8742588	0.0009069727
23.61507	0.8746111	0.000399993
23.66902	0.874176	0.002644366
23.72297	0.8750669	0.001047323
23.77692	0.876249	0.0008985479
23.83087	0.8756848	0.001467511
23.88482	0.8759938	0.0008931951
23.93877	0.8741471	0.00217959
23.99272	0.8749363	0.003490495
24.04667	0.8766596	0.0005000745
24.10062	0.8767365	0.0006159626
24.15457	0.8746498	0.001356657
24.20852	0.8756018	0.0006372467
24.26247	0.8729355	0.001250247
24.31642	0.8735945	0.001292338
24.37037	0.8754022	0.002413028
24.42432	0.8746281	0.002318301
24.47827	0.8738822	0.0004251391
