X Lag Time,Record 1: JJ1_01mg_PS2_050ug_200rpm_10-00min_PM_No3_230621 1,Record 2: JJ1_01mg_PS2_050ug_200rpm_10-00min_PM_No3_230621 2,Record 3: JJ1_01mg_PS2_050ug_200rpm_10-00min_PM_No3_230621 3,X Intensity,Record 1: JJ1_01mg_PS2_050ug_200rpm_10-00min_PM_No3_230621 1,Record 2: JJ1_01mg_PS2_050ug_200rpm_10-00min_PM_No3_230621 2,Record 3: JJ1_01mg_PS2_050ug_200rpm_10-00min_PM_No3_230621 3
44.5,0.327,0.343,0.322,24.4,1.05,0.95,1.65
48.5,0.313,0.327,0.307,28.2,0,0,0.4
52.5,0.299,0.313,0.294,32.7,0,0,0
56.5,0.287,0.302,0.28,37.8,0,0,0
60.5,0.275,0.29,0.269,43.8,0,0,0
68.5,0.255,0.271,0.251,50.7,0,0,0
76.5,0.238,0.254,0.236,58.8,0,0,0
84.5,0.225,0.24,0.221,68.1,0,0,0
92.5,0.213,0.228,0.209,78.8,0.0498,0,0
101,0.204,0.218,0.199,91.3,0.549,0,0.385
109,0.195,0.209,0.19,106,1.53,0.202,1.27
117,0.188,0.202,0.183,122,2.81,1.01,2.54
125,0.181,0.195,0.176,142,4.14,2.38,3.95
141,0.169,0.183,0.164,164,5.3,4.01,5.25
157,0.158,0.172,0.153,190,6.1,5.56,6.2
173,0.15,0.163,0.146,220,6.44,6.73,6.67
189,0.143,0.157,0.139,255,6.31,7.34,6.61
205,0.136,0.15,0.132,295,5.76,7.31,6.04
221,0.13,0.144,0.125,342,4.91,6.69,5.09
237,0.123,0.138,0.12,396,3.87,5.62,3.91
253,0.118,0.132,0.114,459,2.79,4.29,2.68
285,0.107,0.123,0.105,531,1.8,2.91,1.57
317,0.0987,0.114,0.096,615,0.993,1.69,0.726
349,0.0907,0.104,0.0887,712,0.426,0.766,0.206
381,0.0829,0.0957,0.0821,825,0.109,0.21,0
413,0.0764,0.0882,0.0764,955,0,0,0
445,0.0708,0.0823,0.0697,1.11E+03,0,0,0
477,0.0662,0.076,0.0648,1.28E+03,0,0,0
509,0.0616,0.0711,0.0599,1.48E+03,0,0,0
573,0.0535,0.0626,0.0515,1.72E+03,0,0,0
637,0.0466,0.0556,0.0452,1.99E+03,0,0,0
701,0.0409,0.049,0.0391,2.30E+03,0.0321,0,0
765,0.0361,0.043,0.0348,2.67E+03,0.114,0,0.00292
829,0.0309,0.037,0.0302,3.09E+03,0.241,0,0.0693
893,0.0282,0.0347,0.0262,3.58E+03,0.393,0,0.209
957,0.0234,0.0308,0.0232,4.15E+03,0.543,0,0.398
1.02E+03,0.0211,0.0284,0.0211,4.80E+03,0.657,0,0.589
1.15E+03,0.0174,0.021,0.0181,5.56E+03,0.709,0,0.728
1.28E+03,0.0139,0.0176,0.0141,6.44E+03,0,0,0
1.40E+03,0.0119,0.0161,0.0117,7.46E+03,0,0,0
1.53E+03,0.0102,0.0123,0.00906,8.63E+03,0,0,0
1.66E+03,0.00831,0.0104,0.00773,,,,
1.79E+03,0.00675,0.00895,0.00749,,,,
1.92E+03,0.00612,0.0073,0.00616,,,,
2.04E+03,0.00523,0.00637,0.00633,,,,
2.30E+03,0.00394,0.00511,0.00625,,,,
2.56E+03,0.003,0.00574,0.00475,,,,
2.81E+03,0.00206,0.00553,0.00459,,,,
3.07E+03,0.000531,0.00412,0.00334,,,,
3.32E+03,0.00259,0.00339,0.00303,,,,
3.58E+03,0.00262,0.00326,0.00244,,,,
3.84E+03,0.00395,0.00322,0.00242,,,,
4.09E+03,0.00392,0.00402,0.0024,,,,
4.60E+03,0.00292,0.00412,0.0024,,,,
5.12E+03,0.00237,0.00304,0.00308,,,,
5.63E+03,0.0018,0.00422,0.0034,,,,
6.14E+03,0.000828,0.00477,0.00333,,,,
6.65E+03,0.000544,0.00368,0.00253,,,,
7.16E+03,0.000528,0.00413,0.00408,,,,
7.68E+03,0.000891,0.00432,0.00381,,,,
8.19E+03,0.000584,0.00438,0.00329,,,,
9.21E+03,0.00197,0.00488,0.00256,,,,
1.02E+04,0.00199,0.00479,0.00237,,,,
1.13E+04,0.001,0.00371,0.000965,,,,
1.23E+04,0.00121,0.00472,0.00155,,,,
1.33E+04,0.00137,0.00411,0.00274,,,,
1.43E+04,0.00108,0.00278,0.00243,,,,
1.54E+04,0.00182,0.00326,0.000791,,,,
1.64E+04,0.00181,0.00275,0.00105,,,,
1.84E+04,0.00133,0.00284,0.00299,,,,
2.05E+04,0.000452,0.0028,0.00308,,,,
2.25E+04,0.000461,0.00318,0.00202,,,,
2.46E+04,0.00114,0.0043,0.00143,,,,
2.66E+04,0.000867,0.00366,0.0014,,,,
2.87E+04,0.00226,0.00372,0.00323,,,,
3.07E+04,0.00163,0.00395,0.00179,,,,
3.28E+04,0.000818,0.00264,0.00199,,,,
3.69E+04,0.00024,0.00363,0.00172,,,,
4.10E+04,0.000377,0.00397,0.00198,,,,
4.51E+04,0.000949,0.00307,0.00276,,,,
4.91E+04,0.00116,0.00478,0.0028,,,,
5.32E+04,0.000987,0.00251,0.00197,,,,
5.73E+04,0.0012,0.0026,0.00139,,,,
6.14E+04,0.00139,0.00287,0.00123,,,,
6.55E+04,0.0012,0.00277,0.000894,,,,
7.37E+04,0.000591,0.0032,0.00169,,,,
8.19E+04,0.000738,0.00258,0.00155,,,,
9.01E+04,0.0011,0.00293,0.00108,,,,
9.83E+04,0.000654,0.00292,0.00138,,,,
1.06E+05,0.000858,0.00344,0.00221,,,,
1.15E+05,0.000626,0.00351,0.00146,,,,
1.23E+05,0.000755,0.0025,0.00152,,,,
1.31E+05,0.000351,0.00298,0.00156,,,,
1.47E+05,0.000643,0.00298,0.00142,,,,
1.64E+05,0.000658,0.00297,0.00123,,,,
1.80E+05,0.000986,0.00312,0.00185,,,,
1.97E+05,0.000722,0.00207,0.00171,,,,
2.13E+05,0.000523,0.00265,0.0015,,,,
2.29E+05,0.000636,0.00268,0.00155,,,,
2.46E+05,0.000646,0.00352,0.00112,,,,
2.62E+05,0.000555,0.00358,0.00213,,,,
2.95E+05,0.000772,0.00356,0.00227,,,,
3.28E+05,0.00111,0.00278,0.00155,,,,
3.60E+05,0.00111,0.00238,0.00212,,,,
3.93E+05,0.000834,0.00315,0.00257,,,,
4.26E+05,0.000931,0.00327,0.00184,,,,
4.59E+05,0.000123,0.00274,0.00151,,,,
4.92E+05,0.00118,0.00225,0.00191,,,,
5.24E+05,0.000936,0.00253,0.00135,,,,
5.90E+05,0.000245,0.00117,0.00163,,,,
6.55E+05,0.000905,0.00124,0.00182,,,,
7.21E+05,0.000778,0.00127,0.00107,,,,
7.86E+05,0.000854,0.000804,0.000527,,,,
8.52E+05,0.00101,0.001,0.000204,,,,
9.18E+05,0.0006,0.00162,0.000542,,,,
9.83E+05,0.000494,0.00119,0.000757,,,,
1.05E+06,0.000483,0.00208,0.000917,,,,
1.18E+06,0.000534,0.000182,0.000126,,,,
1.31E+06,0.000318,0.00123,0.000509,,,,
1.44E+06,0.000191,0.0017,0.00125,,,,
1.57E+06,0.000552,0.00279,0.000864,,,,
1.70E+06,0.000591,0.00197,0.00112,,,,
1.84E+06,0.000515,0.00241,0.000413,,,,
1.97E+06,0.000474,0.00273,0.000997,,,,
2.10E+06,0,0,0,,,,
2.36E+06,0,0,0,,,,
2.62E+06,0,0,0,,,,
2.88E+06,0,0,0,,,,
3.15E+06,0,0,0,,,,
3.41E+06,0,0,0,,,,
3.67E+06,0,0,0,,,,
3.93E+06,0,0,0,,,,
4.19E+06,0,0,0,,,,
4.72E+06,0,0,0,,,,
5.24E+06,0,0,0,,,,
5.77E+06,0,0,0,,,,
6.29E+06,0,0,0,,,,
6.82E+06,0,0,0,,,,
7.34E+06,0,0,0,,,,
7.86E+06,0,0,0,,,,
8.39E+06,0,0,0,,,,
9.44E+06,0,0,0,,,,
1.05E+07,0,0,0,,,,
1.15E+07,0,0,0,,,,
1.26E+07,0,0,0,,,,
1.36E+07,0,0,0,,,,
1.47E+07,0,0,0,,,,
1.57E+07,0,0,0,,,,
1.68E+07,0,0,0,,,,
1.89E+07,0,0,0,,,,
2.10E+07,0,0,0,,,,
2.31E+07,0,0,0,,,,
2.52E+07,0,0,0,,,,
2.73E+07,0,0,0,,,,
2.94E+07,0,0,0,,,,
3.15E+07,0,0,0,,,,
3.36E+07,0,0,0,,,,
3.77E+07,0,0,0,,,,
4.19E+07,0,0,0,,,,
4.61E+07,0,0,0,,,,
5.03E+07,0,0,0,,,,
5.45E+07,0,0,0,,,,
5.87E+07,0,0,0,,,,
