X Lag Time,Record 1: JJ1_01mg_PS8_100ug_200rpm_10-00min_PM_No3_230621 1,Record 2: JJ1_01mg_PS8_100ug_200rpm_10-00min_PM_No3_230621 2,Record 3: JJ1_01mg_PS8_100ug_200rpm_10-00min_PM_No3_230621 3,X Intensity,Record 1: JJ1_01mg_PS8_100ug_200rpm_10-00min_PM_No3_230621 1,Record 2: JJ1_01mg_PS8_100ug_200rpm_10-00min_PM_No3_230621 2,Record 3: JJ1_01mg_PS8_100ug_200rpm_10-00min_PM_No3_230621 3
125,0.0155,0.0101,0.0129,142,0,0,0
141,0.0138,0.00746,0.011,164,0,0,0
157,0.012,0.00552,0.00911,190,0,0,0
173,0.01,0.00456,0.00697,220,0,0,0
189,0.00945,0.00375,0.00472,255,0,0,0
205,0.00845,0.00407,0.00364,295,0,0,0
221,0.0078,0.00346,0.00562,342,0,0,0
237,0.00784,0.0028,0.00639,396,0,0,0
253,0.00745,0.00207,0.00506,459,0.00591,0,0
285,0.00688,0.00206,0.00402,531,0.0385,0,0
317,0.00672,0.00191,0.00299,615,0.102,0,0
349,0.00648,0.00313,0.00298,712,0.192,0,0
381,0.00473,0.00255,0.00425,825,0.297,0,0
413,0.00475,0.00321,0.00277,955,0.407,0,0
445,0.00308,0.00359,0.00288,1.11E+03,0.509,0,0
477,0.00414,0.0021,0.00381,1.28E+03,0.595,0,0
509,0.0046,0.00234,0.00312,1.48E+03,0.658,0,0
573,0.00301,0.00208,0.00165,1.72E+03,0.694,0,0
637,0.00287,0.00178,0.0011,1.99E+03,0.702,0,0
701,0.00352,0.000657,0.0017,2.30E+03,0.684,0,0.00632
765,0.0016,0.000771,0.00191,2.67E+03,0.642,0.028,0.0613
829,0.00254,0.00243,0.00157,3.09E+03,0.582,0.0926,0.172
893,0.00294,0.0019,0.00272,3.58E+03,0.508,0.185,0.322
957,0.00314,0.000711,0.00248,4.15E+03,0.426,0.286,0.481
1.02E+03,0.00195,0.000329,0.00189,4.80E+03,0.342,0.373,0.612
1.15E+03,0.00272,0.000997,0.000905,5.56E+03,0.26,0.422,0.682
1.28E+03,0.00208,0.000692,0.000752,6.44E+03,0,0,0
1.40E+03,0.00191,0.000152,0.000893,7.46E+03,0,0,0
1.53E+03,0.00133,0.000469,0.00102,8.63E+03,0,0,0
1.66E+03,0.000499,0.000169,0.000728,,,,
1.79E+03,0.00118,0.000597,0.000189,,,,
1.92E+03,0.0021,0.000385,0.000484,,,,
2.04E+03,0.0014,0.000765,0.000596,,,,
2.30E+03,0.00182,0.000924,0.000412,,,,
2.56E+03,0.00149,0.000159,0.00109,,,,
2.81E+03,0.00163,0.000681,0.00109,,,,
3.07E+03,0.00121,0.000539,0.00124,,,,
3.32E+03,0.00164,0.000122,0.00212,,,,
3.58E+03,0.000917,0.00105,0.000726,,,,
3.84E+03,0.00133,0.000274,0.000673,,,,
4.09E+03,0.000843,0.000296,0.00045,,,,
4.60E+03,0.00109,0.000728,0.000934,,,,
5.12E+03,0.00126,0.000738,0.000603,,,,
5.63E+03,0.00123,0.00104,0.000567,,,,
6.14E+03,0.000672,0.00125,0.00108,,,,
6.65E+03,0.000485,0.000533,0.000555,,,,
7.16E+03,0.00147,1.25E-05,0.00076,,,,
7.68E+03,0.0019,0.000618,0.000818,,,,
8.19E+03,0.000975,0.000542,0.000713,,,,
9.21E+03,0.00124,0.000356,0.000377,,,,
1.02E+04,0.00107,0.000364,0.000376,,,,
1.13E+04,0.00069,0.000788,0.000594,,,,
1.23E+04,0.000609,8.31E-05,0.00101,,,,
1.33E+04,0.00158,0.000263,0.000594,,,,
1.43E+04,0.00069,0.000326,0.000654,,,,
1.54E+04,0.000447,0.000209,6.93E-05,,,,
1.64E+04,0.000542,0.000128,0.00025,,,,
1.84E+04,0.000588,0.00035,0.00115,,,,
2.05E+04,0.000667,0.000145,0.000964,,,,
2.25E+04,0.000451,0.000384,0.000763,,,,
2.46E+04,0.000558,0.000294,0.000727,,,,
2.66E+04,0.000452,0.000598,0.000941,,,,
2.87E+04,0.000833,0.000246,0.000703,,,,
3.07E+04,0.00052,0.000247,0.000963,,,,
3.28E+04,0.000654,9.39E-05,0.000596,,,,
3.69E+04,0.000638,0.000116,0.000541,,,,
4.10E+04,0.000646,0.000357,0.000599,,,,
4.51E+04,0.000818,5.51E-05,0.000627,,,,
4.91E+04,0.000655,0.000375,0.000535,,,,
5.32E+04,0.000897,0.000163,0.000625,,,,
5.73E+04,0.000742,0.000273,0.000524,,,,
6.14E+04,0.000621,0.000278,0.000362,,,,
6.55E+04,0.000498,0.000278,0.000752,,,,
7.37E+04,0.000659,0.00024,0.000764,,,,
8.19E+04,0.000623,0.000277,0.000734,,,,
9.01E+04,0.000464,0.000201,0.000512,,,,
9.83E+04,0.000598,0.000274,0.000508,,,,
1.06E+05,0.000467,0.000206,0.000769,,,,
1.15E+05,0.00056,0.000275,0.000575,,,,
1.23E+05,0.000647,0.000198,0.000493,,,,
1.31E+05,0.00076,0.000151,0.000522,,,,
1.47E+05,0.000647,0.000102,0.000476,,,,
1.64E+05,0.000818,0.000172,0.000451,,,,
1.80E+05,0.000967,0.000282,0.000655,,,,
1.97E+05,0.000645,3.87E-05,0.000469,,,,
2.13E+05,0.000696,4.77E-05,0.00051,,,,
2.29E+05,0.000713,1.52E-05,0.00073,,,,
2.46E+05,0.000758,0,0.000585,,,,
2.62E+05,0.000737,0.000219,0.0011,,,,
2.95E+05,0.000408,0.000227,0.000596,,,,
3.28E+05,0.000288,0.000513,0.000787,,,,
3.60E+05,0.000426,0.000512,0.000904,,,,
3.93E+05,0.00068,0.000552,0.000704,,,,
4.26E+05,0.000425,0.000301,0.000532,,,,
4.59E+05,0.000333,0.000225,0.000765,,,,
4.92E+05,0.000248,0.00028,0.000737,,,,
5.24E+05,0.000635,6.44E-05,0.000669,,,,
5.90E+05,0.000932,0.000225,0.000353,,,,
6.55E+05,0.000256,0.000301,0.000599,,,,
7.21E+05,0.000299,0.000274,0.000554,,,,
7.86E+05,0.000448,0.000312,0.000575,,,,
8.52E+05,0.000212,0.000261,0.000305,,,,
9.18E+05,8.80E-05,0.000173,0.000535,,,,
9.83E+05,0.000299,0.000353,0.00057,,,,
1.05E+06,0.000167,0.00078,0.000784,,,,
1.18E+06,0.00072,0.000704,0.00074,,,,
1.31E+06,0.000343,0.000652,0.000993,,,,
1.44E+06,0.000377,0.000985,0.0007,,,,
1.57E+06,0.000661,0.000818,0.00143,,,,
1.70E+06,0.000101,0.000588,0.00113,,,,
1.84E+06,0,0.0007,0.000972,,,,
1.97E+06,0,0.000907,0.000408,,,,
2.10E+06,0,0,0,,,,
2.36E+06,0,0,0,,,,
2.62E+06,0,0,0,,,,
2.88E+06,0,0,0,,,,
3.15E+06,0,0,0,,,,
3.41E+06,0,0,0,,,,
3.67E+06,0,0,0,,,,
3.93E+06,0,0,0,,,,
4.19E+06,0,0,0,,,,
4.72E+06,0,0,0,,,,
5.24E+06,0,0,0,,,,
5.77E+06,0,0,0,,,,
6.29E+06,0,0,0,,,,
6.82E+06,0,0,0,,,,
7.34E+06,0,0,0,,,,
7.86E+06,0,0,0,,,,
8.39E+06,0,0,0,,,,
9.44E+06,0,0,0,,,,
1.05E+07,0,0,0,,,,
1.15E+07,0,0,0,,,,
1.26E+07,0,0,0,,,,
1.36E+07,0,0,0,,,,
1.47E+07,0,0,0,,,,
1.57E+07,0,0,0,,,,
1.68E+07,0,0,0,,,,
1.89E+07,0,0,0,,,,
2.10E+07,0,0,0,,,,
2.31E+07,0,0,0,,,,
2.52E+07,0,0,0,,,,
2.73E+07,0,0,0,,,,
2.94E+07,0,0,0,,,,
3.15E+07,0,0,0,,,,
3.36E+07,0,0,0,,,,
3.77E+07,0,0,0,,,,
4.19E+07,0,0,0,,,,
4.61E+07,0,0,0,,,,
5.03E+07,0,0,0,,,,
5.45E+07,0,0,0,,,,
5.87E+07,0,0,0,,,,
