X Lag Time,Record 1: JJ1_01mg_PS2_050ug_200rpm_10-00min_PM_No1_230613 1,Record 2: JJ1_01mg_PS2_050ug_200rpm_10-00min_PM_No1_230613 2,Record 3: JJ1_01mg_PS2_050ug_200rpm_10-00min_PM_No1_230613 3,X Intensity,Record 1: JJ1_01mg_PS2_050ug_200rpm_10-00min_PM_No1_230613 1,Record 2: JJ1_01mg_PS2_050ug_200rpm_10-00min_PM_No1_230613 2,Record 3: JJ1_01mg_PS2_050ug_200rpm_10-00min_PM_No1_230613 3
381,0.0449,0.0307,0.0289,825,0.71,0.234,0.266
413,0.0427,0.028,0.0267,955,0.192,0,0.0182
445,0.0396,0.0261,0.0261,1.11E+03,0,0,0
477,0.0369,0.0238,0.0218,1.28E+03,0,0,0
509,0.0342,0.0224,0.0211,1.48E+03,0,0,0
573,0.0314,0.0204,0.0193,1.72E+03,0,0,0
637,0.0271,0.0165,0.0159,1.99E+03,0,0,0
701,0.0239,0.013,0.0136,2.30E+03,0,0,0
765,0.022,0.012,0.0134,2.67E+03,0,0,0
829,0.0198,0.0113,0.0128,3.09E+03,0,0,0
893,0.0172,0.00986,0.0104,3.58E+03,0,0,0
957,0.0153,0.00682,0.00894,4.15E+03,0,0,0
1.02E+03,0.0143,0.00656,0.00946,4.80E+03,0,0,0
1.15E+03,0.0112,0.00508,0.00693,5.56E+03,0,0,0
1.28E+03,0.00896,0.00484,0.00786,6.44E+03,0,0,0
1.40E+03,0.00652,0.00296,0.00538,7.46E+03,0,0,0
1.53E+03,0.00533,0.00275,0.00462,8.63E+03,0,0,0
1.66E+03,0.00512,0.00171,0.00495,,,,
1.79E+03,0.00311,0.0019,0.00517,,,,
1.92E+03,0.00421,0.00238,0.00261,,,,
2.04E+03,0.00323,0.00161,0.00394,,,,
2.30E+03,0.00286,0.00161,0.00356,,,,
2.56E+03,0.0031,0.00121,0.00253,,,,
2.81E+03,0.00251,0.00142,0.0026,,,,
3.07E+03,0.00285,0.000887,0.00156,,,,
3.32E+03,0.00207,0.00114,0.0013,,,,
3.58E+03,0.00235,0.00149,0.0017,,,,
3.84E+03,0.00101,0.000399,0.00208,,,,
4.09E+03,0.00159,0.000655,0.00284,,,,
4.60E+03,0.00257,0.000187,0.00194,,,,
5.12E+03,0.00285,0.00121,0.00112,,,,
5.63E+03,0.00213,0.00172,0.00229,,,,
6.14E+03,0.00226,0.00125,0.00185,,,,
6.65E+03,0.00239,4.23E-05,0.00297,,,,
7.16E+03,0.00203,0.00104,0.0031,,,,
7.68E+03,0.0018,0.000957,0.00138,,,,
8.19E+03,0.000772,0.00101,0.00143,,,,
9.21E+03,0.00114,0.00118,0.00168,,,,
1.02E+04,0.00173,0.000919,0.00224,,,,
1.13E+04,0.00198,0.000687,0.00205,,,,
1.23E+04,0.00165,0.00203,0.00179,,,,
1.33E+04,0.00251,0.00071,0.00292,,,,
1.43E+04,0.00249,0.000451,0.00225,,,,
1.54E+04,0.00224,0.000758,0.00356,,,,
1.64E+04,0.00179,0.000678,0.00245,,,,
1.84E+04,0.00159,0.000614,0.00226,,,,
2.05E+04,0.00184,0.000164,0.00223,,,,
2.25E+04,0.00167,0.00072,0.00183,,,,
2.46E+04,0.00139,0.000939,0.00262,,,,
2.66E+04,0.00151,0.00159,0.00162,,,,
2.87E+04,0.000768,0.00142,0.00262,,,,
3.07E+04,0.00147,0.00107,0.0025,,,,
3.28E+04,0.00183,0.000211,0.00179,,,,
3.69E+04,0.00178,0.00104,0.00174,,,,
4.10E+04,0.00126,0.000474,0.00222,,,,
4.51E+04,0.00127,0.000983,0.00263,,,,
4.91E+04,0.00197,0.00107,0.00156,,,,
5.32E+04,0.00177,0.000703,0.00244,,,,
5.73E+04,0.0016,0.00114,0.00212,,,,
6.14E+04,0.00128,0.000763,0.00197,,,,
6.55E+04,0.00176,0.000683,0.00178,,,,
7.37E+04,0.0015,0.000455,0.00166,,,,
8.19E+04,0.00115,0.000573,0.00172,,,,
9.01E+04,0.00141,0.00048,0.00188,,,,
9.83E+04,0.00154,0.000936,0.00127,,,,
1.06E+05,0.00103,0.00134,0.00163,,,,
1.15E+05,0.00113,0.000496,0.00148,,,,
1.23E+05,0.00108,0.000388,0.00132,,,,
1.31E+05,0.000969,0.000431,0.00179,,,,
1.47E+05,0.000717,0.000252,0.00159,,,,
1.64E+05,0.00048,0.000266,0.00162,,,,
1.80E+05,0.00163,0.000281,0.002,,,,
1.97E+05,0.00103,0.000318,0.00143,,,,
2.13E+05,0.000684,0.000408,0.00173,,,,
2.29E+05,0.00063,0.000538,0.00127,,,,
2.46E+05,0.000648,0.000554,0.00147,,,,
2.62E+05,0.000917,0.000294,0.00125,,,,
2.95E+05,0.0014,0.000448,0.00119,,,,
3.28E+05,0.00132,0.000334,0.000996,,,,
3.60E+05,0.0014,0.000316,0.00119,,,,
3.93E+05,0.00117,0.000541,0.000862,,,,
4.26E+05,0.00142,0.000421,0.000934,,,,
4.59E+05,0.00135,0.000289,0.00118,,,,
4.92E+05,0.00162,0.000428,0.000682,,,,
5.24E+05,0.00123,0.000478,0.000705,,,,
5.90E+05,0.000759,0.000489,0.000393,,,,
6.55E+05,0.000767,0.00061,0.000412,,,,
7.21E+05,0.000811,0.000425,0.000343,,,,
7.86E+05,0.00112,0.000552,0.000605,,,,
8.52E+05,0.00075,0.00036,0.000218,,,,
9.18E+05,0.000395,0.000487,0.000132,,,,
9.83E+05,0.000262,0.00054,0.000327,,,,
1.05E+06,0.000245,0.000132,7.14E-05,,,,
1.18E+06,0.000849,0.000739,0.000474,,,,
1.31E+06,0.0011,0.00067,0.000566,,,,
1.44E+06,9.81E-05,0.000668,0.000192,,,,
1.57E+06,0.00028,0.000704,0.000665,,,,
1.70E+06,0.00106,0.000512,0.000523,,,,
1.84E+06,0.00127,0.000678,0.0013,,,,
1.97E+06,0.00082,0.00172,0.000552,,,,
2.10E+06,0,0,0,,,,
2.36E+06,0,0,0,,,,
2.62E+06,0,0,0,,,,
2.88E+06,0,0,0,,,,
3.15E+06,0,0,0,,,,
3.41E+06,0,0,0,,,,
3.67E+06,0,0,0,,,,
3.93E+06,0,0,0,,,,
4.19E+06,0,0,0,,,,
4.72E+06,0,0,0,,,,
5.24E+06,0,0,0,,,,
5.77E+06,0,0,0,,,,
6.29E+06,0,0,0,,,,
6.82E+06,0,0,0,,,,
7.34E+06,0,0,0,,,,
7.86E+06,0,0,0,,,,
8.39E+06,0,0,0,,,,
9.44E+06,0,0,0,,,,
1.05E+07,0,0,0,,,,
1.15E+07,0,0,0,,,,
1.26E+07,0,0,0,,,,
1.36E+07,0,0,0,,,,
1.47E+07,0,0,0,,,,
1.57E+07,0,0,0,,,,
1.68E+07,0,0,0,,,,
1.89E+07,0,0,0,,,,
2.10E+07,0,0,0,,,,
2.31E+07,0,0,0,,,,
2.52E+07,0,0,0,,,,
2.73E+07,0,0,0,,,,
2.94E+07,0,0,0,,,,
3.15E+07,0,0,0,,,,
3.36E+07,0,0,0,,,,
3.77E+07,0,0,0,,,,
4.19E+07,0,0,0,,,,
4.61E+07,0,0,0,,,,
5.03E+07,0,0,0,,,,
5.45E+07,0,0,0,,,,
5.87E+07,0,0,0,,,,
