X Lag Time,Record 1: JJ1_01mg_PS8_050ug_200rpm_10-00min_PM_No3_230621 1,Record 2: JJ1_01mg_PS8_050ug_200rpm_10-00min_PM_No3_230621 2,Record 3: JJ1_01mg_PS8_050ug_200rpm_10-00min_PM_No3_230621 3,X Intensity,Record 1: JJ1_01mg_PS8_050ug_200rpm_10-00min_PM_No3_230621 1,Record 2: JJ1_01mg_PS8_050ug_200rpm_10-00min_PM_No3_230621 2,Record 3: JJ1_01mg_PS8_050ug_200rpm_10-00min_PM_No3_230621 3
76.5,0.0296,0.0309,0.0363,58.8,0,0,0
84.5,0.0221,0.024,0.0286,68.1,0,0,0
92.5,0.0169,0.0186,0.0223,78.8,0,0,0
101,0.014,0.0152,0.0171,91.3,0,0,0
109,0.0107,0.0126,0.0147,106,0,0,0
117,0.00901,0.0107,0.0127,122,0,0,0
125,0.00795,0.00888,0.011,142,0,0,0
141,0.00645,0.0061,0.00864,164,0,0,0
157,0.00536,0.00419,0.00806,190,0,0,0
173,0.0045,0.00305,0.00648,220,0,0,0
189,0.0047,0.00245,0.00515,255,0,0,0
205,0.003,0.00254,0.00466,295,0,0,0
221,0.00198,0.00242,0.00426,342,0,0,0
237,0.0016,0.00191,0.00325,396,0,0,0
253,0.00101,0.00192,0.00366,459,0,0,0
285,0.000632,0.00209,0.00373,531,0,0,0
317,0.000804,0.000915,0.00282,615,0,0,0
349,0.000546,0.00152,0.00176,712,0,0,0
381,0.000477,0.000722,0.000877,825,0,0,0
413,0.000795,0.000607,0.0018,955,0,0,0
445,0.00133,0.000599,0.00204,1.11E+03,0,0,0
477,0.00143,0.000865,0.00217,1.28E+03,0,0,0
509,0.000606,0.00138,0.00176,1.48E+03,0,0,0
573,0.000691,0.00139,0.0004,1.72E+03,0,0,0
637,0.000606,0.00112,0.000533,1.99E+03,0,0,0.00581
701,0.00102,0.000477,0.000319,2.30E+03,0,0,0.042
765,0.00108,0.000807,0.000767,2.67E+03,0,0,0.114
829,0.000359,0.00115,0.000917,3.09E+03,0,0,0.213
893,0.000815,0.000946,0.00111,3.58E+03,0,0,0.324
957,0.000989,0.000854,0.00143,4.15E+03,0,0,0.425
1.02E+03,0.000467,0.000809,0.00123,4.80E+03,0,0,0.496
1.15E+03,0.000268,0.00114,0.0015,5.56E+03,0,0,0.52
1.28E+03,0.000233,0.000877,0.000567,6.44E+03,0,0,0
1.40E+03,0.000761,0.000517,0.000833,7.46E+03,0,0,0
1.53E+03,0.000882,0.00061,0.000952,8.63E+03,0,0,0
1.66E+03,0.000293,0.000547,0.00105,,,,
1.79E+03,0.000302,0.000436,0.00126,,,,
1.92E+03,0.000311,0.000354,0.000423,,,,
2.04E+03,0.00014,0.00039,0.000353,,,,
2.30E+03,0.00111,5.58E-05,0.000795,,,,
2.56E+03,0.000268,0.000816,0.000821,,,,
2.81E+03,0.000999,0.000634,0.000585,,,,
3.07E+03,0.000331,0.000716,0.000517,,,,
3.32E+03,0.000276,0.00043,0.0004,,,,
3.58E+03,0.000485,0.000853,0.00068,,,,
3.84E+03,0.000197,0.000773,0.000455,,,,
4.09E+03,0.000141,0.000702,0.000181,,,,
4.60E+03,0.00042,0.000483,0.000682,,,,
5.12E+03,0.000713,0.000501,0.000466,,,,
5.63E+03,3.05E-06,0.000153,0.000512,,,,
6.14E+03,0.000676,0.00042,0.000519,,,,
6.65E+03,0.000101,0.000196,0.000493,,,,
7.16E+03,0.00065,0.000429,0.000479,,,,
7.68E+03,0.000374,0.000754,0.000232,,,,
8.19E+03,9.28E-05,0.000604,0.000407,,,,
9.21E+03,0.000149,0.000147,0.000572,,,,
1.02E+04,0.000402,7.24E-05,0.000456,,,,
1.13E+04,0.000235,0.000825,0.000429,,,,
1.23E+04,0.000106,0.000446,0.000341,,,,
1.33E+04,0.00016,0.000636,0.000148,,,,
1.43E+04,0.000336,0.0003,0.000365,,,,
1.54E+04,0.000322,0.000461,0.000675,,,,
1.64E+04,0.00025,0.000415,0.000512,,,,
1.84E+04,0.000104,0.000237,0.000604,,,,
2.05E+04,0.000326,2.70E-05,0.000345,,,,
2.25E+04,0.000156,0.000645,0.000415,,,,
2.46E+04,0.000199,0.000339,0.000356,,,,
2.66E+04,0.000285,0.000306,0.000447,,,,
2.87E+04,0.00011,0.000195,0.000275,,,,
3.07E+04,0.000113,0.000374,0.000395,,,,
3.28E+04,0.000209,0.000257,0.00028,,,,
3.69E+04,0.000496,0.000115,0.000377,,,,
4.10E+04,0.000372,0.000256,0.000307,,,,
4.51E+04,5.61E-05,0.000358,0.00036,,,,
4.91E+04,0.000129,0.000326,0.000315,,,,
5.32E+04,8.17E-05,0.000265,0.000354,,,,
5.73E+04,0.000338,0.000407,0.000328,,,,
6.14E+04,0.000339,0.000472,0.000455,,,,
6.55E+04,0.000123,0.000399,0.000409,,,,
7.37E+04,5.46E-05,0.000331,0.000355,,,,
8.19E+04,2.59E-05,0.000253,0.000384,,,,
9.01E+04,0.000198,0.000319,0.000327,,,,
9.83E+04,6.32E-05,0.000159,0.000216,,,,
1.06E+05,9.50E-05,0.000176,0.000362,,,,
1.15E+05,7.24E-05,0.00012,0.000292,,,,
1.23E+05,6.52E-05,0.000426,0.000362,,,,
1.31E+05,0.000301,0.000365,0.000394,,,,
1.47E+05,0.000254,0.000229,0.000459,,,,
1.64E+05,0.000101,0.000225,0.000549,,,,
1.80E+05,9.20E-05,2.41E-05,0.000461,,,,
1.97E+05,0.000123,0.000188,0.000572,,,,
2.13E+05,4.30E-05,0.000125,0.000471,,,,
2.29E+05,0.000211,0.000196,0.000362,,,,
2.46E+05,0.000202,0.00011,0.000284,,,,
2.62E+05,4.87E-05,0.000176,0.000299,,,,
2.95E+05,0.000185,0.000324,0.000315,,,,
3.28E+05,0.000133,0.000309,0.000365,,,,
3.60E+05,0.000146,0.000429,0.000365,,,,
3.93E+05,2.22E-05,0.000273,0.000366,,,,
4.26E+05,0,0.000255,0.000398,,,,
4.59E+05,9.68E-05,0.000366,0.000358,,,,
4.92E+05,0,0.000364,0.000465,,,,
5.24E+05,0.000396,0.00035,0.00015,,,,
5.90E+05,0.000261,0.000195,0.000291,,,,
6.55E+05,7.17E-05,0.000133,0.000195,,,,
7.21E+05,0.00026,0.000401,0.000354,,,,
7.86E+05,0.00027,0.000445,0.000406,,,,
8.52E+05,0.000232,0.000244,0.000552,,,,
9.18E+05,0.000449,0.000589,0.000262,,,,
9.83E+05,0.000299,0.000313,0.000347,,,,
1.05E+06,0.000107,0.00026,0.000634,,,,
1.18E+06,0.000144,0.000209,0.000334,,,,
1.31E+06,3.66E-05,0.000332,0.00025,,,,
1.44E+06,0.000137,0.000143,0.000119,,,,
1.57E+06,0.000285,0,0.000242,,,,
1.70E+06,0.000363,8.80E-05,9.88E-05,,,,
1.84E+06,0.000276,3.32E-05,0.000209,,,,
1.97E+06,0.00053,4.19E-05,0.000213,,,,
2.10E+06,0,0,0,,,,
2.36E+06,0,0,0,,,,
2.62E+06,0,0,0,,,,
2.88E+06,0,0,0,,,,
3.15E+06,0,0,0,,,,
3.41E+06,0,0,0,,,,
3.67E+06,0,0,0,,,,
3.93E+06,0,0,0,,,,
4.19E+06,0,0,0,,,,
4.72E+06,0,0,0,,,,
5.24E+06,0,0,0,,,,
5.77E+06,0,0,0,,,,
6.29E+06,0,0,0,,,,
6.82E+06,0,0,0,,,,
7.34E+06,0,0,0,,,,
7.86E+06,0,0,0,,,,
8.39E+06,0,0,0,,,,
9.44E+06,0,0,0,,,,
1.05E+07,0,0,0,,,,
1.15E+07,0,0,0,,,,
1.26E+07,0,0,0,,,,
1.36E+07,0,0,0,,,,
1.47E+07,0,0,0,,,,
1.57E+07,0,0,0,,,,
1.68E+07,0,0,0,,,,
1.89E+07,0,0,0,,,,
2.10E+07,0,0,0,,,,
2.31E+07,0,0,0,,,,
2.52E+07,0,0,0,,,,
2.73E+07,0,0,0,,,,
2.94E+07,0,0,0,,,,
3.15E+07,0,0,0,,,,
3.36E+07,0,0,0,,,,
3.77E+07,0,0,0,,,,
4.19E+07,0,0,0,,,,
4.61E+07,0,0,0,,,,
5.03E+07,0,0,0,,,,
5.45E+07,0,0,0,,,,
5.87E+07,0,0,0,,,,
