T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
20.00084	3316.833		-51.01454	
20.05479	3314.047		-50.87545	
20.10874	3311.261		-50.73659	
20.16269	3308.475		-50.598	
20.21664	3305.69		-50.4597	
20.2706	3302.907		-50.32174	
20.32455	3300.127		-50.18415	
20.3785	3297.349		-50.04698	
20.43245	3294.574		-49.91026	
20.4864	3291.802		-49.77405	
20.54035	3289.031		-49.63839	
20.59431	3286.26		-49.50333	
20.64826	3283.489		-49.36893	
20.70221	3280.715		-49.23523	
20.75616	3277.938		-49.10228	
20.81011	3275.156		-48.97015	
20.86406	3272.367		-48.83887	
20.91801	3269.569		-48.7085	
20.97197	3266.758		-48.57911	
21.02592	3264.046		-48.45072	
21.07987	3261.366		-48.3234	
21.13382	3258.723		-48.19718	
21.18777	3256.119		-48.07212	
21.24172	3253.544		-47.94826	
21.29567	3250.985		-47.82563	
21.34962	3248.423		-47.70428	
21.40358	3245.835		-47.58423	
21.45753	3243.206		-47.4655	
21.51148	3240.534		-47.34811	
21.56543	3237.832		-47.23209	
21.61938	3235.119		-47.1174	
21.67333	3232.424		-47.00407	
21.72729	3229.771		-46.89205	
21.78124	3227.167		-46.78132	
21.83519	3224.61		-46.67183	
21.88914	3222.091		-46.56351	
21.94309	3219.601		-46.45625	
21.99704	3217.128		-46.34994	
22.05099	3214.666		-46.24442	
22.10495	3212.21		-46.13947	
22.1589	3209.754		-46.03484	
22.21285	3207.3		-45.93026	
22.2668	3204.855		-45.82536	
22.32075	3202.435		-45.7198	
22.3747	3200.062		-45.61318	
22.42865	3197.747		-45.50523	
22.4826	3195.492		-45.39582	
22.53656	3193.302		-45.28513	
22.59051	3191.17		-45.17371	
22.64446	3189.083		-45.12981	
22.69841	3187.025		-45.0901	
22.75236	3184.985		-45.05459	
22.80631	3182.948		-45.02327	
22.86027	3180.899		-44.9961	
22.91422	3178.822		-44.97301	
22.96817	3176.702		-44.9539	
23.02212	3174.535		-44.93863	
23.07607	3172.317		-44.927	
23.13002	3170.046		-44.91879	
23.18398	3167.723		-44.91373	
23.23793	3165.35		-44.91153	
23.29188	3162.944		-44.9119	
23.34583	3160.521		-44.9145	
23.39978	3158.095		-44.91902	
23.45373	3155.675		-44.92512	
23.50768	3153.257		-44.93247	
23.56163	3150.834		-44.94075	
23.61559	3148.399		-44.94961	
23.66954	3145.947		-44.95874	
23.72349	3143.472		-44.96783	
23.77744	3140.972		-44.97661	
23.83139	3138.451		-44.98481	
23.88534	3135.914		-44.99216	
23.93929	3133.364		-44.99843	
23.99325	3130.803		-45.00336	
24.0472	3128.233		-45.00672	
24.10115	3125.658		-45.00824	
24.1551	3123.08		-45.00766	
24.20905	3120.506		-45.00468	
