T[°C]	Scattering [mAU]	S.D.
20.00084	90.95611	
20.00125	91.37403	
20.00749	91.09526	
20.00875	91.48169	
20.02002	91.886	
20.02311	91.22388	
20.0476	91.61478	
20.05161	91.57319	
20.08301	91.14738	
20.08855	91.24812	
20.12602	91.57516	
20.13253	91.20887	
20.17633	91.36623	
20.18365	91.06966	
20.23557	91.04755	
20.24389	91.32793	
20.30289	91.77248	
20.31225	91.54919	
20.37708	91.28603	
20.38754	91.36621	
20.45515	91.41579	
20.46774	91.32037	
20.54049	91.51424	
20.55257	91.6346	
20.63123	91.41098	
20.64402	91.6493	
20.72711	91.68481	
20.74072	91.77873	
20.82839	91.36092	
20.84179	91.82126	
20.93379	91.79848	
20.94778	91.17205	
21.03747	91.30786	
21.05174	91.27301	
21.14558	91.56599	
21.15993	91.21668	
21.25666	91.21803	
21.27112	91.73371	
21.36547	94.90377	
21.38093	91.68874	
21.47569	91.59611	
21.49053	91.74104	
21.58578	91.43293	
21.60181	91.7352	
21.69573	91.63091	
21.71003	91.38471	
21.80308	91.32017	
21.81843	91.44382	
21.91212	90.9351	
21.9273	91.30557	
22.02337	91.04872	
22.03803	90.99217	
22.13215	91.29887	
22.14675	90.87888	
22.24203	91.07979	
22.25659	91.16065	
22.35326	90.9735	
22.36821	90.95467	
22.46312	90.9908	
22.47803	90.95501	
22.57081	91.20061	
22.58558	91.27428	
22.68	91.27763	
22.69469	91.2893	
22.78904	90.90006	
22.80468	91.39704	
22.89883	90.94025	
22.91395	91.30764	
23.01006	90.951	
23.02466	90.93417	
23.12012	91.40725	
23.13487	91.26582	
23.22835	91.33976	
23.24438	91.17547	
23.33647	91.2108	
23.35111	91.22641	
23.44738	90.91222	
23.46227	91.25399	
23.55619	91.34081	
23.57084	91.18799	
23.66456	91.60786	
23.67923	91.70019	
23.77628	91.3214	
23.79103	91.68986	
23.88441	91.3703	
23.89931	91.32364	
23.99458	91.46736	
24.01032	91.56803	
24.1054	91.37138	
24.12009	91.46229	
24.21322	91.30992	
24.22846	90.98841	
24.32354	91.09595	
24.33764	91.41819	
24.43234	91.47842	
24.44878	91.12341	
24.54125	91.2889	
24.55652	91.25305	
24.65242	90.7393	
24.66707	91.34244	
24.76228	91.03399	
24.77689	91.09054	
24.87176	91.56437	
24.88627	91.55696	
24.98226	91.02681	
24.99685	91.52776	
