T[°C]	Scattering [mAU]	S.D.
19.99988	96.99069	
19.99994	96.58812	
20.00337	97.08395	
20.00527	97.12418	
20.01904	97.18481	
20.02318	97.00903	
20.04579	97.02162	
20.05114	96.89595	
20.08067	97.32428	
20.08754	96.97018	
20.12344	96.99068	
20.13187	97.10664	
20.17358	97.10619	
20.18287	96.85488	
20.23244	96.8205	
20.2436	96.67452	
20.29753	96.67269	
20.31122	96.80284	
20.37202	96.63304	
20.38549	96.76706	
20.45223	97.29751	
20.46708	96.77182	
20.53629	96.97946	
20.55095	97.23104	
20.6286	97.09562	
20.6454	97.32085	
20.72494	97.48721	
20.74239	97.39594	
20.82422	97.49723	
20.84142	97.20291	
20.92767	97.38476	
20.94636	97.28226	
21.03454	96.92693	
21.05293	97.14996	
21.1427	96.94905	
21.16217	97.0965	
21.25208	97.01978	
21.2707	96.67593	
21.36112	97.14884	
21.38061	96.94784	
21.47332	96.92104	
21.49247	97.44461	
21.58311	97.24178	
21.60161	97.31517	
21.6906	97.08781	
21.70999	97.26904	
21.79997	96.90131	
21.81877	97.47659	
21.91014	97.11127	
21.92872	97.40621	
22.01999	97.21367	
22.03908	97.38143	
22.12784	97.0678	
22.14884	97.07494	
22.23724	96.97811	
22.25664	97.1274	
22.34602	97.04277	
22.36538	96.97191	
22.45772	96.57938	
22.47663	96.78496	
22.56707	96.77207	
22.58597	97.14935	
22.67555	97.07003	
22.69469	97.05105	
22.78621	97.08489	
22.80542	96.95644	
22.89402	96.80296	
22.91299	97.06767	
23.00542	96.70126	
23.02556	96.84325	
23.11473	96.37482	
23.13357	96.70322	
23.22237	96.34715	
23.24112	96.48434	
23.3325	96.53802	
23.35136	96.6404	
23.44232	96.78524	
23.46148	96.80667	
23.55342	96.79926	
23.57233	96.88091	
23.6604	96.70882	
23.67936	96.8922	
23.77169	96.22783	
23.79031	96.73885	
23.87918	96.76311	
23.89791	96.56026	
23.98796	96.96925	
24.0074	96.71171	
24.0994	96.55525	
24.11821	96.65965	
24.2074	96.12223	
24.22623	96.652	
24.31805	96.67919	
24.33675	96.65404	
24.42833	96.46493	
24.44723	96.69829	
24.53741	96.73085	
24.55606	96.76872	
24.64659	96.57024	
24.66604	97.03129	
24.75575	96.74775	
24.77563	96.89034	
24.86612	96.57394	
24.88472	96.70851	
24.97539	96.8005	
24.9945	96.69901	
25.08422	96.5004	
25.10352	96.83514	
25.19571	96.26842	
25.2143	96.45184	
25.30241	96.39185	
25.32253	96.21611	
25.4133	96.44535	
25.43282	96.50583	
25.52473	96.53295	
25.5439	96.54897	
25.63261	96.32114	
25.65129	96.38613	
