T[°C]	Ratio 350nm / 330nm	S.D.
19.99988	0.8713236	
19.99994	0.8685098	
20.00337	0.8716727	
20.00527	0.8679203	
20.01904	0.869413	
20.02318	0.871452	
20.04579	0.8679699	
20.05114	0.8680965	
20.08067	0.8680995	
20.08754	0.8686012	
20.12344	0.8680722	
20.13187	0.8693754	
20.17358	0.8672316	
20.18287	0.8695948	
20.23244	0.8692508	
20.2436	0.8697834	
20.29753	0.8683383	
20.31122	0.8680665	
20.37202	0.8689305	
20.38549	0.8682978	
20.45223	0.8689685	
20.46708	0.866838	
20.53629	0.8701936	
20.55095	0.8706941	
20.6286	0.8690256	
20.6454	0.8686717	
20.72494	0.8701381	
20.74239	0.8695536	
20.82422	0.8688746	
20.84142	0.8692314	
20.92767	0.8674334	
20.94636	0.8694385	
21.03454	0.8687944	
21.05293	0.8694006	
21.1427	0.8686292	
21.16217	0.8676841	
21.25208	0.8701339	
21.2707	0.8686803	
21.36112	0.8696178	
21.38061	0.8704276	
21.47332	0.870559	
21.49247	0.8694004	
21.58311	0.8704667	
21.60161	0.8682591	
21.6906	0.8714071	
21.70999	0.8699671	
21.79997	0.8692238	
21.81877	0.8696868	
21.91014	0.8698981	
21.92872	0.8683062	
22.01999	0.8715432	
22.03908	0.8694995	
22.12784	0.8691927	
22.14884	0.8677448	
22.23724	0.8684376	
22.25664	0.8692316	
22.34602	0.8699843	
22.36538	0.869946	
22.45772	0.8706226	
22.47663	0.8687094	
22.56707	0.8690619	
22.58597	0.8696374	
22.67555	0.8708507	
22.69469	0.8704167	
22.78621	0.8685485	
22.80542	0.870432	
22.89402	0.866809	
22.91299	0.869885	
23.00542	0.8697171	
23.02556	0.8694021	
23.11473	0.8693765	
23.13357	0.8665288	
23.22237	0.8674228	
23.24112	0.8687595	
23.3325	0.8689234	
23.35136	0.8680063	
23.44232	0.8682838	
23.46148	0.866662	
23.55342	0.8690866	
23.57233	0.8682618	
23.6604	0.8720522	
23.67936	0.8678664	
23.77169	0.8683116	
23.79031	0.8680919	
23.87918	0.8686515	
23.89791	0.8676909	
23.98796	0.8670406	
24.0074	0.8676486	
24.0994	0.8685169	
24.11821	0.8687239	
24.2074	0.8685094	
24.22623	0.8675686	
24.31805	0.8681442	
24.33675	0.8663651	
24.42833	0.8676633	
24.44723	0.8672211	
24.53741	0.8707483	
24.55606	0.8664052	
24.64659	0.8687491	
24.66604	0.8684278	
24.75575	0.8686774	
24.77563	0.8671239	
24.86612	0.8678631	
24.88472	0.8697833	
24.97539	0.8675105	
24.9945	0.8688833	
25.08422	0.8688374	
25.10352	0.8681439	
25.19571	0.8686249	
25.2143	0.8674899	
25.30241	0.8674604	
25.32253	0.8660092	
25.4133	0.8662755	
25.43282	0.8672684	
25.52473	0.8682671	
25.5439	0.8672068	
25.63261	0.8678408	
25.65129	0.8675429	
25.74172	0.8667422	
25.76082	0.8683556	
25.85152	0.8680016	
25.87116	0.8661019	
25.96038	0.8689744	
25.97923	0.8676875	
26.07033	0.8664671	
26.08957	0.866681	
26.17884	0.8658519	
26.19785	0.8691662	
26.28886	0.8659093	
26.30844	0.8657686	
26.39891	0.8661245	
26.41717	0.8657229	
26.5084	0.8674688	
26.52734	0.8656343	
26.61889	0.8656451	
