T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
19.99988	7934.21		-127.1209	
20.05387	7928.287		-126.7595	
20.10785	7922.341		-126.396	
20.16184	7916.375		-126.0304	
20.21583	7910.392		-125.6626	
20.26981	7904.392		-125.2926	
20.3238	7898.374		-124.9206	
20.37779	7892.338		-124.5464	
20.43177	7886.283		-124.1703	
20.48576	7880.207		-123.7921	
20.53975	7874.106		-123.4121	
20.59373	7867.979		-123.0303	
20.64772	7861.824		-122.6468	
20.70171	7855.638		-122.2618	
20.75569	7849.42		-121.8752	
20.80968	7843.165		-121.4873	
20.86367	7836.861		-121.0983	
20.91765	7830.478		-120.7082	
20.97164	7823.986		-120.3172	
21.02563	7817.222		-119.9255	
21.07961	7810.46		-119.5332	
21.1336	7803.699		-119.1406	
21.18759	7796.936		-118.7479	
21.24158	7790.17		-118.3551	
21.29556	7783.399		-117.9625	
21.34955	7776.621		-117.5703	
21.40354	7769.83		-117.1786	
21.45752	7763.033		-116.7877	
21.51151	7756.249		-116.3978	
21.5655	7749.504		-116.009	
21.61948	7742.821		-115.6216	
21.67347	7736.217		-115.2356	
21.72746	7729.692		-114.8514	
21.78144	7723.238		-114.4689	
21.83543	7716.838		-114.0885	
21.88942	7710.473		-113.7101	
21.94341	7704.122		-113.3339	
21.99739	7697.777		-112.9598	
22.05138	7691.438		-112.5878	
22.10537	7685.118		-112.2176	
22.15935	7678.824		-111.849	
22.21334	7672.566		-111.4816	
22.26733	7666.355		-111.1144	
22.32131	7660.199		-110.7463	
22.3753	7654.104		-110.3756	
22.42929	7648.078		-109.9998	
22.48327	7642.128		-109.6155	
22.53726	7636.257		-109.2191	
22.59125	7630.462		-108.8068	
22.64524	7624.734		-108.4829	
22.69922	7619.06		-108.1695	
22.75321	7613.425		-107.8668	
22.8072	7607.822		-107.5751	
22.86118	7602.253		-107.2942	
22.91517	7596.731		-107.0242	
22.96916	7591.271		-106.7649	
23.02314	7585.893		-106.5159	
23.07713	7580.605		-106.2769	
23.13112	7575.422		-106.0476	
23.1851	7570.349		-105.8276	
23.23909	7565.376		-105.6167	
23.29308	7560.482		-105.4146	
23.34706	7555.645		-105.2215	
23.40105	7550.84		-105.0371	
23.45504	7546.043		-104.8615	
23.50902	7541.233		-104.6949	
23.56301	7536.386		-104.5375	
23.617	7531.482		-104.3896	
23.67098	7526.499		-104.2514	
23.72497	7521.416		-104.1234	
23.77896	7516.221		-104.0059	
23.83294	7510.917		-103.8993	
