T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
19.99988	96.87158		0.1771096	
20.05387	96.89243		0.1691588	
20.10785	96.91315		0.1612342	
20.16184	96.93366		0.1533372	
20.21583	96.95379		0.1454699	
20.26981	96.97334		0.1376349	
20.3238	96.99211		0.1298337	
20.37779	97.00996		0.1220689	
20.43177	97.0268		0.1143432	
20.48576	97.04261		0.1066583	
20.53975	97.05746		0.09901707	
20.59373	97.07157		0.09142219	
20.64772	97.08545		0.08387555	
20.70171	97.10008		0.07637987	
20.75569	97.11706		0.06893776	
20.80968	97.12423		0.06155099	
20.86367	97.13129		0.05422205	
20.91765	97.138		0.04695326	
20.97164	97.14352		0.03974605	
21.02563	97.14674		0.03260242	
21.07961	97.14701		0.02552417	
21.1336	97.14468		0.01851212	
21.18759	97.14048		0.01156762	
21.24158	97.13549		0.004691757	
21.29556	97.13071		-0.002115323	
21.34955	97.12746		-0.008852961	
21.40354	97.12664		-0.01552076	
21.45752	97.1285		-0.02211929	
21.51151	97.13274		-0.02864864	
21.5655	97.13883		-0.03510915	
21.61948	97.14596		-0.04150222	
21.67347	97.15288		-0.04782898	
21.72746	97.1581		-0.05409115	
21.78144	97.16023		-0.06029181	
21.83543	97.15858		-0.06643412	
21.88942	97.1535		-0.07252223	
21.94341	97.14564		-0.0785621	
21.99739	97.13567		-0.0845604	
22.05138	97.12414		-0.09052547	
22.10537	97.11148		-0.09646808	
22.15935	97.09808		-0.1024003	
22.21334	97.08427		-0.1083358	
22.26733	97.0703		-0.1142902	
22.32131	97.05601		-0.120278	
22.3753	97.04041		-0.1263105	
22.42929	97.02264		-0.132391	
22.48327	97.00217		-0.1385066	
22.53726	96.97915		-0.1446215	
22.59125	96.95426		-0.1506777	
22.64524	96.92876		-0.1531738	
22.69922	96.90372		-0.1554824	
22.75321	96.88026		-0.1576124	
22.8072	96.85907		-0.1595719	
22.86118	96.84047		-0.1613677	
22.91517	96.82438		-0.1630055	
22.96916	96.81048		-0.1644913	
23.02314	96.79785		-0.1658316	
23.07713	96.78521		-0.1670338	
23.13112	96.77153		-0.1681059	
23.1851	96.75643		-0.169056	
23.23909	96.74047		-0.1698928	
23.29308	96.72504		-0.1706253	
23.34706	96.7114		-0.1712636	
23.40105	96.70026		-0.1718178	
23.45504	96.69139		-0.172298	
23.50902	96.68413		-0.1727134	
23.56301	96.67821		-0.173072	
23.617	96.67355		-0.1733809	
23.67098	96.66995		-0.173647	
23.72497	96.66681		-0.173877	
23.77896	96.66342		-0.1740779	
23.83294	96.65941		-0.1742558	
23.88693	96.65463		-0.1744162	
23.94092	96.64924		-0.1745641	
23.99491	96.6438		-0.1747034	
24.04889	96.63911		-0.1748391	
24.10288	96.63583		-0.1749783	
24.15687	96.63419		-0.175132	
24.21085	96.63419		-0.1753138	
24.26484	96.63578		-0.1755398	
24.31883	96.63857		-0.1758268	
24.37281	96.64194		-0.176191	
24.4268	96.64522		-0.1766479	
24.48079	96.64762		-0.1772107	
24.53477	96.64874		-0.1778892	
24.58876	96.64864		-0.1786901	
24.64275	96.64735		-0.1796158	
24.69674	96.64478		-0.1806632	
24.75072	96.6409		-0.1818241	
24.80471	96.63551		-0.1830845	
24.8587	96.62821		-0.1844246	
24.91268	96.61874		-0.18582	
24.96667	96.60707		-0.1872413	
25.02066	96.59353		-0.1886564	
25.07464	96.57846		-0.1900305	
25.12863	96.56187		-0.1913275	
25.18262	96.54422		-0.1925109	
25.2366	96.52639		-0.1935455	
25.29059	96.50922		-0.1943992	
25.34458	96.49327		-0.1950446	
25.39857	96.47908		-0.1954589	
25.45255	96.46685		-0.195624	
25.50654	96.45623		-0.1955254	
25.56053	96.44609		-0.1951502	
25.61451	96.43554		-0.1944871	
25.6685	96.424		-0.1935267	
25.72249	96.41123		-0.1922611	
25.77647	96.39713		-0.190685	
25.83046	96.38128		-0.1887955	
25.88445	96.36337		-0.1865904	
25.93843	96.34357		-0.1840696	
25.99242	96.32217		-0.1812344	
26.04641	96.29985		-0.1780884	
26.10039	96.27731		-0.1746398	
26.15438	96.25505		-0.1709032	
26.20837	96.23314		-0.1668987	
26.26236	96.21122		-0.1626516	
26.31634	96.18892		-0.1581911	
26.37033	96.16635		-0.1535485	
26.42432	96.14412		-0.1487584	
26.4783	96.12321		-0.1438575	
26.53229	96.10445		-0.1388822	
26.58628	96.08826		-0.1338696	
26.64026	96.07465		-0.1288554	
26.69425	96.06338		-0.1238722	
26.74824	96.05379		-0.1189507	
26.80222	96.04523		-0.1141194	
26.85621	96.03723		-0.1094033	
26.9102	96.02937		-0.1048254	
26.96418	96.02141		-0.100406	
27.01817	96.01363		-0.09616259	
27.07216	96.00657		-0.09211098	
27.12614	96.00091		-0.08826413	
27.18013	95.99746		-0.0846329	
27.23412	95.99681		-0.08122697	
27.28811	95.99883		-0.07805581	
27.34209	96.00299		-0.07512999	
27.39608	96.00931		-0.07245999	
27.45007	96.01788		-0.0700556	
27.50405	96.02878		-0.06792615	
27.55804	96.04189		-0.06607854	
27.61203	96.05663		-0.064516	
27.66601	96.0724		-0.06323925	
27.72	96.08884		-0.06224649	
27.77399	96.1058		-0.06153461	
27.82797	96.12338		-0.06110105	
27.88196	96.14136		-0.06094233	
27.93595	96.15912		-0.06105392	
27.98993	96.1757		-0.06143189	
28.04392	96.19006		-0.0620705	
28.09791	96.2015		-0.06296196	
28.1519	96.20976		-0.06409911	
28.20588	96.2149		-0.06547473	
28.25987	96.21753		-0.06708179	
28.31386	96.21854		-0.06891465	
28.36784	96.21849		-0.070967	
28.42183	96.21778		-0.07323069	
28.47582	96.21648		-0.07569645	
28.5298	96.21465		-0.07835203	
28.58379	96.21235		-0.08118252	
28.63778	96.20934		-0.08417136	
28.69176	96.20528		-0.08729722	
28.74575	96.19948		-0.09053347	
28.79974	96.1916		-0.09384893	
28.85373	96.18221		-0.09720847	
28.90771	96.17195		-0.1005754	
28.9617	96.16115		-0.1039129	
