T[°C]	Scattering [mAU]	S.D.
19.99924	94.8343	
19.99944	94.06059	
20.00065	94.49122	
20.0078	94.21716	
20.01325	94.18346	
20.02921	94.18755	
20.03816	94.07899	
20.05897	94.4359	
20.07071	94.26804	
20.09713	94.39098	
20.11134	94.64609	
20.14413	94.20503	
20.16078	94.85818	
20.19681	94.1395	
20.21652	94.59399	
20.25945	94.55072	
20.28107	94.60694	
20.32925	94.77322	
20.3533	94.74629	
20.40568	94.38325	
20.43232	94.27894	
20.48936	94.44505	
20.51657	94.40036	
20.57402	94.18246	
20.60485	94.03689	
20.6702	94.33434	
20.70164	94.28387	
20.76799	94.33073	
20.80048	94.3507	
20.86726	94.38647	
20.90151	94.54409	
20.97414	94.51745	
21.00914	94.68164	
21.08053	94.41985	
21.11602	94.46009	
21.18917	94.15957	
21.22541	94.53359	
21.29769	94.2177	
21.33344	94.2928	
21.40842	94.38496	
21.44559	94.17483	
21.52003	94.3134	
21.55601	93.93153	
21.62798	93.95615	
21.66318	93.778	
21.73771	93.73411	
21.77313	93.62905	
21.84623	93.7974	
21.88286	93.60483	
21.95576	94.06587	
21.99186	94.15663	
22.06686	94.3367	
22.10259	94.07352	
22.17472	94.15298	
22.20952	94.35307	
22.28424	93.83851	
22.32008	94.3607	
22.39354	93.78938	
22.42988	94.14053	
22.50426	94.05175	
22.5405	93.70951	
22.61226	94.02168	
22.64754	93.3702	
22.72128	93.86726	
22.75764	93.37309	
22.8324	93.69571	
22.86741	93.41975	
22.94041	94.48226	
22.97696	93.89896	
23.05131	94.35134	
23.08676	93.99193	
23.16013	94.24907	
23.19523	94.25167	
23.26817	94.34413	
23.30531	94.22765	
23.37862	94.43678	
23.41474	93.83733	
23.48922	93.95997	
23.52557	94.02061	
23.59843	93.91226	
23.63326	94.08691	
23.70695	93.60708	
23.74361	94.21564	
23.81689	94.14738	
23.85187	94.09225	
23.92475	94.66875	
23.96019	94.53384	
24.0358	94.43136	
24.07248	94.99946	
24.14558	94.19116	
24.18099	94.58607	
24.25417	94.55384	
24.29047	94.63665	
24.36396	94.47208	
24.40017	94.1293	
24.47445	94.64864	
24.51042	93.86937	
24.58218	94.14494	
24.61816	94.35763	
24.69305	94.0796	
24.72835	94.1203	
24.80317	94.26561	
24.83912	93.96331	
24.91149	94.03945	
24.94719	94.14048	
25.02085	94.30958	
25.05634	94.64898	
25.13136	94.25797	
25.16798	94.32341	
25.24107	94.39547	
25.2759	93.94218	
25.3497	94.62767	
25.3856	94.21908	
25.45992	94.17728	
25.49644	94.22915	
25.57021	93.78465	
25.60529	93.84501	
25.67726	93.69557	
25.7132	93.88142	
25.7875	93.92103	
25.82401	93.97938	
25.89874	94.1445	
25.93401	93.86462	
26.00653	94.00533	
26.04255	93.77716	
26.11662	93.79187	
26.15207	94.04683	
26.22598	93.89911	
26.26211	94.31887	
26.33718	94.17533	
26.37311	94.5593	
26.44405	94.23777	
26.48231	93.59323	
