T[°C]	330nm [counts / mm]	S.D.	First derivative	S.D. of first derivative
19.99924	8039.591		-122.598	
20.05323	8032.986		-122.3403	
20.10722	8026.398		-122.0829	
20.16121	8019.829		-121.8258	
20.2152	8013.274		-121.5692	
20.26919	8006.736		-121.3129	
20.32318	8000.211		-121.0572	
20.37717	7993.7		-120.802	
20.43116	7987.202		-120.5475	
20.48515	7980.715		-120.2937	
20.53914	7974.241		-120.0407	
20.59313	7967.778		-119.7886	
20.64712	7961.326		-119.5374	
20.70111	7954.885		-119.2874	
20.7551	7948.456		-119.0384	
20.80909	7942.041		-118.7906	
20.86308	7935.646		-118.5442	
20.91707	7929.298		-118.2992	
20.97106	7923.041		-118.0556	
21.02505	7916.835		-117.8136	
21.07904	7910.564		-117.5733	
21.13303	7904.22		-117.3346	
21.18702	7897.807		-117.0978	
21.24101	7891.329		-116.8627	
21.295	7884.794		-116.6296	
21.34899	7878.223		-116.3985	
21.40298	7871.634		-116.1693	
21.45697	7865.05		-115.9422	
21.51097	7858.497		-115.717	
21.56495	7852.001		-115.4939	
21.61894	7845.574		-115.2728	
21.67294	7839.205		-115.0536	
21.72692	7832.875		-114.8365	
21.78092	7826.576		-114.6212	
21.83491	7820.301		-114.4077	
21.8889	7814.041		-114.1959	
21.94289	7807.787		-113.9857	
21.99688	7801.527		-113.7769	
22.05087	7795.275		-113.5692	
22.10486	7789.054		-113.3623	
22.15885	7782.889		-113.1559	
22.21284	7776.804		-112.9494	
22.26683	7770.816		-112.7424	
22.32082	7764.945		-112.5342	
22.37481	7759.203		-112.3241	
22.4288	7753.59		-112.1115	
22.48279	7748.088		-111.896	
22.53678	7742.671		-111.6777	
22.59077	7737.314		-111.4572	
22.64476	7731.988		-111.3311	
22.69875	7726.66		-111.2097	
22.75274	7721.292		-111.0932	
22.80673	7715.859		-110.9817	
22.86072	7710.34		-110.8752	
22.91471	7704.722		-110.774	
22.9687	7699		-110.6784	
23.02269	7693.193		-110.5886	
23.07668	7687.336		-110.505	
23.13067	7681.467		-110.4279	
23.18466	7675.613		-110.3576	
23.23865	7669.785		-110.2943	
23.29264	7663.981		-110.2381	
23.34663	7658.194		-110.1892	
23.40062	7652.409		-110.1476	
23.45461	7646.598		-110.1129	
23.5086	7640.739		-110.085	
23.56259	7634.823		-110.0634	
23.61658	7628.842		-110.0478	
23.67057	7622.792		-110.0377	
23.72456	7616.681		-110.0324	
23.77855	7610.525		-110.0311	
23.83254	7604.337		-110.0332	
23.88653	7598.121		-110.0377	
23.94052	7591.881		-110.0438	
23.99451	7585.621		-110.0508	
24.0485	7579.343		-110.0577	
24.10249	7573.051		-110.064	
24.15648	7566.759		-110.0688	
24.21047	7560.488		-110.0715	
24.26447	7554.262		-110.0712	
24.31845	7548.103		-110.0672	
24.37244	7542.02		-110.0588	
24.42644	7536.01		-110.0452	
24.48042	7530.072		-110.0254	
