T[°C]	330nm [counts / mm]	S.D.
19.99924	8053.697	
19.99944	8051.309	
20.00065	8038.312	
20.0078	8045.67	
20.01325	8056.906	
20.02921	8046.124	
20.03816	8050.529	
20.05897	8045.077	
20.07071	8042.474	
20.09713	8020.675	
20.11134	8013.215	
20.14413	8031.146	
20.16078	8023.293	
20.19681	8005.248	
20.21652	8010.296	
20.25945	8007.311	
20.28107	8003.52	
20.32925	7992.299	
20.3533	7996.816	
20.40568	7991.085	
20.43232	7998.954	
20.48936	7964.699	
20.51657	7982.321	
20.57402	7959.912	
20.60485	7968.79	
20.6702	7956.175	
20.70164	7960.398	
20.76799	7939.268	
20.80048	7928.549	
20.86726	7930.106	
20.90151	7899.697	
20.97414	7940.427	
21.00914	7914.381	
21.08053	7903.079	
21.11602	7908.553	
21.18917	7904.612	
21.22541	7897.795	
21.29769	7892.073	
21.33344	7887.928	
21.40842	7868.167	
21.44559	7879.946	
21.52003	7877.239	
21.55601	7850.635	
21.62798	7847.246	
21.66318	7837.103	
21.73771	7838.319	
21.77313	7819.386	
21.84623	7809.242	
21.88286	7802.025	
21.95576	7797.502	
21.99186	7788.036	
22.06686	7787.397	
22.10259	7777.15	
22.17472	7767.703	
22.20952	7775.827	
22.28424	7780.503	
22.32008	7769.428	
22.39354	7757.323	
22.42988	7779.015	
22.50426	7751.48	
22.5405	7741.605	
22.61226	7732.005	
22.64754	7739.475	
22.72128	7711	
22.75764	7718.835	
22.8324	7694.035	
22.86741	7705.016	
22.94041	7707.013	
22.97696	7693.864	
23.05131	7701.265	
23.08676	7679.117	
23.16013	7676.277	
23.19523	7679.661	
23.26817	7667.076	
23.30531	7668.583	
23.37862	7648.612	
23.41474	7671.249	
23.48922	7637.243	
23.52557	7645.638	
23.59843	7637.111	
23.63326	7624.34	
23.70695	7619.022	
23.74361	7612.543	
23.81689	7586.316	
23.85187	7607.083	
23.92475	7605.089	
23.96019	7597.518	
24.0358	7578.652	
24.07248	7572.167	
24.14558	7564.657	
24.18099	7564.38	
24.25417	7551.38	
24.29047	7556.891	
24.36396	7533.634	
24.40017	7548.684	
24.47445	7523.444	
24.51042	7532.16	
24.58218	7521.109	
24.61816	7523.564	
24.69305	7500.934	
24.72835	7495.118	
24.80317	7489.942	
24.83912	7498.752	
24.91149	7472.659	
24.94719	7469.294	
25.02085	7472.752	
25.05634	7473.06	
25.13136	7470.482	
25.16798	7466.671	
25.24107	7448.092	
25.2759	7445.66	
25.3497	7449.125	
25.3856	7420.763	
25.45992	7425.442	
25.49644	7412.515	
25.57021	7393.79	
25.60529	7394.113	
25.67726	7403.453	
25.7132	7390.943	
25.7875	7370.72	
25.82401	7389.933	
25.89874	7367.261	
25.93401	7373.467	
26.00653	7363.036	
26.04255	7347.523	
26.11662	7356.446	
26.15207	7358.343	
26.22598	7344.353	
26.26211	7319.342	
26.33718	7324.575	
26.37311	7317.587	
26.44405	7319.44	
26.48231	7310.051	
26.55498	7299.253	
