T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
19.99924	94.61656		-0.4465312	
20.05323	94.59884		-0.4380307	
20.10722	94.58157		-0.429475	
20.16121	94.56478		-0.4208643	
20.2152	94.54854		-0.4121979	
20.26919	94.53287		-0.4034767	
20.32318	94.51775		-0.3947012	
20.37717	94.50315		-0.3858719	
20.43116	94.489		-0.376991	
20.48515	94.47514		-0.3680593	
20.53914	94.46144		-0.3590796	
20.59313	94.44768		-0.3500535	
20.64712	94.43359		-0.3409843	
20.70111	94.41889		-0.3318746	
20.7551	94.40351		-0.3227272	
20.80909	94.38816		-0.3135462	
20.86308	94.37676		-0.3043348	
20.91707	94.36572		-0.2950977	
20.97106	94.35454		-0.2858386	
21.02505	94.34216		-0.2765617	
21.07904	94.3276		-0.2672718	
21.13303	94.30986		-0.2579727	
21.18702	94.288		-0.248669	
21.24101	94.26204		-0.2393646	
21.295	94.23312		-0.230063	
21.34899	94.20268		-0.2207688	
21.40298	94.17221		-0.2114854	
21.45697	94.14321		-0.2022174	
21.51097	94.1169		-0.1929679	
21.56495	94.09385		-0.1837415	
21.61894	94.07444		-0.1745415	
21.67294	94.05854		-0.1653715	
21.72692	94.0458		-0.1562352	
21.78092	94.03558		-0.1471354	
21.83491	94.0269		-0.1380752	
21.8889	94.01893		-0.1290566	
21.94289	94.01092		-0.1200806	
21.99688	94.00272		-0.111148	
22.05087	93.99435		-0.1022565	
22.10486	93.98566		-0.09340268	
22.15885	93.9766		-0.08457799	
22.21284	93.96767		-0.07576982	
22.26683	93.95934		-0.066957	
22.32082	93.9519		-0.05810769	
22.37481	93.94527		-0.04917639	
22.4288	93.93935		-0.04009777	
22.48279	93.93414		-0.03078764	
22.53678	93.92986		-0.02114705	
22.59077	93.92684		-0.0110879	
22.64476	93.92567		-0.003592521	
22.69875	93.92654		0.003505044	
22.75274	93.92945		0.01018286	
22.80673	93.93403		0.01642281	
22.86072	93.93991		0.02221027	
22.91471	93.94698		0.02753324	
22.9687	93.95549		0.03238404	
23.02269	93.96564		0.03675833	
23.07668	93.97775		0.04065682	
23.13067	93.99218		0.04408371	
