Num. Dens. 1.1 [1/mL], Num. Dens. 1.2 [1/mL], Num. Dens. 2.1 [1/mL], Num. Dens. 2.2 [1/mL], ...
4.666000000000000000e+04,9.002000000000000000e+04,1.184400000000000000e+05,1.238600000000000000e+05,5.762000000000000000e+04,5.880000000000000000e+04
1.788000000000000000e+04,3.390000000000000000e+04,1.079800000000000000e+05,9.438000000000000000e+04,3.878000000000000000e+04,3.564000000000000000e+04
2.300000000000000000e+03,3.060000000000000000e+03,3.780000000000000000e+03,1.620000000000000000e+03,1.040000000000000000e+03,6.800000000000000000e+02
3.600000000000000000e+02,9.400000000000000000e+02,3.600000000000000000e+02,2.600000000000000000e+02,3.200000000000000000e+02,9.000000000000000000e+01
0.000000000000000000e+00,9.000000000000000000e+01,0.000000000000000000e+00,4.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; MFD ge70
