Num. Dens. 1.1 [1/mL], Num. Dens. 1.2 [1/mL], Num. Dens. 2.1 [1/mL], Num. Dens. 2.2 [1/mL], ...
2.417400000000000000e+05,3.128200000000000000e+05,4.505000000000000000e+05,4.401400000000000000e+05,4.771000000000000000e+05,5.220600000000000000e+05
1.087400000000000000e+05,1.213400000000000000e+05,1.944600000000000000e+05,1.557200000000000000e+05,1.747800000000000000e+05,1.595400000000000000e+05
7.520000000000000000e+03,5.800000000000000000e+03,5.120000000000000000e+03,4.320000000000000000e+03,3.680000000000000000e+03,4.040000000000000000e+03
1.220000000000000000e+03,1.520000000000000000e+03,1.520000000000000000e+03,9.800000000000000000e+02,9.000000000000000000e+02,1.120000000000000000e+03
1.360000000000000000e+02,4.600000000000000000e+01,0.000000000000000000e+00,1.360000000000000000e+02,4.600000000000000000e+01,1.340000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01,4.600000000000000000e+01,9.000000000000000000e+01
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; MFD ge70
