Num. Dens. 1.1 [1/mL], Num. Dens. 1.2 [1/mL], Num. Dens. 2.1 [1/mL], Num. Dens. 2.2 [1/mL], ...
8.898000000000000000e+04,8.318000000000000000e+04,8.112000000000000000e+04,7.738000000000000000e+04,4.824000000000000000e+04,4.944000000000000000e+04
6.822000000000000000e+04,5.632000000000000000e+04,5.210000000000000000e+04,4.526000000000000000e+04,2.852000000000000000e+04,2.598000000000000000e+04
6.200000000000000000e+02,3.600000000000000000e+02,3.200000000000000000e+02,1.800000000000000000e+02,3.200000000000000000e+02,3.600000000000000000e+02
1.800000000000000000e+02,2.200000000000000000e+02,0.000000000000000000e+00,4.600000000000000000e+01,1.340000000000000000e+02,1.800000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; MFD ge70
