Num. Dens. 1.1 [1/mL], Num. Dens. 1.2 [1/mL], Num. Dens. 2.1 [1/mL], Num. Dens. 2.2 [1/mL], ...
2.514800000000000000e+06,2.469260000000000000e+06,1.680660000000000000e+06,1.680660000000000000e+06,2.301660000000000000e+06,2.281200000000000000e+06
6.904400000000000000e+05,6.358400000000000000e+05,3.756800000000000000e+05,3.756800000000000000e+05,6.936000000000000000e+05,6.726600000000000000e+05
1.634600000000000000e+05,1.583400000000000000e+05,1.003000000000000000e+05,1.003000000000000000e+05,1.413600000000000000e+05,1.216800000000000000e+05
2.940000000000000000e+04,2.610000000000000000e+04,1.356000000000000000e+04,1.356000000000000000e+04,5.120000000000000000e+04,4.466000000000000000e+04
9.400000000000000000e+02,1.080000000000000000e+03,9.800000000000000000e+02,9.800000000000000000e+02,7.140000000000000000e+03,7.320000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.400000000000000000e+02,4.400000000000000000e+02
6.200000000000000000e+02,7.600000000000000000e+02,6.200000000000000000e+02,6.200000000000000000e+02,4.320000000000000000e+03,4.280000000000000000e+03
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; MFD ge70
