Num. Dens. 1.1 [1/mL], Num. Dens. 1.2 [1/mL], Num. Dens. 2.1 [1/mL], Num. Dens. 2.2 [1/mL], ...
6.340000000000000000e+03,8.460000000000000000e+03,1.640000000000000000e+04,1.928000000000000000e+04,3.910000000000000000e+04,4.572000000000000000e+04
5.920000000000000000e+03,5.660000000000000000e+03,1.730000000000000000e+04,1.474000000000000000e+04,2.972000000000000000e+04,3.220000000000000000e+04
9.000000000000000000e+02,7.600000000000000000e+02,1.400000000000000000e+03,1.660000000000000000e+03,2.620000000000000000e+03,2.960000000000000000e+03
4.600000000000000000e+01,4.600000000000000000e+01,4.600000000000000000e+01,1.360000000000000000e+02,1.800000000000000000e+02,1.800000000000000000e+02
1.340000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; MFD ge70
