Num. Dens. 1.1 [1/mL], Num. Dens. 1.2 [1/mL], Num. Dens. 2.1 [1/mL], Num. Dens. 2.2 [1/mL], ...
2.070000000000000000e+04,2.410000000000000000e+04,3.672000000000000000e+04,3.540000000000000000e+04,2.468000000000000000e+04,2.970000000000000000e+04
1.692000000000000000e+04,1.652000000000000000e+04,2.202000000000000000e+04,2.058000000000000000e+04,3.034000000000000000e+04,3.030000000000000000e+04
2.080000000000000000e+03,1.760000000000000000e+03,2.120000000000000000e+03,1.120000000000000000e+03,4.180000000000000000e+03,3.780000000000000000e+03
2.200000000000000000e+02,1.800000000000000000e+02,0.000000000000000000e+00,9.000000000000000000e+01,2.200000000000000000e+02,2.200000000000000000e+02
9.000000000000000000e+01,4.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.340000000000000000e+02,1.800000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.600000000000000000e+01,4.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.000000000000000000e+01
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; MFD ge70
