Num. Dens. 1.1 [1/mL], Num. Dens. 1.2 [1/mL], Num. Dens. 2.1 [1/mL], Num. Dens. 2.2 [1/mL], ...
5.160000000000000000e+03,6.520000000000000000e+03,1.002000000000000000e+04,1.612000000000000000e+04,9.900000000000000000e+04,9.526000000000000000e+04
3.140000000000000000e+03,3.720000000000000000e+03,8.260000000000000000e+03,8.620000000000000000e+03,5.304000000000000000e+04,5.314000000000000000e+04
4.000000000000000000e+02,2.600000000000000000e+02,2.600000000000000000e+02,1.800000000000000000e+02,2.420000000000000000e+03,2.200000000000000000e+03
1.800000000000000000e+02,9.000000000000000000e+01,4.600000000000000000e+01,4.600000000000000000e+01,9.000000000000000000e+01,2.200000000000000000e+02
1.800000000000000000e+02,9.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,4.600000000000000000e+01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; MFD ge70
