Num. Dens. 1.1 [1/mL], Num. Dens. 1.2 [1/mL], Num. Dens. 2.1 [1/mL], Num. Dens. 2.2 [1/mL], ...
1.918620000000000000e+06,1.922040000000000000e+06,3.747620000000000000e+06,3.747620000000000000e+06,2.164000000000000000e+06,2.164000000000000000e+06
1.339080000000000000e+06,1.399560000000000000e+06,3.101460000000000000e+06,3.101460000000000000e+06,1.701320000000000000e+06,1.701320000000000000e+06
4.563600000000000000e+05,4.149000000000000000e+05,5.381400000000000000e+05,5.381400000000000000e+05,3.604600000000000000e+05,3.604600000000000000e+05
1.034800000000000000e+05,8.920000000000000000e+04,8.134000000000000000e+04,8.134000000000000000e+04,7.824000000000000000e+04,7.824000000000000000e+04
1.808000000000000000e+04,1.756000000000000000e+04,2.326000000000000000e+04,2.326000000000000000e+04,2.134000000000000000e+04,2.134000000000000000e+04
1.620000000000000000e+03,8.000000000000000000e+02,3.360000000000000000e+03,3.360000000000000000e+03,2.340000000000000000e+03,2.340000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+01,4.500000000000000000e+01,3.200000000000000000e+02,3.200000000000000000e+02
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; MFD ge70
