Num. Dens. 1.1 [1/mL], Num. Dens. 1.2 [1/mL], Num. Dens. 2.1 [1/mL], Num. Dens. 2.2 [1/mL], ...
4.664000000000000000e+04,9.092000000000000000e+04,1.740000000000000000e+04,1.996000000000000000e+04,4.388000000000000000e+04,4.712000000000000000e+04
8.980000000000000000e+03,1.074000000000000000e+04,6.740000000000000000e+03,6.260000000000000000e+03,1.626000000000000000e+04,1.524000000000000000e+04
8.600000000000000000e+02,1.040000000000000000e+03,2.200000000000000000e+02,1.360000000000000000e+02,5.000000000000000000e+02,4.400000000000000000e+02
3.600000000000000000e+02,9.000000000000000000e+02,9.000000000000000000e+01,9.000000000000000000e+01,9.000000000000000000e+01,9.000000000000000000e+01
1.340000000000000000e+02,2.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,4.600000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.340000000000000000e+02,2.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; MFD ge70
