Num. Dens. 1.1 [1/mL], Num. Dens. 1.2 [1/mL], Num. Dens. 2.1 [1/mL], Num. Dens. 2.2 [1/mL], ...
1.095738000000000000e+07,1.578774000000000000e+07,2.883044000000000000e+07,2.543228000000000000e+07,1.472820000000000000e+07,1.359692000000000000e+07
1.746660000000000000e+06,3.059280000000000000e+06,8.171340000000000000e+06,6.765080000000000000e+06,6.882420000000000000e+06,5.678960000000000000e+06
2.308600000000000000e+05,3.903800000000000000e+05,1.365000000000000000e+06,1.054020000000000000e+06,9.220600000000000000e+05,6.926200000000000000e+05
1.788000000000000000e+04,2.354000000000000000e+04,5.436000000000000000e+04,3.722000000000000000e+04,2.570000000000000000e+04,1.904000000000000000e+04
9.400000000000000000e+02,1.480000000000000000e+03,9.000000000000000000e+01,9.000000000000000000e+01,1.800000000000000000e+02,9.000000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.200000000000000000e+02,3.600000000000000000e+02,0.000000000000000000e+00,4.600000000000000000e+01,4.600000000000000000e+01,0.000000000000000000e+00
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; MFD ge70
