Num. Dens. 1.1 [1/mL], Num. Dens. 1.2 [1/mL], Num. Dens. 2.1 [1/mL], Num. Dens. 2.2 [1/mL], ...
4.272000000000000000e+04,4.370000000000000000e+04,5.210000000000000000e+04,5.210000000000000000e+04,8.722000000000000000e+04,7.394000000000000000e+04
1.410000000000000000e+04,1.100000000000000000e+04,1.450000000000000000e+04,1.450000000000000000e+04,6.850000000000000000e+04,1.016000000000000000e+04
2.960000000000000000e+03,2.660000000000000000e+03,3.780000000000000000e+03,3.780000000000000000e+03,3.912000000000000000e+04,2.700000000000000000e+03
4.400000000000000000e+02,4.400000000000000000e+02,1.480000000000000000e+03,1.480000000000000000e+03,1.438000000000000000e+04,5.000000000000000000e+02
4.600000000000000000e+01,4.600000000000000000e+01,1.800000000000000000e+02,1.800000000000000000e+02,3.600000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.600000000000000000e+01,0.000000000000000000e+00,4.600000000000000000e+01,4.600000000000000000e+01,5.400000000000000000e+02,0.000000000000000000e+00
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; MFD ge70
