Num. Dens. 1.1 [1/mL], Num. Dens. 1.2 [1/mL], Num. Dens. 2.1 [1/mL], Num. Dens. 2.2 [1/mL], ...
1.054645600000000093e+06,1.078990399999999907e+06,3.360427999999999884e+05,3.376920000000000000e+05,3.000629000000000000e+06,2.654975800000000279e+06
4.318745999999999767e+05,4.585200000000000000e+05,8.588000000000000000e+04,8.687239999999999418e+04,1.471902199999999953e+06,1.170012199999999953e+06
2.353639999999999782e+04,2.606000000000000000e+04,9.040000000000000000e+03,6.966000000000000000e+03,5.429594000000000233e+05,3.549495999999999767e+05
3.189000000000000000e+03,2.820000000000000000e+03,1.440000000000000000e+03,1.797599999999999909e+03,1.106344000000000087e+05,6.476100000000000000e+04
6.288000000000000682e+02,3.200000000000000000e+02,1.000000000000000000e+02,1.348000000000000114e+02,6.208800000000000182e+03,4.808800000000000182e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+02,3.146000000000000227e+02
4.492000000000000455e+02,1.340000000000000000e+02,4.600000000000000000e+01,4.500000000000000000e+01,1.169799999999999955e+03,1.033599999999999909e+03
Rows: ECD 1-2; ECD 2-5; ECD 5-10, ECD 10-25; ECD 25-70; MFD ge70
