T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
19.99929	95.00563	1.015637	-0.135493	0.4159558
20.05328	95.00149	0.9942293	-0.1335579	0.4050425
20.10727	94.9973	0.9725479	-0.1316278	0.394167
20.16126	94.99308	0.9506004	-0.1297028	0.3833312
20.21525	94.98884	0.9284272	-0.1277833	0.372537
20.26924	94.98456	0.906134	-0.1258695	0.3617868
20.32323	94.98017	0.8838981	-0.1239617	0.3510827
20.37722	94.97563	0.861903	-0.12206	0.3404275
20.43121	94.97088	0.84034	-0.1201649	0.3298236
20.4852	94.96584	0.8194336	-0.1182765	0.3192738
20.53919	94.96048	0.799395	-0.1163951	0.3087809
20.59318	94.95478	0.7804639	-0.114521	0.2983477
20.64717	94.94872	0.7628499	-0.1126542	0.287977
20.70116	94.94234	0.7466526	-0.1107951	0.2776719
20.75515	94.93569	0.7314338	-0.1089437	0.2674352
20.80914	94.92894	0.7148678	-0.1071001	0.2572699
20.86313	94.92017	0.6992413	-0.1052645	0.2471789
20.91712	94.91232	0.68482	-0.1034368	0.2371651
20.97111	94.90515	0.6717509	-0.1016169	0.2272311
21.0251	94.89792	0.6607937	-0.09980458	0.2173798
21.07909	94.89031	0.6530504	-0.0979996	0.2076136
21.13308	94.88225	0.6494221	-0.09620151	0.1979346
21.18707	94.87345	0.6505424	-0.0944098	0.1883446
21.24106	94.86401	0.6565413	-0.09262387	0.178845
21.29505	94.85442	0.6668761	-0.09084298	0.1694367
21.34904	94.84518	0.6806061	-0.08906635	0.1601206
21.40303	94.83683	0.6965312	-0.08729299	0.1508967
21.45702	94.83001	0.7134928	-0.08552182	0.1417653
21.51101	94.82509	0.7305423	-0.0837516	0.1327258
21.565	94.82213	0.7470266	-0.08198092	0.1237775
21.61899	94.82113	0.7623813	-0.08020825	0.1149194
21.67298	94.82204	0.7764854	-0.07843196	0.1061497
21.72697	94.82482	0.789644	-0.07665035	0.09746621
21.78096	94.82918	0.802328	-0.07486172	0.08886581
21.83495	94.83453	0.8151509	-0.07306433	0.08034454
21.88894	94.83991	0.8282889	-0.07125643	0.07189728
21.94293	94.84431	0.8418456	-0.06943621	0.06351753
21.99692	94.84718	0.8558932	-0.06760189	0.05519725
22.05091	94.84845	0.8705249	-0.06575169	0.04692656
22.1049	94.84843	0.8860789	-0.06388398	0.03869391
22.1589	94.84753	0.9026496	-0.06199726	0.03048728
22.21288	94.8461	0.9196803	-0.06009027	0.02229943
22.26687	94.84435	0.9364448	-0.0581621	0.01415292
22.32087	94.84215	0.952224	-0.05621246	0.006320116
22.37486	94.83911	0.9664697	-0.05424218	0.004399463
22.42885	94.83496	0.9787137	-0.05225419	0.01197511
22.48284	94.8299	0.9890437	-0.05025517	0.02044179
22.53683	94.8243	0.9977072	-0.04825765	0.02911729
22.59082	94.81832	1.004641	-0.04627927	0.03788321
22.64481	94.81172	1.009365	-0.04508478	0.04173876
22.6988	94.80427	1.011649	-0.04404297	0.04557589
22.75279	94.79594	1.011663	-0.04315885	0.04936997
22.80678	94.78672	1.009611	-0.04243488	0.05310822
22.86077	94.7768	1.005737	-0.0418718	0.05678605
22.91476	94.76678	1.000524	-0.04146722	0.06040208
22.96875	94.75747	0.9945385	-0.04121678	0.06395786
23.02274	94.74944	0.9880946	-0.04111284	0.06745557
