T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
19.99929	0.8687835	0.0005774135	-0.0001471146	0.0002687055
20.05328	0.8687785	0.000577446	-0.0001505354	0.0002653371
20.10727	0.8687735	0.0005773592	-0.0001539572	0.000261964
20.16126	0.8687685	0.0005771647	-0.0001573799	0.0002585863
20.21525	0.8687633	0.0005768313	-0.0001608036	0.000255204
20.26924	0.8687582	0.000576316	-0.0001642282	0.0002518171
20.32323	0.8687531	0.00057569	-0.0001676534	0.0002484259
20.37722	0.8687479	0.0005749362	-0.0001710794	0.0002450304
20.43121	0.8687429	0.0005739924	-0.0001745058	0.0002416308
20.4852	0.8687378	0.0005728769	-0.0001779326	0.0002382274
20.53919	0.8687326	0.000571597	-0.0001813596	0.0002348203
20.59318	0.8687276	0.0005701605	-0.0001847867	0.0002314098
20.64717	0.8687224	0.0005685621	-0.0001882136	0.0002279963
20.70116	0.8687174	0.0005668231	-0.0001916404	0.0002245801
20.75515	0.8687122	0.0005650073	-0.0001950667	0.0002211614
20.80914	0.8687071	0.0005630691	-0.0001984925	0.0002177407
20.86313	0.8687019	0.0005610234	-0.0002019175	0.0002143184
20.91712	0.8686967	0.0005588933	-0.0002053417	0.0002108948
20.97111	0.8686914	0.000556708	-0.0002087648	0.0002074705
21.0251	0.8686859	0.0005544614	-0.0002121867	0.0002040458
21.07909	0.8686803	0.0005522284	-0.0002156073	0.0002006213
21.13308	0.8686745	0.0005500456	-0.0002190264	0.0001971974
21.18707	0.8686685	0.0005479452	-0.000222444	0.0001937746
21.24106	0.8686622	0.0005459696	-0.0002258599	0.0001903535
21.29505	0.8686555	0.000544115	-0.0002292741	0.0001869346
21.34904	0.8686484	0.0005424583	-0.0002326864	0.0001835185
21.40303	0.8686405	0.0005408253	-0.000236097	0.0001801056
21.45702	0.8686319	0.0005391035	-0.0002395057	0.0001766967
21.51101	0.8686201	0.0005331262	-0.0002429125	0.0001732922
21.565	0.8686099	0.0005250786	-0.0002463175	0.0001698929
21.61899	0.8685983	0.0005175283	-0.0002497208	0.0001664992
21.67298	0.8685865	0.00050933	-0.0002531226	0.0001631117
21.72697	0.8685743	0.0005005235	-0.0002565228	0.0001597312
21.78096	0.8685617	0.0004911144	-0.0002599216	0.0001563581
21.83495	0.8685487	0.0004813673	-0.0002633192	0.000152993
21.88894	0.8685352	0.0004713041	-0.0002667157	0.0001496364
21.94293	0.8685212	0.0004610322	-0.0002701113	0.000146289
21.99692	0.8685071	0.0004505928	-0.0002735063	0.0001429511
22.05091	0.8684928	0.000439832	-0.0002769008	0.0001396233
22.1049	0.8684786	0.0004287919	-0.0002802953	0.000136306
22.1589	0.8684644	0.0004173823	-0.0002836899	0.0001329996
22.21288	0.86845	0.0004055438	-0.0002870852	0.0001297045
22.26687	0.8684356	0.000393311	-0.0002904815	0.000126421
22.32087	0.868421	0.0003808442	-0.0002938794	0.0001231492
22.37486	0.8684061	0.0003685404	-0.0002972794	0.0001198893
22.42885	0.8683906	0.0003567117	-0.0003006822	0.0001166412
22.48284	0.8683744	0.0003457216	-0.0003040884	0.000113405
22.53683	0.8683572	0.0003356233	-0.0003074987	0.0001101803
22.59082	0.8683389	0.0003265524	-0.000310914	0.0001069671
22.64481	0.8683195	0.0003186547	-0.0003143348	0.0001037647
22.6988	0.8682985	0.0003119746	-0.0003177622	0.0001005727
22.75279	0.868276	0.0003066161	-0.0003211968	9.739023E-05
22.80678	0.8682522	0.0003024867	-0.0003246395	9.421628E-05
22.86077	0.8682272	0.0002994718	-0.0003280911	9.104962E-05
22.91476	0.8682013	0.0002973783	-0.0003315525	8.788876E-05
22.96875	0.8681747	0.0002958482	-0.0003350248	8.473196E-05
23.02274	0.8681478	0.0002945696	-0.0003385087	8.157714E-05
23.07673	0.868121	0.0002931409	-0.0003420056	7.842178E-05
23.13072	0.8680946	0.0002912716	-0.0003455165	7.526289E-05
23.18471	0.8680689	0.0002886607	-0.0003490429	7.209676E-05
23.2387	0.8680441	0.0002849966	-0.0003525863	6.891894E-05
23.29269	0.8680206	0.0002802361	-0.0003561484	6.572393E-05
23.34668	0.8679985	0.0002743806	-0.0003597313	6.250496E-05
23.40067	0.8679781	0.0002676033	-0.0003633371	5.925377E-05
23.45466	0.8679593	0.0002603578	-0.0003669683	5.596029E-05
23.50865	0.867942	0.0002531634	-0.0003706274	5.261256E-05
23.56264	0.8679261	0.0002463824	-0.0003743164	4.919678E-05
23.61663	0.867911	0.0002404402	-0.000378037	4.569801E-05
23.67062	0.8678963	0.0002355066	-0.0003817886	4.210164E-05
23.72461	0.8678815	0.0002315266	-0.0003855682	3.839679E-05
23.7786	0.8678663	0.0002286105	-0.000389526	3.50854E-05
23.83259	0.8678502	0.0002267627	-0.0003935163	3.181906E-05
23.88658	0.8678333	0.0002259218	-0.0003975391	2.861009E-05
23.94057	0.8678156	0.0002258985	-0.0004015946	2.547275E-05
23.99456	0.867797	0.0002265487	-0.0004056833	2.242402E-05
24.04855	0.867778	0.0002279025	-0.0004098061	1.948481E-05
24.10254	0.8677586	0.0002298181	-0.0004139642	1.668258E-05
