T[°C]	330nm [counts / mm]	S.D.
19.99929	8000.418	46.53823
20.05328	7993.877	48.22822
20.10727	7979.314	32.04609
20.16126	7977.536	39.42843
20.21525	7970.625	34.10537
20.26924	7968.656	32.07196
20.32323	7960.212	30.75651
20.37722	7956.238	33.25421
20.43121	7954.238	39.10123
20.4852	7943.534	20.92239
20.53919	7936.315	32.21251
20.59318	7926.786	34.12597
20.64717	7916.944	37.95961
20.70116	7913.773	40.69453
20.75515	7900.607	37.86351
20.80914	7895.56	28.75037
20.86313	7890.479	35.54419
20.91712	7882.041	23.69098
20.97111	7885.853	46.03412
21.0251	7871.044	35.4971
21.07909	7861.172	36.50076
21.13308	7861.058	40.63741
21.18707	7862.346	39.12585
21.24106	7852.219	38.66762
21.29505	7846.588	40.92632
21.34904	7837.672	40.32667
21.40303	7830.932	34.10454
21.45702	7828.313	44.4945
21.51101	7820.524	49.71247
21.565	7812.944	34.11247
21.61899	7806.456	39.96109
21.67298	7795.741	42.83651
21.72697	7799.013	40.66073
21.78096	7787.932	26.65378
21.83495	7785.32	27.38877
21.88894	7769.031	28.64967
21.94293	7769.917	26.93707
21.99692	7757.622	27.58403
22.05091	7757.373	27.60751
22.1049	7754.183	22.24863
22.1589	7739.136	28.86721
22.21288	7738.334	32.87075
22.26687	7733.933	39.39247
22.32087	7734.736	37.48859
22.37486	7724.698	33.85759
22.42885	7724.13	48.6111
22.48284	7715.669	38.03095
22.53683	7707.07	30.96775
22.59082	7695.884	34.69563
22.64481	7696.289	37.28517
22.6988	7684.998	30.08595
22.75279	7680.581	32.28825
22.80678	7671.676	27.00293
22.86077	7667.369	30.79936
22.91476	7660.67	39.59255
22.96875	7652.926	38.52129
23.02274	7650.106	44.10845
23.07673	7648.395	32.10916
23.13072	7638.742	33.82058
23.18471	7633.483	39.3674
23.2387	7629.596	37.96082
23.29269	7627.087	36.31555
23.34668	7616.861	35.15453
23.40067	7615.708	40.56058
23.45466	7607.263	39.87027
23.50865	7595.058	40.56046
23.56264	7593.604	41.8192
23.61663	7587.003	38.51302
23.67062	7578.417	37.71833
23.72461	7572.238	38.52415
23.7786	7566.082	29.39941
23.83259	7564.602	26.88329
23.88658	7563.587	38.15443
23.94057	7557.313	38.53938
23.99456	7552.664	31.76107
24.04855	7549.647	24.37002
24.10254	7538.776	26.48306
24.15653	7528.787	31.16069
24.21052	7523.751	30.80375
24.26451	7520.542	28.19032
24.3185	7512.94	30.90693
24.37249	7505.081	27.83629
24.42648	7500.771	34.29903
24.48047	7488.632	31.42825
24.53446	7485.129	37.8233
24.58845	7478.602	37.21381
24.64244	7473.604	37.01845
24.69643	7468.538	28.04939
24.75042	7461.988	27.42041
24.80441	7458.167	28.19077
24.8584	7452.522	36.52521
24.9124	7443.172	28.72807
24.96638	7439.039	27.08738
25.02037	7435.458	32.28264
25.07437	7428.438	38.60365
25.12836	7424.101	41.24286
25.18235	7421.16	36.43727
25.23634	7410.672	34.15805
25.29033	7404.211	36.56285
25.34432	7401.557	41.04366
25.39831	7388.76	29.11634
25.4523	7384.192	36.43095
25.50629	7387.987	22.83442
25.56028	7377.575	19.064
25.61427	7367.753	25.03231
25.66826	7364.731	34.59734
25.72225	7356.292	33.10985
25.77624	7350.958	22.64869
25.83023	7355.864	27.88321
25.88422	7347.158	21.29645
25.93821	7345.622	29.3922
25.9922	7332.108	29.911
26.04619	7325.995	25.02374
26.10018	7319.021	31.01981
26.15417	7319.091	33.65041
26.20816	7314.822	28.87082
26.26215	7294.866	23.13103
26.31614	7294.121	25.7444
26.37013	7293.169	22.28432
26.42412	7286.644	28.12431
26.47811	7275.743	32.93523
26.5321	7266.329	32.17219
26.58609	7260.994	39.15269
26.64008	7256.609	37.28729
26.69407	7252.986	36.79688
26.74806	7254.254	43.62091
26.80205	7253.926	43.03501
26.85604	7244.247	39.63136
26.91003	7240.132	37.73237
26.96402	7227.877	29.72512
27.01801	7221.853	31.67546
27.072	7219.621	29.72444
27.12599	7210.958	31.30202
27.17998	7205.975	36.05616
27.23397	7198.286	30.28562
27.28796	7193.075	28.33892
27.34195	7184.749	28.23612
27.39594	7182.887	24.97719
27.44993	7180.745	25.37855
27.50392	7173.566	26.69783
27.55791	7168.567	29.8546
27.6119	7163.286	32.65755
27.6659	7156.579	31.79851
27.71988	7153.426	28.22618
27.77387	7150.772	29.36448
27.82787	7142.757	26.93882
27.88186	7136.577	25.68679
27.93585	7130.521	32.61689
27.98984	7126.035	23.87657
