T[°C]	Ratio 350nm / 330nm	S.D.	First derivative	S.D. of first derivative
20.00042	0.875006		-0.000300184	
20.05437	0.8749855		-0.0003033	
20.10832	0.874965		-0.0003064247	
20.16227	0.8749444		-0.0003095579	
20.21622	0.8749239		-0.0003126998	
20.27017	0.8749034		-0.0003158506	
20.32412	0.8748829		-0.00031901	
20.37807	0.8748624		-0.0003221781	
20.43202	0.874842		-0.0003253547	
20.48597	0.8748215		-0.0003285398	
20.53992	0.8748012		-0.0003317333	
20.59387	0.8747809		-0.000334935	
20.64782	0.8747606		-0.0003381447	
20.70177	0.8747404		-0.0003413624	
20.75572	0.8747202		-0.0003445876	
20.80967	0.8747001		-0.0003478203	
20.86362	0.87468		-0.00035106	
20.91757	0.87466		-0.0003543067	
20.97152	0.87464		-0.00035756	
21.02547	0.8746201		-0.0003608196	
21.07942	0.8746003		-0.0003640852	
21.13337	0.8745805		-0.0003673566	
21.18732	0.8745608		-0.0003706332	
21.24127	0.8745412		-0.0003739148	
21.29522	0.8745216		-0.0003772013	
21.34917	0.8745021		-0.0003804919	
21.40312	0.8744828		-0.0003837867	
21.45707	0.8744634		-0.0003870849	
21.51102	0.8744442		-0.0003903864	
21.56497	0.874425		-0.0003936909	
21.61892	0.8744059		-0.0003969978	
21.67287	0.8743868		-0.0004003069	
21.72682	0.8743678		-0.0004036179	
21.78077	0.8743488		-0.0004069303	
21.83472	0.8743298		-0.0004102438	
21.88867	0.8743109		-0.0004135583	
21.94262	0.874292		-0.0004168731	
21.99657	0.8742731		-0.0004201883	
22.05052	0.8742541		-0.0004235032	
22.10447	0.8742351		-0.0004268178	
22.15842	0.874216		-0.000430132	
22.21237	0.8741967		-0.0004334452	
22.26632	0.8741773		-0.0004367575	
22.32027	0.8741576		-0.0004400688	
22.37422	0.8741377		-0.0004433788	
22.42817	0.8741175		-0.0004466877	
22.48212	0.8740971		-0.0004499952	
22.53607	0.8740767		-0.0004533015	
22.59002	0.8740602		-0.000456607	
22.64397	0.8740435		-0.0004599115	
22.69792	0.8740268		-0.0004632157	
22.75187	0.8740098		-0.0004665199	
22.80582	0.8739926		-0.0004698247	
22.85977	0.873975		-0.0004731308	
22.91372	0.8739569		-0.0004764392	
22.96767	0.8739381		-0.000479751	
23.02162	0.8739187		-0.0004830676	
23.07557	0.8738982		-0.0004863906	
23.12952	0.8738766		-0.0004897221	
23.18347	0.8738539		-0.000493065	
23.23742	0.8738298		-0.0004964221	
23.29137	0.8738046		-0.0004997978	
23.34532	0.8737779		-0.0005031975	
23.39927	0.87375		-0.0005066278	
23.45322	0.8737207		-0.0005100974	
23.50717	0.8736901		-0.0005136164	
23.56112	0.8736584		-0.000517197	
23.61507	0.8736255		-0.0005208533	
23.66902	0.8735918		-0.0005245983	
23.72297	0.8735573		-0.000528443	
23.77692	0.8735223		-0.0005327508	
23.83087	0.8734871		-0.0005371134	
23.88482	0.8734517		-0.0005415263	
23.93877	0.8734162		-0.0005459847	
23.99272	0.873381		-0.0005504829	
24.04667	0.8733461		-0.000555016	
24.10062	0.8733116		-0.000559578	
24.15457	0.8732775		-0.0005641634	
24.20852	0.873244		-0.0005687666	
24.26247	0.8732108		-0.0005733813	
24.31642	0.8731782		-0.0005780017	
24.37037	0.873146		-0.0005826213	
24.42432	0.873114		-0.0005872334	
24.47827	0.8730823		-0.0005918313	
24.53222	0.8730507		-0.0005964077	
24.58617	0.8730193		-0.0006009559	
24.64012	0.8729879		-0.0006054693	
24.69407	0.8729566		-0.0006099411	
24.74802	0.8729252		-0.0006143648	
24.80197	0.8728936		-0.0006187344	
24.85592	0.8728617		-0.0006230437	
24.90987	0.8728294		-0.0006272877	
24.96382	0.8727967		-0.0006314619	
25.01777	0.8727635		-0.0006355623	
25.07172	0.87273		-0.0006395863	
25.12567	0.8726959		-0.000643531	
25.17962	0.8726613		-0.0006473946	
25.23357	0.872626		-0.000651176	
25.28752	0.8725901		-0.0006548738	
25.34147	0.8725536		-0.000658488	
25.39542	0.8725165		-0.0006620188	
25.44937	0.8724788		-0.0006654666	
25.50332	0.8724404		-0.0006688324	
25.55727	0.8724015		-0.0006721179	
25.61122	0.872362		-0.0006753244	
25.66517	0.8723221		-0.0006784546	
25.71912	0.8722818		-0.000681511	
25.77307	0.8722414		-0.0006844967	
25.82702	0.8722007		-0.0006874156	
25.88097	0.8721598		-0.000690271	
25.93492	0.8721187		-0.000693067	
25.98887	0.8720777		-0.0006958077	
26.04282	0.8720369		-0.000698497	
26.09678	0.8719966		-0.0007011389	
26.15072	0.8719569		-0.0007037373	
26.20467	0.8719179		-0.0007062964	
26.25863	0.8718797		-0.0007088201	
26.31257	0.8718424		-0.0007113122	
26.36652	0.8718058		-0.0007137759	
26.42048	0.87177		-0.0007162139	
26.47442	0.8717347		-0.0007186281	
26.52837	0.8716999		-0.0007210195	
26.58232	0.8716651		-0.0007233886	
26.63627	0.8716304		-0.0007257349	
26.69023	0.8715954		-0.0007280576	
26.74417	0.87156		-0.0007303547	
26.79812	0.8715242		-0.0007326246	
26.85208	0.8714879		-0.000734865	
26.90602	0.8714509		-0.0007370738	
26.95997	0.8714133		-0.0007392488	
27.01393	0.8713749		-0.0007413874	
27.06787	0.8713356		-0.000743486	
27.12183	0.8712955		-0.0007455412	
27.17578	0.8712543		-0.0007475491	
27.22972	0.8712121		-0.0007495061	
27.28368	0.8711689		-0.0007514089	
27.33763	0.8711246		-0.0007532549	
27.39157	0.8710794		-0.0007550427	
27.44553	0.8710335		-0.0007567715	
27.49948	0.8709869		-0.0007584416	
27.55342	0.8709396		-0.0007600535	
27.60738	0.8708915		-0.0007616085	
27.66133	0.8708428		-0.0007631082	
27.71528	0.8707933		-0.0007645544	
27.76923	0.8707432		-0.0007659487	
27.82318	0.8706923		-0.0007672927	
27.87713	0.8706409		-0.0007685885	
27.93108	0.8705888		-0.0007698374	
27.98503	0.8705364		-0.0007710413	
28.03898	0.870484		-0.000772202	
28.09293	0.8704316		-0.0007733217	
28.14688	0.8703797		-0.0007744029	
28.20083	0.8703284		-0.0007754482	
28.25478	0.870278		-0.0007764607	
28.30873	0.8702286		-0.0007774438	
28.36268	0.8701803		-0.0007784008	
28.41663	0.8701335		-0.0007793355	
28.47058	0.8700882		-0.0007802522	
28.52453	0.8700446		-0.0007811558	
28.57848	0.8700026		-0.0007820521	
28.63243	0.8699621		-0.0007829475	
28.68638	0.8699229		-0.0007838491	
28.74033	0.8698848		-0.0007847642	
28.79428	0.8698477		-0.0007857001	
28.84823	0.8698111		-0.0007866644	
28.90218	0.8697748		-0.0007876643	
28.95613	0.8697387		-0.0007887073	
29.01008	0.8697026		-0.0007898009	
29.06403	0.8696664		-0.0007909521	
29.11798	0.8696299		-0.0007921679	
29.17193	0.8695931		-0.0007934552	
29.22588	0.869556		-0.0007948205	
29.27983	0.8695185		-0.0007962703	
29.33378	0.8694807		-0.0007978111	
29.38773	0.8694426		-0.000799449	
29.44168	0.869404		-0.0008011894	
29.49563	0.8693651		-0.0008030373	
29.54958	0.8693259		-0.0008049958	
29.60353	0.8692866		-0.0008070676	
29.65748	0.8692471		-0.0008092538	
29.71143	0.8692077		-0.0008115544	
29.76538	0.8691684		-0.0008139682	
