T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
20.00042	90.40187		-0.307653	
20.05437	90.40043		-0.3013122	
20.10832	90.39857		-0.2949289	
20.16227	90.39626		-0.2885037	
20.21622	90.39349		-0.282037	
20.27017	90.39021		-0.2755294	
20.32412	90.38638		-0.2689825	
20.37807	90.38202		-0.2623975	
20.43202	90.37717		-0.2557766	
20.48597	90.37188		-0.2491219	
20.53992	90.36617		-0.2424356	
20.59387	90.36013		-0.2357211	
20.64782	90.35388		-0.2289813	
20.70177	90.34763		-0.2222193	
20.75572	90.34153		-0.2154396	
20.80967	90.33536		-0.2086456	
20.86362	90.32441		-0.2018423	
20.91757	90.31315		-0.1950341	
20.97152	90.30128		-0.1882257	
21.02547	90.28869		-0.1814228	
21.07942	90.2755		-0.1746307	
21.13337	90.26203		-0.1678549	
21.18732	90.24802		-0.161102	
21.24127	90.23271		-0.1543781	
21.29522	90.21546		-0.1476893	
21.34917	90.19612		-0.1410425	
21.40312	90.17512		-0.1344433	
21.45707	90.15332		-0.1278983	
21.51102	90.13179		-0.1214131	
21.56497	90.11143		-0.1149929	
21.61892	90.093		-0.1086431	
21.67287	90.07668		-0.1023681	
21.72682	90.06206		-0.09617171	
21.78077	90.04877		-0.09005789	
21.83472	90.03651		-0.08402912	
21.88867	90.02502		-0.07808702	
21.94262	90.01366		-0.07223274	
21.99657	90.00204		-0.06646504	
22.05052	89.99049		-0.06078154	
22.10447	89.97942		-0.05517667	
22.15842	89.96902		-0.04964131	
22.21237	89.95947		-0.04416195	
22.26632	89.95088		-0.03871749	
22.32027	89.94386		-0.03327725	
22.37422	89.93902		-0.02779859	
22.42817	89.93685		-0.02222266	
22.48212	89.93791		-0.01647521	
22.53607	89.94262		-0.0104702	
22.59002	89.95133		-0.004127173	
22.64397	89.96404		-0.0009621661	
22.69792	89.98003		0.001994222	
22.75187	89.99867		0.004734809	
22.80582	90.01955		0.00724759	
22.85977	90.04269		0.00951679	
22.91372	90.06799		0.01152301	
22.96767	90.09492		0.01324411	
23.02162	90.12282		0.01465661	
23.07557	90.15105		0.01573718	
23.12952	90.17889		0.01646538	
23.18347	90.20545		0.01682466	
23.23742	90.22977		0.01680223	
23.29137	90.25102		0.01638891	
23.34532	90.26882		0.01557874	
23.39927	90.28333		0.01436906	
23.45322	90.29485		0.01276084	
23.50717	90.30386		0.01076011	
23.56112	90.31096		0.008378189	
23.61507	90.3166		0.005631454	
23.66902	90.32055		0.002541922	
23.72297	90.32201		-0.000862832	
23.77692	90.32052		-0.004549053	
23.83087	90.31616		-0.008477193	
23.88482	90.30949		-0.01260405	
23.93877	90.30112		-0.01688271	
23.99272	90.29153		-0.02126225	
24.04667	90.2813		-0.02568967	
24.10062	90.27084		-0.03010979	
24.15457	90.26035		-0.03446758	
24.20852	90.24989		-0.03870906	
24.26247	90.23944		-0.04278136	
24.31642	90.22933		-0.04663399	
24.37037	90.22009		-0.0502193	
24.42432	90.21199		-0.05349288	
24.47827	90.20501		-0.05641528	
24.53222	90.1989		-0.05895207	
24.58617	90.19324		-0.06107564	
24.64012	90.18774		-0.06276493	
24.69407	90.18204		-0.06400404	
24.74802	90.17577		-0.06478253	
24.80197	90.16858		-0.06509567	
24.85592	90.16007		-0.06494479	
24.90987	90.15004		-0.0643383	
24.96382	90.13817		-0.06329238	
25.01777	90.12418		-0.06183121	
25.07172	90.10789		-0.0599855	
25.12567	90.08907		-0.05779074	
25.17962	90.0676		-0.05528496	
25.23357	90.04355		-0.052507	
25.28752	90.01746		-0.04949598	
25.34147	89.99007		-0.04629083	
25.39542	89.96252		-0.04292914	
25.44937	89.93601		-0.03944606	
25.50332	89.91152		-0.03587212	
25.55727	89.88927		-0.03223384	
25.61122	89.86938		-0.02855494	
25.66517	89.85227		-0.02485617	
25.71912	89.83804		-0.02115702	
25.77307	89.82635		-0.01747572	
25.82702	89.81702		-0.01382974	
25.88097	89.81029		-0.01023671	
25.93492	89.80666		-0.006713646	
25.98887	89.80684		-0.003277171	
26.04282	89.8115		5.614645E-05	
26.09678	89.82111		0.003270487	
26.15072	89.83578		0.006350297	
26.20467	89.85535		0.00928252	
26.25863	89.87939		0.01205646	
26.31257	89.90714		0.01466336	
26.36652	89.93766		0.01709665	
26.42048	89.96992		0.01935207	
26.47442	90.00297		0.02142745	
26.52837	90.03582		0.02332221	
26.58232	90.06738		0.02503572	
26.63627	90.09692		0.02656588	
26.69023	90.12413		0.02790911	
26.74417	90.14884		0.02905989	
26.79812	90.17103		0.03001048	
26.85208	90.19082		0.03074988	
26.90602	90.20834		0.03126272	
26.95997	90.22363		0.03152947	
27.01393	90.23673		0.03152744	
27.06787	90.24733		0.03123176	
27.12183	90.2552		0.0306172	
27.17578	90.26019		0.0296603	
27.22972	90.26257		0.02834115	
27.28368	90.26242		0.02664505	
27.33763	90.25937		0.02456408	
27.39157	90.25352		0.02209795	
27.44553	90.2457		0.01925526	
27.49948	90.23656		0.01605456	
27.55342	90.22674		0.0125247	
27.60738	90.21675		0.008704594	
27.66133	90.20703		0.004642548	
27.71528	90.19777		0.0003930102	
27.76923	90.1893		-0.003984916	
27.82318	90.18182		-0.008430778	
27.87713	90.17519		-0.01288357	
27.93108	90.16946		-0.01728109	
27.98503	90.16486		-0.02156246	
28.03898	90.16142		-0.02566846	
28.09293	90.15857		-0.02954264	
28.14688	90.15527		-0.03313304	
28.20083	90.15057		-0.03639185	
28.25478	90.14409		-0.039276	
28.30873	90.13577		-0.04174553	
28.36268	90.12598		-0.04376322	
28.41663	90.115		-0.04529596	
28.47058	90.103		-0.04631504	
28.52453	90.08985		-0.04679775	
28.57848	90.07536		-0.04672932	
28.63243	90.05955		-0.04610363	
28.68638	90.0428		-0.04492415	
28.74033	90.02606		-0.04320301	
28.79428	90.00979		-0.04096121	
28.84823	89.99402		-0.03822902	
28.90218	89.97831		-0.03504683	
28.95613	89.9623		-0.03146615	
29.01008	89.9462		-0.02754848	
29.06403	89.93058		-0.02336418	
29.11798	89.91618		-0.01899051	
29.17193	89.9037		-0.01450771	
29.22588	89.89368		-0.009996446	
29.27983	89.88661		-0.005535472	
29.33378	89.88241		-0.001198228	
29.38773	89.88074		0.002947304	
29.44168	89.88106		0.006840702	
29.49563	89.88293		0.01042979	
29.54958	89.88631		0.0136709	
29.60353	89.89089		0.01652998	
29.65748	89.89617		0.01898239	
29.71143	89.90166		0.02101077	
29.76538	89.90737		0.022604	
29.81933	89.91369		0.02375617	
29.87328	89.92117		0.02446557	
29.92723	89.93021		0.02473396	
29.98118	89.94105		0.02456742	
30.03513	89.9537		0.02397415	
