T[°C]	330nm [counts / mm]	S.D.
20.00042	3342.9	
20.00061	3342.929	
20.00579	3328.86	
20.00765	3347.894	
20.02081	3339.236	
20.02464	3332.098	
20.04654	3330.516	
20.05186	3342.32	
20.08217	3333.983	
20.08897	3331.218	
20.12511	3326.394	
20.13332	3332.313	
20.17586	3324.856	
20.18556	3327.8	
20.23422	3326.977	
20.24531	3328.105	
20.30172	3315.631	
20.31509	3323.88	
20.37451	3313.417	
20.38822	3322.403	
20.45426	3317.195	
20.46867	3316.534	
20.54113	3307.583	
20.55648	3313.363	
20.63221	3311.199	
20.64891	3305.781	
20.72764	3300.373	
20.74459	3304.728	
20.82789	3286.94	
20.84525	3308.854	
20.9318	3293.88	
20.95046	3292.268	
21.03912	3284.603	
21.05801	3290.75	
21.14604	3282.381	
21.16458	3281.218	
21.25502	3274.229	
21.27428	3271.051	
21.36327	3277.632	
21.38228	3281.281	
21.47529	3263.543	
21.49418	3266.87	
21.58507	3253.122	
21.60333	3258.99	
21.69202	3257.641	
21.71084	3258.677	
21.80412	3242.885	
21.82285	3241.395	
21.91247	3250.571	
21.93172	3243.12	
22.02261	3244.611	
22.04185	3248.57	
22.13353	3245.805	
22.15236	3240.508	
22.24084	3227.668	
22.25968	3225.165	
22.35015	3225.23	
22.36915	3233.09	
22.45984	3231.447	
22.47885	3221.007	
22.56924	3217.01	
22.58802	3218.789	
22.68001	3226.96	
22.69887	3212.66	
22.78913	3215.06	
22.8084	3209.271	
22.89969	3204.269	
22.9185	3213.045	
23.00772	3199.114	
23.02702	3197.019	
23.11709	3185.127	
23.1356	3202.056	
23.22404	3180.324	
23.24318	3192.141	
23.3367	3185.921	
23.35574	3183.385	
23.44793	3180.435	
23.46636	3171.768	
23.55547	3174.407	
23.57471	3163.291	
23.66415	3170.246	
23.68313	3169.713	
23.7754	3168.244	
23.7945	3161.979	
23.88444	3160.069	
23.90318	3161.638	
23.99402	3151.259	
24.0132	3149.583	
24.10359	3139.1	
24.12225	3144.853	
24.21305	3147.512	
24.23246	3150.15	
24.32376	3141.153	
24.34254	3138.198	
24.43085	3128.841	
24.45013	3134.817	
24.54037	3136.899	
24.55931	3132.994	
24.65211	3126.908	
24.67084	3115.726	
24.759	3123.4	
24.77837	3128.19	
24.87085	3118.034	
24.88962	3114.844	
24.97935	3116.563	
24.99772	3112.773	
