T[°C]	Scattering [mAU]	S.D.	First derivative	S.D. of first derivative
19.99993	96.11057		-0.162673	
20.05392	96.11291		-0.162881	
20.1079	96.1152		-0.1630204	
20.16189	96.11749		-0.1630895	
20.21587	96.11985		-0.163087	
20.26986	96.12234		-0.1630119	
20.32385	96.125		-0.1628635	
20.37783	96.12783		-0.1626412	
20.43182	96.13084		-0.1623448	
20.48581	96.13403		-0.1619745	
20.53979	96.13731		-0.1615305	
20.59378	96.1406		-0.1610138	
20.64777	96.14373		-0.1604252	
20.70175	96.14645		-0.1597662	
20.75574	96.14825		-0.1590387	
20.80973	96.14847		-0.1582447	
20.86371	96.14663		-0.1573867	
20.9177	96.14302		-0.1564679	
20.97169	96.13798		-0.1554913	
21.02567	96.13136		-0.1544607	
21.07966	96.1228		-0.1533799	
21.13365	96.11236		-0.1522531	
21.18763	96.10027		-0.1510843	
21.24162	96.08672		-0.1498781	
21.29561	96.07187		-0.1486392	
21.34959	96.05614		-0.1473724	
21.40358	96.03986		-0.1460827	
21.45757	96.02279		-0.1447757	
21.51155	96.00436		-0.1434566	
21.56554	95.98423		-0.1421311	
21.61953	95.96237		-0.1408049	
21.67351	95.93937		-0.1394839	
21.7275	95.91619		-0.1381741	
21.78149	95.8938		-0.1368815	
21.83547	95.87264		-0.1356123	
21.88946	95.85273		-0.1343723	
21.94345	95.83371		-0.1331671	
21.99743	95.81519		-0.1320013	
22.05142	95.79676		-0.1308787	
22.10541	95.77836		-0.129801	
22.15939	95.76035		-0.1287672	
22.21338	95.74323		-0.127772	
22.26736	95.72764		-0.1268032	
22.32135	95.71413		-0.1258374	
22.37534	95.7029		-0.1248343	
22.42933	95.69389		-0.1237294	
22.48331	95.68674		-0.1224256	
22.5373	95.68096		-0.1207937	
22.59129	95.67642		-0.1186916	
22.64527	95.6731		-0.1159122	
22.69926	95.67094		-0.1131259	
22.75324	95.66982		-0.1103493	
22.80723	95.66978		-0.1075972	
22.86122	95.67084		-0.1048838	
22.91521	95.67285		-0.1022205	
22.96919	95.67584		-0.09961837	
23.02318	95.67996		-0.09708773	
23.07716	95.68509		-0.09463965	
23.13115	95.6909		-0.0922861	
23.18514	95.69715		-0.09004047	
23.23912	95.7032		-0.08791705	
23.29311	95.7081		-0.08592992	
23.3471	95.7112		-0.08409283	
23.40108	95.71242		-0.08241806	
23.45507	95.71208		-0.0809166	
23.50906	95.71093		-0.07959735	
23.56304	95.70995		-0.07846709	
23.61703	95.70995		-0.07753012	
23.67102	95.71149		-0.0767882	
23.725	95.71482		-0.07623989	
23.77899	95.71995		-0.07588023	
23.83298	95.72663		-0.07570027	
